target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
HTH_20	PF12840.7	61	EKMGJPNL_00002	-	99	2.8e-15	56.1	1.2	1	1	2.2000000000000002e-18	4.4e-15	55.5	1.2	3	59	8	64	7	66	0.96
HTH_5	PF01022.20	47	EKMGJPNL_00002	-	99	2.1000000000000002e-14	53.1	0.0	1	1	1.5e-17	3e-14	52.6	0.0	1	46	14	60	14	61	0.95
HTH_34	PF13601.6	80	EKMGJPNL_00002	-	99	4.3e-05	23.6	0.0	1	1	2.8e-08	5.5e-05	23.3	0.0	2	47	17	62	16	79	0.92
MarR_2	PF12802.7	62	EKMGJPNL_00002	-	99	0.00078	19.3	0.5	1	1	9.4e-07	0.0019	18.1	0.5	25	56	33	64	11	76	0.83
RP-C	PF03428.13	175	EKMGJPNL_00002	-	99	0.0033	17.1	1.6	1	1	2.1000000000000002e-06	0.0042	16.7	1.0	76	115	34	73	31	82	0.93
MarR	PF01047.22	59	EKMGJPNL_00002	-	99	0.023	14.6	0.1	1	1	1.9e-05	0.038	13.9	0.0	3	52	15	64	14	66	0.93
HTH_27	PF13463.6	68	EKMGJPNL_00002	-	99	0.026000000000000002	15.0	0.2	1	1	2.8999999999999997e-05	0.057	13.9	0.2	22	63	33	71	2	75	0.82
HTH_Crp_2	PF13545.6	68	EKMGJPNL_00002	-	99	0.028999999999999998	14.3	0.1	1	1	2.7000000000000002e-05	0.053	13.5	0.1	27	54	35	63	33	76	0.83
HTH_24	PF13412.6	48	EKMGJPNL_00002	-	99	0.04	13.5	0.0	1	1	3.2e-05	0.064	12.8	0.0	2	48	14	60	14	60	0.91
TauE	PF01925.19	236	EKMGJPNL_00003	-	261	4.7000000000000004e-29	101.7	45.7	1	1	3.8e-33	6.800000000000001e-29	101.2	45.7	2	235	9	255	8	259	0.86
HTH_5	PF01022.20	47	EKMGJPNL_00004	-	118	4.8e-12	45.6	0.0	1	1	9.9e-15	7.4e-12	44.9	0.0	4	47	22	68	19	68	0.93
HTH_20	PF12840.7	61	EKMGJPNL_00004	-	118	1.5e-10	40.9	0.9	1	2	2.7e-13	2e-10	40.6	0.2	4	60	14	72	11	73	0.93
HTH_20	PF12840.7	61	EKMGJPNL_00004	-	118	1.5e-10	40.9	0.9	2	2	8.2	6100.0	-2.6	0.0	15	25	87	96	79	110	0.59
MarR_2	PF12802.7	62	EKMGJPNL_00004	-	118	1.8e-07	31.0	0.1	1	1	5.200000000000001e-10	3.9e-07	29.9	0.0	10	56	25	71	11	86	0.77
HTH_24	PF13412.6	48	EKMGJPNL_00004	-	118	1.9e-06	27.3	0.0	1	1	4.6e-09	3.4e-06	26.5	0.0	6	48	23	67	20	67	0.87
MarR	PF01047.22	59	EKMGJPNL_00004	-	118	2.3e-05	24.2	0.0	1	1	7.299999999999999e-08	5.5e-05	23.0	0.0	2	51	19	70	19	73	0.86
HTH_IclR	PF09339.10	52	EKMGJPNL_00004	-	118	6.7e-05	22.6	0.0	1	1	1.7e-07	0.00013000000000000002	21.7	0.0	11	50	29	68	7	70	0.91
HTH_Crp_2	PF13545.6	68	EKMGJPNL_00004	-	118	0.00011	22.1	0.1	1	1	2.3e-07	0.00016999999999999999	21.5	0.1	25	66	40	85	8	87	0.78
Rrf2	PF02082.20	83	EKMGJPNL_00004	-	118	0.00016999999999999999	21.8	0.0	1	1	3.7e-07	0.00027	21.2	0.0	11	59	23	70	13	71	0.87
Fe_dep_repress	PF01325.19	60	EKMGJPNL_00004	-	118	0.001	19.2	0.0	1	1	2.3e-06	0.0017	18.5	0.0	25	54	39	68	25	72	0.87
GerE	PF00196.19	57	EKMGJPNL_00004	-	118	0.0017	17.9	0.0	1	2	0.00011	0.079	12.5	0.0	15	41	34	60	26	62	0.84
GerE	PF00196.19	57	EKMGJPNL_00004	-	118	0.0017	17.9	0.0	2	2	0.08900000000000001	67.0	3.1	0.0	4	16	68	80	65	83	0.92
BLACT_WH	PF17778.1	47	EKMGJPNL_00004	-	118	0.0021	18.0	0.0	1	2	7.9e-06	0.0059	16.6	0.0	21	41	49	69	46	73	0.84
BLACT_WH	PF17778.1	47	EKMGJPNL_00004	-	118	0.0021	18.0	0.0	2	2	7.9	5900.0	-2.6	0.0	3	12	85	94	84	95	0.79
LexA_DNA_bind	PF01726.16	65	EKMGJPNL_00004	-	118	0.0036	17.0	0.0	1	1	9e-06	0.0068	16.2	0.0	29	58	40	68	32	73	0.91
HTH_11	PF08279.12	55	EKMGJPNL_00004	-	118	0.005	16.7	0.0	1	1	1.3000000000000001e-05	0.0096	15.9	0.0	3	48	23	68	21	72	0.9
