target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Lip_A_acyltrans	PF03279.13	295	NFGNHCLA_00001	-	306	5.099999999999998e-112	373.8	0.0	1	1	6.499999999999998e-116	5.799999999999998e-112	373.7	0.0	3	295	6	296	4	296	0.99
DUF374	PF04028.13	69	NFGNHCLA_00001	-	306	0.048	13.2	0.1	1	2	4.7e-05	0.42	10.2	0.0	41	67	178	207	166	209	0.82
DUF374	PF04028.13	69	NFGNHCLA_00001	-	306	0.048	13.2	0.1	2	2	0.057999999999999996	520.0	0.3	0.0	39	62	232	256	222	260	0.81
DUF2545	PF10810.8	80	NFGNHCLA_00003	-	80	8e-41	138.1	9.0	1	1	4.9e-45	8.799999999999999e-41	137.9	9.0	1	80	1	80	1	80	1.0
MFS_1	PF07690.16	353	NFGNHCLA_00004	-	463	1.2999999999999998e-48	165.7	41.6	1	2	1.4e-51	6.4e-48	163.5	34.3	1	352	34	402	34	403	0.87
MFS_1	PF07690.16	353	NFGNHCLA_00004	-	463	1.2999999999999998e-48	165.7	41.6	2	2	9.1e-05	0.41	9.5	2.9	128	172	393	435	392	458	0.78
OATP	PF03137.20	546	NFGNHCLA_00004	-	463	0.00027	19.4	2.3	1	4	0.00047000000000000004	2.1	6.5	0.5	11	78	38	106	30	111	0.86
OATP	PF03137.20	546	NFGNHCLA_00004	-	463	0.00027	19.4	2.3	2	4	0.02	91.0	1.1	0.2	459	516	116	173	113	178	0.92
OATP	PF03137.20	546	NFGNHCLA_00004	-	463	0.00027	19.4	2.3	3	4	5.9000000000000006e-08	0.00027	19.4	2.3	219	380	190	343	183	346	0.75
OATP	PF03137.20	546	NFGNHCLA_00004	-	463	0.00027	19.4	2.3	4	4	0.0085	38.0	2.4	3.3	464	523	350	412	345	416	0.84
LacY_symp	PF01306.19	413	NFGNHCLA_00004	-	463	0.054000000000000006	12.3	29.1	1	3	0.00099	4.4	6.0	3.7	17	73	38	94	24	212	0.76
LacY_symp	PF01306.19	413	NFGNHCLA_00004	-	463	0.054000000000000006	12.3	29.1	2	3	1.9e-06	0.0084	14.9	10.2	3	121	253	371	251	378	0.79
LacY_symp	PF01306.19	413	NFGNHCLA_00004	-	463	0.054000000000000006	12.3	29.1	3	3	0.02	88.0	1.7	0.8	365	394	402	432	381	453	0.74
Pam17	PF08566.10	165	NFGNHCLA_00004	-	463	5.6	6.8	5.4	1	2	0.033	150.0	2.2	0.1	8	88	233	317	227	324	0.67
Pam17	PF08566.10	165	NFGNHCLA_00004	-	463	5.6	6.8	5.4	2	2	0.0043	19.0	5.1	1.5	42	101	352	410	343	414	0.69
SBP_bac_6	PF13343.6	245	NFGNHCLA_00005	-	424	7.699999999999999e-31	107.4	0.0	1	1	4.0999999999999995e-34	1.1000000000000001e-30	106.9	0.0	2	232	86	313	85	324	0.91
SBP_bac_11	PF13531.6	230	NFGNHCLA_00005	-	424	1.9e-18	67.0	1.8	1	2	4.0000000000000004e-21	1e-17	64.7	0.6	11	226	47	291	38	293	0.84
SBP_bac_11	PF13531.6	230	NFGNHCLA_00005	-	424	1.9e-18	67.0	1.8	2	2	0.1	270.0	1.1	0.0	40	70	370	400	357	419	0.84
SBP_bac_8	PF13416.6	282	NFGNHCLA_00005	-	424	2.3e-10	40.8	0.0	1	1	1.2e-13	3.2000000000000003e-10	40.3	0.0	85	275	129	310	60	317	0.78
SBP_bac_1	PF01547.25	315	NFGNHCLA_00005	-	424	4.3e-07	30.2	0.0	1	2	0.0091	23.0	4.8	0.0	22	138	60	161	42	166	0.78
SBP_bac_1	PF01547.25	315	NFGNHCLA_00005	-	424	4.3e-07	30.2	0.0	2	2	1.8999999999999998e-08	4.8e-05	23.5	0.0	261	314	243	286	189	287	0.77
MutS_III	PF05192.18	191	NFGNHCLA_00005	-	424	0.017	15.3	0.7	1	2	1.0	2600.0	-1.6	0.0	80	111	76	109	54	152	0.57
MutS_III	PF05192.18	191	NFGNHCLA_00005	-	424	0.017	15.3	0.7	2	2	1.3000000000000001e-05	0.035	14.3	0.1	40	104	315	376	276	421	0.66
Bacillus_HBL	PF05791.11	177	NFGNHCLA_00005	-	424	0.043	13.6	0.1	1	2	1.6	4100.0	-2.6	0.1	33	55	87	109	80	112	0.72
Bacillus_HBL	PF05791.11	177	NFGNHCLA_00005	-	424	0.043	13.6	0.1	2	2	4.7e-05	0.12	12.2	0.0	13	39	225	251	220	275	0.81
PBP_like_2	PF12849.7	282	NFGNHCLA_00005	-	424	0.13	11.9	0.3	1	2	0.00047999999999999996	1.2	8.7	0.0	233	281	237	283	38	284	0.56
PBP_like_2	PF12849.7	282	NFGNHCLA_00005	-	424	0.13	11.9	0.3	2	2	3.1	8000.0	-3.8	0.1	218	242	294	319	289	323	0.71
HATPase_c	PF02518.26	112	NFGNHCLA_00006	-	668	1.3000000000000001e-12	48.2	0.0	1	1	1.2e-15	2.7000000000000002e-12	47.2	0.0	1	109	557	660	557	663	0.93
HisKA	PF00512.25	67	NFGNHCLA_00006	-	668	9.5e-07	28.8	0.1	1	4	1.8	4100.0	-2.1	0.2	37	50	112	125	77	134	0.61
HisKA	PF00512.25	67	NFGNHCLA_00006	-	668	9.5e-07	28.8	0.1	2	4	1.1	2400.0	-1.4	2.3	32	60	240	274	181	280	0.6
HisKA	PF00512.25	67	NFGNHCLA_00006	-	668	9.5e-07	28.8	0.1	3	4	2.2	5000.0	-2.4	0.1	34	55	311	336	294	338	0.61
HisKA	PF00512.25	67	NFGNHCLA_00006	-	668	9.5e-07	28.8	0.1	4	4	4.2000000000000005e-10	9.5e-07	28.8	0.1	3	64	449	512	448	514	0.9
HAMP	PF00672.25	53	NFGNHCLA_00006	-	668	2.5e-06	27.8	0.2	1	3	5.0	11000.0	-3.1	0.2	5	13	4	12	2	13	0.78
HAMP	PF00672.25	53	NFGNHCLA_00006	-	668	2.5e-06	27.8	0.2	2	3	1.1e-09	2.5e-06	27.8	0.2	1	52	361	412	361	413	0.95
HAMP	PF00672.25	53	NFGNHCLA_00006	-	668	2.5e-06	27.8	0.2	3	3	1.5	3400.0	-1.5	0.1	6	17	502	513	499	514	0.68
4HB_MCP_1	PF12729.7	181	NFGNHCLA_00006	-	668	0.048	13.2	0.2	1	4	2.2e-05	0.048	13.2	0.2	2	94	12	104	11	152	0.88
4HB_MCP_1	PF12729.7	181	NFGNHCLA_00006	-	668	0.048	13.2	0.2	2	4	0.45	1000.0	-0.9	0.0	50	96	119	163	111	183	0.76
4HB_MCP_1	PF12729.7	181	NFGNHCLA_00006	-	668	0.048	13.2	0.2	3	4	0.76	1700.0	-1.6	2.0	33	92	197	257	191	337	0.71
4HB_MCP_1	PF12729.7	181	NFGNHCLA_00006	-	668	0.048	13.2	0.2	4	4	1.0	2300.0	-2.0	0.1	78	78	446	446	409	508	0.62
HATPase_c_5	PF14501.6	101	NFGNHCLA_00006	-	668	0.08900000000000001	12.7	0.0	1	2	1.7	3800.0	-2.2	0.0	32	66	196	230	170	238	0.65
HATPase_c_5	PF14501.6	101	NFGNHCLA_00006	-	668	0.08900000000000001	12.7	0.0	2	2	0.00018999999999999998	0.42	10.5	0.0	5	86	561	644	558	654	0.71
SOAR	PF16533.5	101	NFGNHCLA_00006	-	668	1.6	8.7	6.8	1	3	0.028999999999999998	65.0	3.6	0.2	48	91	163	206	145	214	0.89
SOAR	PF16533.5	101	NFGNHCLA_00006	-	668	1.6	8.7	6.8	2	3	0.013999999999999999	30.0	4.6	0.1	17	81	273	337	262	340	0.87
SOAR	PF16533.5	101	NFGNHCLA_00006	-	668	1.6	8.7	6.8	3	3	0.077	170.0	2.2	0.2	21	77	410	467	400	473	0.86
MnmE_helical	PF12631.7	206	NFGNHCLA_00006	-	668	3.4	7.8	10.1	1	2	7e-05	0.16	12.1	2.5	79	188	92	275	65	281	0.75
MnmE_helical	PF12631.7	206	NFGNHCLA_00006	-	668	3.4	7.8	10.1	2	2	0.64	1400.0	-0.8	0.9	173	185	427	439	312	511	0.69
Syntaxin-6_N	PF09177.11	99	NFGNHCLA_00006	-	668	7.4	7.2	9.4	1	5	0.025	55.0	4.4	1.5	35	88	151	204	89	226	0.78
Syntaxin-6_N	PF09177.11	99	NFGNHCLA_00006	-	668	7.4	7.2	9.4	2	5	1.3	2900.0	-1.1	0.3	14	33	201	220	180	272	0.54
Syntaxin-6_N	PF09177.11	99	NFGNHCLA_00006	-	668	7.4	7.2	9.4	3	5	0.5	1100.0	0.2	0.0	21	63	286	331	274	339	0.67
Syntaxin-6_N	PF09177.11	99	NFGNHCLA_00006	-	668	7.4	7.2	9.4	4	5	0.024	54.0	4.4	0.1	35	70	393	426	364	455	0.72
Syntaxin-6_N	PF09177.11	99	NFGNHCLA_00006	-	668	7.4	7.2	9.4	5	5	3.4	7700.0	-2.5	0.0	12	31	487	507	481	528	0.6
Response_reg	PF00072.24	112	NFGNHCLA_00007	-	415	5.9e-26	90.8	0.0	1	2	5.1e-29	1.8e-25	89.2	0.0	1	110	8	116	8	118	0.98
Response_reg	PF00072.24	112	NFGNHCLA_00007	-	415	5.9e-26	90.8	0.0	2	2	2.3	8300.0	-3.0	0.0	12	36	315	339	312	341	0.82
Sigma54_activ_2	PF14532.6	138	NFGNHCLA_00007	-	415	4.7e-18	65.6	0.0	1	1	2.4e-21	8.4e-18	64.8	0.0	1	133	143	278	143	283	0.91
HTH_8	PF02954.19	42	NFGNHCLA_00007	-	415	4.900000000000001e-10	39.0	0.9	1	2	1.1	3900.0	-2.3	0.0	9	18	116	125	115	130	0.76
HTH_8	PF02954.19	42	NFGNHCLA_00007	-	415	4.900000000000001e-10	39.0	0.9	2	2	1.4e-13	4.900000000000001e-10	39.0	0.9	2	42	366	406	365	406	0.98
Sigma54_activat	PF00158.26	168	NFGNHCLA_00007	-	415	6.2e-10	39.0	0.0	1	2	1.7e-10	6.2e-07	29.3	0.0	1	59	142	200	142	211	0.92
Sigma54_activat	PF00158.26	168	NFGNHCLA_00007	-	415	6.2e-10	39.0	0.0	2	2	0.0006799999999999999	2.4	7.8	0.0	88	128	210	252	200	278	0.83
HTH_17	PF12728.7	51	NFGNHCLA_00007	-	415	0.14	12.4	0.0	1	1	0.0001	0.36	11.0	0.0	4	20	385	402	384	406	0.89
Omptin	PF01278.20	283	NFGNHCLA_00009	-	312	2.2999999999999996e-125	417.3	8.8	1	1	1.4999999999999996e-129	2.699999999999999e-125	417.1	8.8	2	283	31	312	30	312	0.99
Phage_AlpA	PF05930.12	51	NFGNHCLA_00010	-	67	0.002	17.9	0.0	1	1	1.3e-07	0.0023	17.7	0.0	4	50	10	55	7	56	0.84
DUF551	PF04448.12	69	NFGNHCLA_00014	-	374	4.7e-17	62.7	5.4	1	2	0.74	6700.0	-1.9	0.1	35	47	205	216	176	227	0.59
DUF551	PF04448.12	69	NFGNHCLA_00014	-	374	4.7e-17	62.7	5.4	2	2	5.2e-21	4.7e-17	62.7	5.4	1	69	306	371	306	371	0.99
Lipase_chap	PF03280.14	193	NFGNHCLA_00014	-	374	0.08800000000000001	12.8	0.5	1	1	1.4000000000000001e-05	0.13	12.2	0.5	127	185	37	96	15	100	0.86
zf-DNL	PF05180.12	64	NFGNHCLA_00015	-	228	0.054000000000000006	13.4	1.1	1	3	0.54	3200.0	-1.8	0.0	41	60	149	171	147	175	0.61
zf-DNL	PF05180.12	64	NFGNHCLA_00015	-	228	0.054000000000000006	13.4	1.1	2	3	3.5e-05	0.21	11.6	0.0	13	36	178	201	171	204	0.89
zf-DNL	PF05180.12	64	NFGNHCLA_00015	-	228	0.054000000000000006	13.4	1.1	3	3	0.36	2200.0	-1.3	0.1	5	36	215	221	209	225	0.65
zinc-ribbons_6	PF07191.12	67	NFGNHCLA_00015	-	228	0.07400000000000001	13.0	0.4	1	1	2.8999999999999997e-05	0.18	11.8	0.4	30	59	194	223	190	228	0.81
zinc_ribbon_4	PF13717.6	36	NFGNHCLA_00015	-	228	0.13	12.2	1.2	1	2	9.499999999999999e-05	0.57	10.2	0.0	17	33	185	201	179	202	0.82
zinc_ribbon_4	PF13717.6	36	NFGNHCLA_00015	-	228	0.13	12.2	1.2	2	2	0.21	1200.0	-0.5	0.4	28	35	216	223	215	224	0.78
DUF2737	PF10930.8	53	NFGNHCLA_00016	-	56	3.9e-21	74.4	0.4	1	1	2.6e-25	4.6999999999999995e-21	74.1	0.4	1	53	1	55	1	55	0.93
DUF2856	PF11043.8	97	NFGNHCLA_00017	-	97	1.8e-64	214.0	0.5	1	1	1.0999999999999998e-68	1.9999999999999996e-64	213.8	0.5	1	97	1	97	1	97	1.0
