target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Response_reg	PF00072.24	112	HEAKLPMN_00001	-	204	2.8e-27	95.1	0.2	1	1	1.7e-30	4.4000000000000005e-27	94.5	0.2	2	112	4	114	3	114	0.98
GerE	PF00196.19	57	HEAKLPMN_00001	-	204	3.6000000000000003e-22	77.7	0.1	1	2	1.8	4500.0	-2.7	0.0	8	18	25	35	20	37	0.79
GerE	PF00196.19	57	HEAKLPMN_00001	-	204	3.6000000000000003e-22	77.7	0.1	2	2	3.4000000000000005e-25	8.8e-22	76.4	0.1	1	57	142	198	142	198	0.97
Sigma70_r4_2	PF08281.12	54	HEAKLPMN_00001	-	204	0.0069	16.0	0.0	1	1	5.3e-06	0.013000000000000001	15.1	0.0	8	54	141	186	138	186	0.85
HTH_24	PF13412.6	48	HEAKLPMN_00001	-	204	0.0097	15.4	0.0	1	2	0.047	120.0	2.3	0.0	3	18	22	37	22	41	0.81
HTH_24	PF13412.6	48	HEAKLPMN_00001	-	204	0.0097	15.4	0.0	2	2	0.00015	0.37	10.4	0.0	20	44	161	185	157	185	0.92
HTH_36	PF13730.6	55	HEAKLPMN_00001	-	204	0.022000000000000002	14.7	0.0	1	1	2.1e-05	0.053	13.5	0.0	20	52	117	185	110	185	0.87
B12-binding	PF02310.19	121	HEAKLPMN_00001	-	204	0.08199999999999999	12.9	0.1	1	1	5.7999999999999994e-05	0.15	12.1	0.1	13	86	9	79	6	101	0.91
Sigma70_r4	PF04545.16	50	HEAKLPMN_00001	-	204	0.13	11.8	0.0	1	1	9.8e-05	0.25	10.9	0.0	14	48	151	186	141	187	0.84
HlyD	PF00529.20	80	HEAKLPMN_00002	-	387	6.999999999999999e-17	61.1	0.0	1	1	9.7e-20	1.8999999999999998e-16	59.7	0.0	12	80	30	340	19	340	0.85
HlyD_3	PF13437.6	106	HEAKLPMN_00002	-	387	6.3e-16	59.0	3.5	1	2	0.00053	1.0	10.1	0.3	2	74	57	128	56	144	0.79
HlyD_3	PF13437.6	106	HEAKLPMN_00002	-	387	6.3e-16	59.0	3.5	2	2	3.7e-16	7.3e-13	49.1	0.2	2	96	211	321	210	332	0.79
HlyD_D23	PF16576.5	214	HEAKLPMN_00002	-	387	3.5e-15	55.8	7.3	1	1	7.5e-17	1.5e-13	50.5	7.1	22	184	57	285	51	289	0.75
Biotin_lipoyl_2	PF13533.6	50	HEAKLPMN_00002	-	387	8.599999999999999e-14	51.1	1.0	1	2	1.1e-12	2.0999999999999998e-09	37.0	0.4	4	50	56	102	53	102	0.97
Biotin_lipoyl_2	PF13533.6	50	HEAKLPMN_00002	-	387	8.599999999999999e-14	51.1	1.0	2	2	9.4e-05	0.19	11.6	0.0	4	37	210	243	207	254	0.84
Biotin_lipoyl	PF00364.22	73	HEAKLPMN_00002	-	387	0.0001	22.1	0.1	1	2	0.0012	2.5	8.0	0.0	44	73	56	85	29	85	0.81
Biotin_lipoyl	PF00364.22	73	HEAKLPMN_00002	-	387	0.0001	22.1	0.1	2	2	0.0001	0.2	11.5	0.0	43	71	209	237	207	239	0.87
Membrane_bind	PF14564.6	110	HEAKLPMN_00002	-	387	0.055999999999999994	13.9	0.2	1	1	7.8e-05	0.16	12.5	0.2	29	96	41	105	33	112	0.84
ORMDL	PF04061.14	136	HEAKLPMN_00002	-	387	0.078	12.8	0.0	1	1	7.099999999999999e-05	0.14	11.9	0.0	77	109	2	34	1	43	0.84
YpmT	PF17431.2	62	HEAKLPMN_00002	-	387	0.12	12.4	0.2	1	1	0.00011	0.23	11.5	0.2	6	32	15	42	11	51	0.83
PepSY_TM	PF03929.16	288	HEAKLPMN_00002	-	387	0.15	11.7	0.5	1	1	0.00011999999999999999	0.23	11.1	0.5	12	54	20	102	17	231	0.74
MFS_1	PF07690.16	353	HEAKLPMN_00003	-	512	1.2999999999999997e-51	175.6	37.8	1	2	3.599999999999999e-55	1.2999999999999997e-51	175.6	37.8	1	352	23	417	23	418	0.88
MFS_1	PF07690.16	353	HEAKLPMN_00003	-	512	1.2999999999999997e-51	175.6	37.8	2	2	0.3	1100.0	-1.7	0.4	153	177	484	506	476	511	0.66
TRI12	PF06609.13	599	HEAKLPMN_00003	-	512	7e-07	28.0	14.2	1	2	1.9e-10	7e-07	28.0	14.2	57	320	31	283	15	317	0.77
TRI12	PF06609.13	599	HEAKLPMN_00003	-	512	7e-07	28.0	14.2	2	2	0.63	2300.0	-3.4	0.0	62	90	400	428	386	443	0.83
OATP	PF03137.20	546	HEAKLPMN_00003	-	512	0.0049	15.2	19.7	1	3	0.0023	8.4	4.5	2.3	3	85	20	102	18	107	0.95
OATP	PF03137.20	546	HEAKLPMN_00003	-	512	0.0049	15.2	19.7	2	3	2e-06	0.0073	14.6	0.2	480	523	125	168	105	173	0.76
OATP	PF03137.20	546	HEAKLPMN_00003	-	512	0.0049	15.2	19.7	3	3	0.0018	6.4	4.9	4.6	288	379	266	354	234	405	0.82
UL42	PF17638.2	125	HEAKLPMN_00003	-	512	0.066	13.2	0.0	1	1	5.1e-05	0.18	11.8	0.0	52	112	133	197	122	203	0.79
MFS_3	PF05977.13	522	HEAKLPMN_00003	-	512	0.29	9.5	11.2	1	2	0.0028	10.0	4.4	5.2	64	184	72	187	15	262	0.76
MFS_3	PF05977.13	522	HEAKLPMN_00003	-	512	0.29	9.5	11.2	2	2	0.001	3.6	5.9	0.3	220	304	274	358	268	433	0.83
PALP	PF00291.25	294	HEAKLPMN_00004	-	442	7.599999999999998e-71	238.9	0.0	1	1	1.0999999999999999e-74	9.999999999999998e-71	238.5	0.0	2	285	73	404	72	410	0.96
NmrA	PF05368.13	233	HEAKLPMN_00004	-	442	0.14	11.7	0.1	1	1	2.3e-05	0.21	11.1	0.1	4	62	165	245	163	269	0.7
Peripla_BP_1	PF00532.21	279	HEAKLPMN_00005	-	317	1.7e-89	300.0	0.0	1	1	4.499999999999999e-93	1.9999999999999997e-89	299.7	0.0	2	279	47	315	46	315	0.99
Peripla_BP_3	PF13377.6	166	HEAKLPMN_00005	-	317	4.2000000000000004e-20	72.7	0.0	1	2	0.086	390.0	1.3	0.0	13	81	51	110	38	116	0.71
Peripla_BP_3	PF13377.6	166	HEAKLPMN_00005	-	317	4.2000000000000004e-20	72.7	0.0	2	2	1.1e-22	4.7999999999999995e-19	69.3	0.0	1	145	155	300	155	317	0.75
LacI	PF00356.21	46	HEAKLPMN_00005	-	317	3.5e-11	42.7	0.2	1	1	1.3e-14	5.9e-11	42.0	0.2	13	46	1	34	1	34	0.97
Peripla_BP_4	PF13407.6	258	HEAKLPMN_00005	-	317	2.6000000000000002e-05	23.9	0.0	1	2	0.0084	38.0	3.7	0.0	7	61	56	109	50	113	0.74
Peripla_BP_4	PF13407.6	258	HEAKLPMN_00005	-	317	2.6000000000000002e-05	23.9	0.0	2	2	3.5e-07	0.0016	18.1	0.0	138	219	178	266	172	269	0.76
