target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DUF2001	PF09393.10	139	MPDFNCLA_00001	-	309	0.12	12.3	0.2	1	2	3.5e-05	0.63	10.0	0.1	6	76	13	83	9	92	0.84
DUF2001	PF09393.10	139	MPDFNCLA_00001	-	309	0.12	12.3	0.2	2	2	0.05	900.0	-0.2	0.0	56	73	224	241	166	260	0.71
DUF4128	PF13554.6	128	MPDFNCLA_00003	-	130	3.6e-08	33.5	0.0	1	1	2.2e-12	4e-08	33.4	0.0	4	90	8	95	5	127	0.88
HK97-gp10_like	PF04883.12	81	MPDFNCLA_00004	-	122	0.11	13.4	0.1	1	1	1.2e-05	0.22	12.5	0.1	14	81	14	99	9	99	0.79
BSP	PF04450.12	207	MPDFNCLA_00005	-	147	0.004	17.0	0.1	1	1	2.9e-07	0.0052	16.6	0.1	91	114	77	101	18	122	0.82
Ish1	PF10281.9	37	MPDFNCLA_00008	-	221	8.4e-08	32.4	0.2	1	1	3.4e-10	1.8e-07	31.4	0.2	1	33	186	217	186	218	0.94
Filament	PF00038.21	312	MPDFNCLA_00008	-	221	0.00025	20.7	5.5	1	1	6.3e-07	0.00032	20.4	5.5	143	285	56	205	48	207	0.83
DUF4686	PF15742.5	384	MPDFNCLA_00008	-	221	0.0014	17.9	5.4	1	1	3.2e-06	0.0016	17.6	5.4	68	181	82	196	58	204	0.86
UPF0242	PF06785.11	193	MPDFNCLA_00008	-	221	0.0035	17.5	6.7	1	2	0.0015	0.77	9.8	0.7	73	131	56	111	35	130	0.7
UPF0242	PF06785.11	193	MPDFNCLA_00008	-	221	0.0035	17.5	6.7	2	2	0.0005	0.25	11.4	1.1	73	149	127	203	113	216	0.82
DASH_Spc19	PF08287.11	157	MPDFNCLA_00008	-	221	0.0041	17.0	5.4	1	2	7.900000000000001e-05	0.040999999999999995	13.8	2.2	56	113	72	129	67	143	0.73
DASH_Spc19	PF08287.11	157	MPDFNCLA_00008	-	221	0.0041	17.0	5.4	2	2	0.039	20.0	5.0	0.5	68	123	136	191	132	218	0.65
HeH	PF12949.7	35	MPDFNCLA_00008	-	221	0.011000000000000001	15.4	0.1	1	1	4e-05	0.02	14.6	0.1	8	32	193	217	192	220	0.93
Mod_r	PF07200.13	146	MPDFNCLA_00008	-	221	0.013999999999999999	15.5	3.8	1	2	2.8000000000000003e-05	0.013999999999999999	15.5	3.8	53	130	78	156	55	166	0.84
Mod_r	PF07200.13	146	MPDFNCLA_00008	-	221	0.013999999999999999	15.5	3.8	2	2	1.9	970.0	-0.2	0.1	98	135	166	200	158	209	0.58
DivIC	PF04977.15	80	MPDFNCLA_00008	-	221	0.017	14.9	6.3	1	2	0.0024	1.2	8.9	1.5	22	59	81	122	77	130	0.8
DivIC	PF04977.15	80	MPDFNCLA_00008	-	221	0.017	14.9	6.3	2	2	0.0051	2.6	7.9	0.2	20	53	138	171	134	178	0.72
KASH_CCD	PF14662.6	191	MPDFNCLA_00008	-	221	0.027999999999999997	14.2	7.3	1	1	9e-05	0.046	13.5	7.3	26	111	80	172	77	204	0.7
Leu_zip	PF15294.6	276	MPDFNCLA_00008	-	221	0.03	13.8	5.3	1	1	7.4e-05	0.038	13.5	5.3	132	217	89	178	55	212	0.72
SlyX	PF04102.12	67	MPDFNCLA_00008	-	221	0.033	14.8	3.1	1	2	0.016	8.1	7.2	0.4	21	58	80	117	77	125	0.87
SlyX	PF04102.12	67	MPDFNCLA_00008	-	221	0.033	14.8	3.1	2	2	0.0095	4.9	7.9	0.1	23	59	141	177	125	182	0.84
Spectrin	PF00435.21	105	MPDFNCLA_00008	-	221	0.045	14.2	6.4	1	2	0.011000000000000001	5.7	7.5	3.5	19	103	87	165	78	169	0.83
Spectrin	PF00435.21	105	MPDFNCLA_00008	-	221	0.045	14.2	6.4	2	2	0.019	9.7	6.7	0.0	8	40	181	214	175	217	0.89
CLZ	PF16526.5	71	MPDFNCLA_00008	-	221	0.068	13.5	2.7	1	2	0.18	94.0	3.5	0.1	52	70	93	111	57	112	0.74
CLZ	PF16526.5	71	MPDFNCLA_00008	-	221	0.068	13.5	2.7	2	2	0.0017	0.89	10.0	0.4	11	53	127	171	123	188	0.67
DUF1664	PF07889.12	124	MPDFNCLA_00008	-	221	0.08900000000000001	12.8	5.5	1	2	0.2	100.0	2.9	0.6	91	121	80	110	55	113	0.61
DUF1664	PF07889.12	124	MPDFNCLA_00008	-	221	0.08900000000000001	12.8	5.5	2	2	0.0019	0.97	9.5	5.0	55	115	110	170	78	174	0.79
