target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DUF5578	PF17741.1	268	LDFJHEFB_00001	-	205	0.02	14.4	0.2	1	1	2e-06	0.035	13.5	0.2	145	199	147	201	136	205	0.9
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	1	8	1.5e-11	9.7e-09	35.4	2.4	21	76	92	145	90	146	0.95
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	2	8	8.400000000000001e-14	5.6e-11	42.6	1.2	3	77	154	226	152	226	0.93
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	3	8	3.7e-13	2.5e-10	40.5	2.8	3	77	234	306	232	306	0.93
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	4	8	2.6e-09	1.7e-06	28.2	1.3	3	76	324	395	322	396	0.93
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	5	8	2.4e-08	1.6e-05	25.1	0.1	5	55	406	454	403	454	0.93
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	6	8	1.2e-18	8.300000000000001e-16	58.1	0.5	3	76	444	515	442	516	0.93
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	7	8	1.5e-10	9.8e-08	32.2	0.1	11	71	532	591	524	593	0.89
TPR_12	PF13424.6	77	LDFJHEFB_00002	-	1209	3.0999999999999997e-78	258.1	49.7	8	8	5.200000000000001e-10	3.5e-07	30.4	0.4	2	77	604	677	603	677	0.96
CHAT	PF12770.7	290	LDFJHEFB_00002	-	1209	4.599999999999999e-69	233.0	0.3	1	2	0.64	420.0	0.1	0.3	55	143	20	97	17	164	0.66
CHAT	PF12770.7	290	LDFJHEFB_00002	-	1209	4.599999999999999e-69	233.0	0.3	2	2	6.999999999999999e-72	4.599999999999999e-69	233.0	0.3	3	290	891	1207	889	1207	0.93
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	1	16	2.4	1600.0	-0.8	0.3	19	30	92	103	91	106	0.83
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	2	16	1.4e-06	0.00091	19.0	0.2	6	30	119	143	114	145	0.89
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	3	16	1.7e-07	0.00011	21.9	0.7	1	30	154	183	154	185	0.95
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	4	16	1.9e-07	0.00013000000000000002	21.6	0.1	1	32	194	225	194	227	0.92
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	5	16	2.1e-05	0.013999999999999999	15.2	0.0	7	31	240	264	234	266	0.9
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	6	16	0.00043	0.29	11.0	0.1	10	31	283	304	282	306	0.92
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	7	16	0.0021	1.4	8.8	0.1	4	31	327	354	324	357	0.86
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	8	16	1.7e-06	0.0012	18.6	0.1	4	32	367	395	364	397	0.9
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	9	16	1.3e-06	0.0008900000000000001	19.0	0.3	7	30	410	433	406	436	0.89
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	10	16	2.6000000000000002e-05	0.017	14.9	0.0	8	30	451	473	444	476	0.86
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	11	16	4.2000000000000004e-06	0.0028	17.4	0.2	1	30	484	513	484	516	0.9
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	12	16	0.28	190.0	2.1	0.1	10	30	533	553	532	556	0.87
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	13	16	0.0034	2.3	8.2	0.0	5	27	569	591	566	594	0.88
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	14	16	0.00058	0.38	10.6	0.0	1	26	605	630	605	636	0.92
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	15	16	0.052000000000000005	35.0	4.5	0.0	1	30	645	674	645	677	0.87
TPR_1	PF00515.28	34	LDFJHEFB_00002	-	1209	1.8e-49	163.6	55.2	16	16	4.0	2700.0	-1.5	0.1	14	26	864	876	864	878	0.85
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	1	14	0.35	230.0	2.2	0.0	16	35	91	110	90	111	0.85
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	2	14	5.9e-06	0.0039	17.1	0.2	8	33	123	148	116	151	0.86
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	3	14	4.7e-06	0.0031	17.4	0.1	1	27	156	182	156	191	0.87
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	4	14	0.00015	0.098	12.7	0.0	2	34	197	229	196	231	0.88
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	5	14	0.00018999999999999998	0.13	12.4	0.1	4	31	239	266	236	271	0.88
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	6	14	0.005	3.3	7.9	0.3	2	29	277	304	276	310	0.87
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	7	14	0.74	490.0	1.1	0.0	3	21	328	346	326	357	0.8
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	8	14	7.5e-05	0.05	13.7	0.1	3	35	368	400	367	401	0.92
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	9	14	7.9e-06	0.0053	16.7	0.0	1	33	406	438	406	441	0.84
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	10	14	0.07200000000000001	48.0	4.3	0.0	12	26	457	471	447	479	0.85
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	11	14	2.3e-05	0.016	15.2	0.0	1	33	486	518	486	519	0.91
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	12	14	6.5e-07	0.00043	20.1	0.1	1	28	567	595	567	603	0.88
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	13	14	0.0071	4.7	7.5	0.0	2	29	608	635	607	642	0.87
TPR_7	PF13176.6	36	LDFJHEFB_00002	-	1209	2e-41	137.0	36.1	14	14	0.83	550.0	1.0	0.0	2	24	648	670	647	677	0.85
