target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
P22_Tail-4	PF11650.8	164	GFOMEMDD_00001	-	166	2.2999999999999995e-83	278.0	0.1	1	1	1.6e-87	2.7999999999999997e-83	277.8	0.1	1	163	1	160	1	161	0.99
P22_CoatProtein	PF11651.8	417	GFOMEMDD_00003	-	430	6.499999999999998e-153	509.2	3.3	1	1	1.1999999999999995e-156	7.299999999999999e-153	509.1	3.3	1	417	1	427	1	427	0.99
Rbx_binding	PF18113.1	71	GFOMEMDD_00003	-	430	0.083	12.7	0.0	1	1	3.8e-05	0.22	11.3	0.0	5	41	215	251	212	260	0.91
Maf1	PF09174.10	174	GFOMEMDD_00003	-	430	0.092	12.9	0.0	1	1	2.3e-05	0.14	12.3	0.0	45	163	48	171	19	180	0.74
Phage-scaffold	PF09306.10	303	GFOMEMDD_00004	-	303	2.4999999999999992e-198	657.6	13.5	1	1	1.4999999999999991e-202	2.7999999999999984e-198	657.5	13.5	1	303	1	302	1	302	1.0
P22_portal	PF16510.5	668	GFOMEMDD_00005	-	725	0.0	1264.0	14.9	1	1	0.0	0.0	1263.8	14.9	1	668	14	681	14	681	1.0
HTH_52	PF18576.1	64	GFOMEMDD_00005	-	725	0.013999999999999999	15.6	0.0	1	1	7.1e-06	0.032	14.4	0.0	3	59	222	278	220	280	0.96
E2F_TDP	PF02319.20	71	GFOMEMDD_00005	-	725	0.11	12.6	0.5	1	2	0.045	200.0	2.1	0.0	26	47	251	277	221	288	0.82
E2F_TDP	PF02319.20	71	GFOMEMDD_00005	-	725	0.11	12.6	0.5	2	2	0.0011	4.8	7.3	0.1	13	55	669	710	663	712	0.71
DUF3106	PF11304.8	104	GFOMEMDD_00005	-	725	8.4	6.9	10.6	1	3	0.8	3600.0	-1.5	0.1	11	28	11	28	6	56	0.82
DUF3106	PF11304.8	104	GFOMEMDD_00005	-	725	8.4	6.9	10.6	2	3	0.15	660.0	0.8	0.0	16	45	521	550	498	558	0.76
DUF3106	PF11304.8	104	GFOMEMDD_00005	-	725	8.4	6.9	10.6	3	3	0.0033	15.0	6.1	6.2	3	74	621	691	620	715	0.81
Terminase_6	PF03237.15	215	GFOMEMDD_00006	-	499	6.4e-61	205.7	0.0	1	1	9.999999999999998e-65	9e-61	205.3	0.0	1	215	57	303	57	303	0.99
Terminase_6C	PF17289.2	155	GFOMEMDD_00006	-	499	2.4e-30	105.7	0.1	1	1	4.0999999999999995e-34	3.7e-30	105.1	0.1	2	154	319	470	318	471	0.96
GP3_package	PF16677.5	113	GFOMEMDD_00007	-	162	1.6e-37	128.1	0.0	1	1	1.0999999999999999e-41	2e-37	127.8	0.0	1	113	17	133	17	133	0.97
Dexa_ind	PF15198.6	90	GFOMEMDD_00009	-	129	0.059000000000000004	13.5	0.0	1	2	0.00037	2.2	8.4	0.0	48	75	21	48	11	59	0.82
Dexa_ind	PF15198.6	90	GFOMEMDD_00009	-	129	0.059000000000000004	13.5	0.0	2	2	0.018000000000000002	110.0	3.0	0.0	23	60	64	103	58	110	0.77
Adeno_hexon	PF01065.19	493	GFOMEMDD_00009	-	129	0.11	11.4	0.0	1	1	2e-05	0.12	11.2	0.0	178	232	40	95	33	118	0.84
SprT-like	PF10263.9	113	GFOMEMDD_00009	-	129	0.16	11.8	0.1	1	1	4.8e-05	0.29	11.0	0.1	66	82	75	91	73	99	0.88
