target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
IGPD	PF00475.18	144	CMFLINFF_00001	-	355	5.6999999999999986e-65	218.0	0.3	1	1	2.6e-68	9.199999999999998e-65	217.3	0.3	1	144	196	337	196	337	0.99
HAD_2	PF13419.6	178	CMFLINFF_00001	-	355	8.3e-07	29.3	0.0	1	2	0.0041	15.0	5.6	0.0	77	105	29	57	8	68	0.85
HAD_2	PF13419.6	178	CMFLINFF_00001	-	355	8.3e-07	29.3	0.0	2	2	7.299999999999999e-08	0.00026000000000000003	21.1	0.0	128	174	98	144	86	148	0.92
PNK3P	PF08645.11	162	CMFLINFF_00001	-	355	2.2e-06	27.5	0.0	1	1	1.5e-09	5.5e-06	26.2	0.0	5	130	8	134	4	145	0.76
Hydrolase_like	PF13242.6	75	CMFLINFF_00001	-	355	2.5e-06	27.4	0.0	1	1	1.5e-09	5.400000000000001e-06	26.4	0.0	2	45	103	145	102	152	0.95
HAD	PF12710.7	188	CMFLINFF_00001	-	355	2.4e-05	24.8	0.0	1	2	0.48	1700.0	-0.8	0.0	2	16	7	22	6	33	0.71
HAD	PF12710.7	188	CMFLINFF_00001	-	355	2.4e-05	24.8	0.0	2	2	3.1e-08	0.00011	22.7	0.0	74	188	28	139	17	139	0.77
Aminotran_1_2	PF00155.21	363	CMFLINFF_00002	-	356	3.899999999999999e-67	227.0	0.0	1	1	5.299999999999999e-71	4.6999999999999994e-67	226.7	0.0	31	363	46	351	30	351	0.94
Alliinase_C	PF04864.13	363	CMFLINFF_00002	-	356	0.055999999999999994	12.3	0.0	1	1	9.1e-06	0.08199999999999999	11.8	0.0	139	214	148	233	100	243	0.73
Histidinol_dh	PF00815.20	409	CMFLINFF_00003	-	434	2.399999999999999e-166	553.8	1.4	1	1	3.1999999999999992e-170	2.899999999999999e-166	553.5	1.4	7	409	28	427	22	427	0.97
FdhE	PF04216.12	286	CMFLINFF_00003	-	434	0.038	13.9	0.6	1	1	9.5e-06	0.085	12.7	0.6	66	167	14	112	4	129	0.85
HisG	PF01634.18	160	CMFLINFF_00004	-	299	2.6999999999999998e-48	164.0	0.0	1	1	5.9e-52	3.6e-48	163.6	0.0	1	160	54	219	54	219	0.93
HisG_C	PF08029.11	73	CMFLINFF_00004	-	299	1.2e-24	86.2	0.0	1	1	4e-28	2.4e-24	85.3	0.0	1	73	223	296	223	296	0.98
Toprim_3	PF13362.6	95	CMFLINFF_00004	-	299	0.027000000000000003	14.8	0.0	1	2	0.00035	2.1	8.8	0.0	25	69	175	219	169	241	0.9
Toprim_3	PF13362.6	95	CMFLINFF_00004	-	299	0.027000000000000003	14.8	0.0	2	2	0.013999999999999999	84.0	3.6	0.0	47	81	257	295	239	298	0.77
PhdYeFM_antitox	PF02604.19	75	CMFLINFF_00005	-	83	2.7e-25	88.0	0.1	1	1	5.2e-29	3.1e-25	87.8	0.1	1	74	1	73	1	74	0.98
PHD_like	PF12910.7	145	CMFLINFF_00005	-	83	0.00032	20.7	0.0	1	1	5.9000000000000006e-08	0.00035	20.6	0.0	3	56	2	54	1	67	0.86
WEMBL	PF05701.11	562	CMFLINFF_00005	-	83	0.039	12.7	0.1	1	1	6.6e-06	0.039	12.6	0.1	435	513	4	81	1	83	0.81
