target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
MlaC	PF05494.12	166	JNIDDHMH_00002	-	198	1.8000000000000002e-29	102.6	0.0	1	1	1.1999999999999998e-33	2.1e-29	102.4	0.0	3	166	39	196	37	196	0.94
MlaA	PF04333.13	195	JNIDDHMH_00003	-	241	6.5e-62	208.7	0.0	1	1	8.5e-66	7.6e-62	208.5	0.0	2	194	29	227	28	228	0.96
LPAM_1	PF08139.12	18	JNIDDHMH_00003	-	241	1.1	9.8	4.3	1	1	0.00023999999999999998	2.1	9.0	4.3	6	18	8	20	8	20	0.93
ABC_tran	PF00005.27	137	JNIDDHMH_00004	-	580	1.2e-26	93.9	0.0	1	1	1.6e-29	1.8000000000000004e-26	93.2	0.0	1	136	352	500	352	501	0.9
ABC_membrane	PF00664.23	274	JNIDDHMH_00004	-	580	1.2e-07	31.6	12.0	1	1	1.5e-09	1.7e-06	27.9	12.0	3	267	27	285	25	291	0.83
AAA_16	PF13191.6	170	JNIDDHMH_00004	-	580	0.0029	18.0	1.2	1	2	0.49	550.0	0.8	0.1	81	132	210	318	173	323	0.52
AAA_16	PF13191.6	170	JNIDDHMH_00004	-	580	0.0029	18.0	1.2	2	2	2.3e-05	0.026000000000000002	14.9	0.2	25	52	363	391	351	568	0.64
AAA_33	PF13671.6	143	JNIDDHMH_00004	-	580	0.0053	16.9	1.9	1	3	5.4	6000.0	-2.7	0.1	114	138	89	112	82	133	0.61
AAA_33	PF13671.6	143	JNIDDHMH_00004	-	580	0.0053	16.9	1.9	2	3	0.37	410.0	1.1	0.1	61	94	159	192	151	241	0.73
AAA_33	PF13671.6	143	JNIDDHMH_00004	-	580	0.0053	16.9	1.9	3	3	3.5e-05	0.039	14.1	0.0	4	22	367	385	365	469	0.88
AAA_22	PF13401.6	137	JNIDDHMH_00004	-	580	0.01	16.1	0.0	1	1	2.7000000000000002e-05	0.03	14.6	0.0	8	28	365	385	360	537	0.84
SMC_N	PF02463.19	220	JNIDDHMH_00004	-	580	0.012	15.0	0.0	1	2	0.069	77.0	2.6	0.0	28	44	366	382	355	395	0.88
SMC_N	PF02463.19	220	JNIDDHMH_00004	-	580	0.012	15.0	0.0	2	2	0.00053	0.59	9.5	0.0	137	208	473	541	469	547	0.78
AAA	PF00004.29	132	JNIDDHMH_00004	-	580	0.03	14.7	0.1	1	2	9.8e-05	0.11	12.9	0.1	3	22	367	386	365	419	0.84
AAA	PF00004.29	132	JNIDDHMH_00004	-	580	0.03	14.7	0.1	2	2	3.1	3500.0	-1.7	0.0	57	112	488	532	443	538	0.61
AAA_21	PF13304.6	303	JNIDDHMH_00004	-	580	0.033	14.0	0.0	1	2	0.00021	0.23	11.2	0.1	3	23	366	386	365	433	0.7
AAA_21	PF13304.6	303	JNIDDHMH_00004	-	580	0.033	14.0	0.0	2	2	0.47	530.0	0.2	0.0	236	271	472	504	453	505	0.86
NACHT	PF05729.12	166	JNIDDHMH_00004	-	580	0.043	13.7	0.1	1	1	9.2e-05	0.1	12.5	0.1	5	24	367	386	363	392	0.9
AAA_18	PF13238.6	130	JNIDDHMH_00004	-	580	0.075	13.6	0.0	1	1	0.00018	0.2	12.2	0.0	3	18	367	382	365	407	0.87
AAA_23	PF13476.6	200	JNIDDHMH_00004	-	580	0.095	13.2	0.0	1	1	0.00011999999999999999	0.14	12.7	0.0	12	42	354	385	347	386	0.77
AAA_29	PF13555.6	61	JNIDDHMH_00004	-	580	0.13	12.0	0.0	1	1	0.00026000000000000003	0.29	10.9	0.0	17	43	357	383	351	389	0.77
