target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
CdiI_2	PF18593.1	91	KIBGEHIH_00002	-	250	0.031	14.9	0.2	1	3	0.12	1100.0	0.3	0.1	37	55	90	108	48	117	0.53
CdiI_2	PF18593.1	91	KIBGEHIH_00002	-	250	0.031	14.9	0.2	2	3	0.14	1300.0	0.1	0.1	37	60	90	112	83	126	0.73
CdiI_2	PF18593.1	91	KIBGEHIH_00002	-	250	0.031	14.9	0.2	3	3	5.4000000000000005e-05	0.49	11.1	0.0	7	58	146	200	145	221	0.87
LPD5	PF18799.1	146	KIBGEHIH_00002	-	250	0.12	12.8	1.9	1	2	0.036000000000000004	320.0	1.7	0.1	61	105	19	64	13	78	0.79
LPD5	PF18799.1	146	KIBGEHIH_00002	-	250	0.12	12.8	1.9	2	2	9.1e-05	0.81	10.1	0.4	22	68	84	129	67	150	0.76
DUF1844	PF08899.11	73	KIBGEHIH_00003	-	47	0.034	14.4	0.6	1	1	1.9e-06	0.034	14.4	0.6	26	68	4	46	1	47	0.86
Phage_Mu_F	PF04233.14	112	KIBGEHIH_00004	-	368	6.1e-07	30.2	0.0	1	1	7.5e-11	1.3e-06	29.1	0.0	1	108	153	273	153	275	0.85
DUF4055	PF13264.6	135	KIBGEHIH_00005	-	467	3.7e-45	153.4	0.7	1	1	1.2999999999999998e-48	5.7e-45	152.8	0.7	1	135	249	386	249	386	0.99
ZnuA	PF01297.17	256	KIBGEHIH_00005	-	467	0.017	14.5	0.3	1	2	0.22	980.0	-1.1	0.0	120	173	63	120	52	154	0.56
ZnuA	PF01297.17	256	KIBGEHIH_00005	-	467	0.017	14.5	0.3	2	2	1.4000000000000001e-05	0.064	12.7	0.1	168	247	304	383	283	387	0.75
DUF2895	PF11444.8	198	KIBGEHIH_00005	-	467	0.057999999999999996	12.8	0.0	1	1	2.7000000000000002e-05	0.12	11.8	0.0	43	105	6	69	4	74	0.77
