target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DNA_methylase	PF00145.17	335	NFGIDEJB_00002	-	362	6.199999999999999e-65	219.7	0.0	1	1	6.799999999999999e-69	1.1999999999999998e-64	218.8	0.0	1	333	12	347	12	349	0.82
Phage_AlpA	PF05930.12	51	NFGIDEJB_00004	-	72	1.6e-09	37.4	0.1	1	1	2.3e-13	2.0999999999999998e-09	37.1	0.1	2	51	15	63	14	63	0.92
HTH_17	PF12728.7	51	NFGIDEJB_00004	-	72	3.7e-05	23.8	0.0	1	1	5.4e-09	4.9e-05	23.4	0.0	10	50	25	66	22	67	0.93
Inovirus_Gp2	PF11726.8	179	NFGIDEJB_00005	-	213	4.5999999999999995e-48	163.5	0.1	1	1	5.999999999999999e-52	5.3999999999999996e-48	163.3	0.1	1	179	18	211	18	211	0.92
Phage_RpbA	PF10789.9	108	NFGIDEJB_00005	-	213	0.064	13.3	0.0	1	2	0.0057	51.0	4.0	0.1	2	32	76	105	70	120	0.72
Phage_RpbA	PF10789.9	108	NFGIDEJB_00005	-	213	0.064	13.3	0.0	2	2	0.00062	5.6	7.1	0.0	48	87	135	174	130	197	0.82
MMR_HSR1	PF01926.23	114	NFGIDEJB_00007	-	305	1.8000000000000002e-10	40.9	0.0	1	2	3.4e-13	4.0999999999999993e-10	39.7	0.0	2	95	40	134	39	155	0.76
MMR_HSR1	PF01926.23	114	NFGIDEJB_00007	-	305	1.8000000000000002e-10	40.9	0.0	2	2	7.1	8500.0	-3.2	0.0	76	85	248	257	230	278	0.52
Gtr1_RagA	PF04670.12	232	NFGIDEJB_00007	-	305	2.6000000000000002e-05	23.7	0.0	1	1	3.4e-08	4.1e-05	23.1	0.0	4	128	42	163	40	214	0.81
RsgA_GTPase	PF03193.16	167	NFGIDEJB_00007	-	305	3.5e-05	23.8	0.0	1	2	1.3e-07	0.00015	21.7	0.0	101	131	39	69	11	73	0.78
RsgA_GTPase	PF03193.16	167	NFGIDEJB_00007	-	305	3.5e-05	23.8	0.0	2	2	1.5	1800.0	-1.3	0.0	37	63	137	163	113	215	0.63
ABC_tran	PF00005.27	137	NFGIDEJB_00007	-	305	0.00098	19.6	0.0	1	1	1.6e-06	0.0019	18.7	0.0	6	37	32	63	28	115	0.84
AAA_16	PF13191.6	170	NFGIDEJB_00007	-	305	0.0011	19.4	0.0	1	1	2.1000000000000002e-06	0.0025	18.2	0.0	15	63	30	75	25	176	0.65
AAA_22	PF13401.6	137	NFGIDEJB_00007	-	305	0.0052	17.0	0.0	1	2	1.6e-05	0.019	15.3	0.0	7	64	39	109	33	164	0.79
AAA_22	PF13401.6	137	NFGIDEJB_00007	-	305	0.0052	17.0	0.0	2	2	1.8	2100.0	-1.1	0.0	38	85	193	250	171	275	0.63
GTP_EFTU	PF00009.27	194	NFGIDEJB_00007	-	305	0.015	14.9	0.0	1	2	0.059000000000000004	71.0	2.9	0.0	6	27	40	61	37	77	0.85
GTP_EFTU	PF00009.27	194	NFGIDEJB_00007	-	305	0.015	14.9	0.0	2	2	0.00039	0.47	10.0	0.0	91	192	112	219	105	262	0.77
FeoB_N	PF02421.18	156	NFGIDEJB_00007	-	305	0.021	14.4	0.0	1	2	0.00014	0.16	11.5	0.0	3	86	40	122	38	163	0.77
FeoB_N	PF02421.18	156	NFGIDEJB_00007	-	305	0.021	14.4	0.0	2	2	0.31	370.0	0.5	0.0	61	89	227	258	194	265	0.65
AAA_18	PF13238.6	130	NFGIDEJB_00007	-	305	0.027999999999999997	15.0	0.0	1	1	4.5e-05	0.054000000000000006	14.0	0.0	1	20	40	59	40	123	0.74
AAA_24	PF13479.6	197	NFGIDEJB_00007	-	305	0.049	13.4	0.0	1	1	6.2e-05	0.07400000000000001	12.8	0.0	4	29	39	65	36	122	0.66
Septin	PF00735.18	281	NFGIDEJB_00007	-	305	0.065	12.5	0.0	1	1	8.499999999999999e-05	0.1	11.9	0.0	9	33	42	66	37	89	0.81
IIGP	PF05049.13	375	NFGIDEJB_00007	-	305	0.15	11.1	0.0	1	2	0.001	1.2	8.1	0.0	24	55	26	57	18	90	0.83
IIGP	PF05049.13	375	NFGIDEJB_00007	-	305	0.15	11.1	0.0	2	2	0.15	180.0	0.9	0.0	142	261	147	263	108	281	0.62
Roc	PF08477.13	120	NFGIDEJB_00007	-	305	0.16	12.2	0.0	1	3	0.00067	0.8	9.9	0.0	3	23	41	61	39	85	0.76
Roc	PF08477.13	120	NFGIDEJB_00007	-	305	0.16	12.2	0.0	2	3	2.5	3000.0	-1.6	0.0	78	119	113	157	103	158	0.64
Roc	PF08477.13	120	NFGIDEJB_00007	-	305	0.16	12.2	0.0	3	3	6.5	7700.0	-2.9	0.0	87	110	200	223	180	229	0.67
AAA_7	PF12775.7	181	NFGIDEJB_00007	-	305	0.19	11.2	0.0	1	1	0.00033	0.39	10.2	0.0	21	62	25	66	15	79	0.81
Sigma54_activat	PF00158.26	168	NFGIDEJB_00007	-	305	0.19	11.4	0.0	1	1	0.00028	0.34	10.6	0.0	14	49	29	64	19	80	0.84
Acyl_transf_3	PF01757.22	340	NFGIDEJB_00008	-	184	0.0012	18.0	0.9	1	1	4.3e-07	0.0016	17.6	0.9	166	237	15	104	10	121	0.85
TraL	PF07178.11	90	NFGIDEJB_00008	-	184	0.040999999999999995	14.3	1.7	1	2	1.8e-05	0.063	13.8	0.7	16	77	15	77	8	83	0.83
TraL	PF07178.11	90	NFGIDEJB_00008	-	184	0.040999999999999995	14.3	1.7	2	2	1.1	4000.0	-1.7	0.0	42	61	95	114	88	120	0.56
P53_tetramer	PF07710.11	42	NFGIDEJB_00008	-	184	0.08900000000000001	12.1	0.0	1	1	4.3e-05	0.16	11.4	0.0	8	26	162	180	158	184	0.81
CRISPR_Cse2	PF09485.10	141	NFGIDEJB_00008	-	184	0.12	12.9	0.0	1	1	4.6e-05	0.16	12.5	0.0	21	108	72	160	53	168	0.66
S_4TM	PF18159.1	292	NFGIDEJB_00008	-	184	0.16	11.2	0.6	1	2	8.3e-05	0.3	10.4	0.2	31	73	12	56	8	61	0.88
S_4TM	PF18159.1	292	NFGIDEJB_00008	-	184	0.16	11.2	0.6	2	2	0.64	2300.0	-2.4	0.0	198	234	91	127	87	137	0.54
DUF5590	PF17881.1	45	NFGIDEJB_00009	-	172	0.0059	16.7	0.1	1	1	7.1e-07	0.013000000000000001	15.6	0.1	6	41	93	128	90	130	0.9
DUF932	PF06067.11	228	NFGIDEJB_00010	-	273	1.6999999999999995e-55	188.3	0.0	1	1	1.1000000000000002e-59	2e-55	188.1	0.0	1	228	37	262	37	262	0.96
Antirestrict	PF03230.13	92	NFGIDEJB_00011	-	143	2.7e-34	117.1	0.5	1	1	1.9e-38	3.4e-34	116.8	0.5	1	92	52	143	52	143	0.99
CbtA_toxin	PF06755.12	112	NFGIDEJB_00012	-	123	1.8000000000000002e-29	102.0	0.0	1	1	1.1999999999999998e-33	2.2e-29	101.7	0.0	18	104	14	99	2	103	0.93
CbeA_antitoxin	PF06154.11	101	NFGIDEJB_00013	-	110	2.9e-44	149.8	0.0	1	1	1.8999999999999997e-48	3.3e-44	149.6	0.0	2	100	10	108	9	109	0.98
DUF4942	PF13708.6	199	NFGIDEJB_00014	-	284	4.5e-59	199.8	0.0	1	1	3.1999999999999993e-63	5.7e-59	199.4	0.0	3	199	92	278	90	278	0.98
Phage_integrase	PF00589.22	172	NFGIDEJB_00015	-	302	3.2e-40	137.7	0.0	1	1	3.6000000000000004e-44	6.4e-40	136.7	0.0	2	170	103	271	102	273	0.98
HicB_lk_antitox	PF15919.5	123	NFGIDEJB_00016	-	154	3.7e-08	33.5	0.0	1	1	3.6e-11	6.5e-08	32.7	0.0	1	62	22	82	22	101	0.91
HTH_3	PF01381.22	55	NFGIDEJB_00016	-	154	0.00016999999999999999	21.6	0.1	1	1	1.4e-07	0.00026000000000000003	21.0	0.1	5	51	102	148	98	151	0.91
HTH_26	PF13443.6	63	NFGIDEJB_00016	-	154	0.0014	19.0	0.1	1	1	1.3e-06	0.0024	18.3	0.1	3	51	99	146	98	150	0.89
MarR_2	PF12802.7	62	NFGIDEJB_00016	-	154	0.0082	16.0	0.0	1	1	8.1e-06	0.015	15.2	0.0	12	42	100	127	94	129	0.79
HTH_24	PF13412.6	48	NFGIDEJB_00016	-	154	0.018000000000000002	14.6	0.0	1	1	1.8e-05	0.032	13.8	0.0	17	38	106	127	98	128	0.89
HTH_AsnC-type	PF13404.6	42	NFGIDEJB_00016	-	154	0.033	14.0	0.0	1	1	4.3e-05	0.078	12.8	0.0	18	36	107	125	98	126	0.94
HTH_37	PF13744.6	80	NFGIDEJB_00016	-	154	0.038	13.9	0.2	1	1	3.1e-05	0.055	13.4	0.2	29	80	104	154	90	154	0.89
HTH_Crp_2	PF13545.6	68	NFGIDEJB_00016	-	154	0.08800000000000001	12.8	0.1	1	1	8.7e-05	0.16	12.0	0.1	18	42	103	127	93	129	0.85
DUF5633	PF18656.1	41	NFGIDEJB_00016	-	154	0.11	12.4	1.6	1	2	0.011000000000000001	19.0	5.2	0.3	4	17	48	61	48	66	0.91
DUF5633	PF18656.1	41	NFGIDEJB_00016	-	154	0.11	12.4	1.6	2	2	0.0074	13.0	5.7	0.0	2	18	130	146	129	150	0.89
HTH_29	PF13551.6	63	NFGIDEJB_00016	-	154	0.11	12.5	0.0	1	1	9.2e-05	0.16	12.0	0.0	7	34	102	128	94	144	0.81
DUF1120	PF06551.12	116	NFGIDEJB_00017	-	220	7.3e-07	29.4	4.1	1	2	1.4000000000000001e-09	1.3000000000000001e-05	25.3	0.7	1	69	36	105	36	111	0.9
DUF1120	PF06551.12	116	NFGIDEJB_00017	-	220	7.3e-07	29.4	4.1	2	2	0.0014	13.0	6.0	0.4	95	115	108	128	103	129	0.87
Fimbrial	PF00419.20	154	NFGIDEJB_00017	-	220	0.0058	16.9	2.5	1	1	9.3e-07	0.0083	16.4	2.5	4	118	39	159	36	200	0.68
Phage_holin_2_3	PF16080.5	56	NFGIDEJB_00018	-	65	8e-23	80.0	0.5	1	1	1.5e-26	9.000000000000001e-23	79.8	0.5	2	56	5	59	4	59	0.96
Phage_holin_2_1	PF04971.12	64	NFGIDEJB_00018	-	65	1.1e-06	28.5	0.5	1	1	2.4e-10	1.5e-06	28.1	0.5	9	62	6	56	4	58	0.77
Phage_holin_2_4	PF16082.5	76	NFGIDEJB_00018	-	65	0.00044	19.9	0.2	1	1	8.6e-08	0.0005200000000000001	19.7	0.2	18	57	13	52	6	63	0.85
Arteri_Gl	PF00951.18	179	NFGIDEJB_00019	-	86	0.092	12.5	0.0	1	1	1.2e-05	0.1	12.4	0.0	106	161	10	67	2	83	0.8
Phage_lysozyme	PF00959.19	109	NFGIDEJB_00019	-	86	0.13	12.7	0.0	1	1	2e-05	0.18	12.3	0.0	1	35	47	84	47	85	0.93
Caudo_TAP	PF02413.17	130	NFGIDEJB_00020	-	139	5.999999999999999e-39	133.2	1.7	1	1	7.4e-43	6.6e-39	133.0	1.7	4	130	10	139	7	139	0.97
Metalloenzyme	PF01676.18	248	NFGIDEJB_00020	-	139	0.1	12.0	0.0	1	1	1.3000000000000001e-05	0.12	11.8	0.0	86	162	50	125	36	132	0.85
Halogen_Hydrol	PF10112.9	191	NFGIDEJB_00021	-	72	0.0041	17.2	3.7	1	1	1.2e-06	0.0044	17.1	3.7	1	53	16	68	16	72	0.87
RseC_MucC	PF04246.12	130	NFGIDEJB_00021	-	72	0.0082	16.1	1.3	1	1	2.5e-06	0.0088	16.0	1.3	76	122	23	70	9	72	0.9
ABC_export	PF16962.5	534	NFGIDEJB_00021	-	72	0.046	12.2	4.3	1	1	1.4000000000000001e-05	0.052000000000000005	12.0	4.3	469	528	2	61	1	64	0.86
ATP-synt_J	PF04911.12	51	NFGIDEJB_00021	-	72	0.051	13.1	3.7	1	2	0.021	77.0	3.0	1.2	1	27	11	38	11	45	0.77
ATP-synt_J	PF04911.12	51	NFGIDEJB_00021	-	72	0.051	13.1	3.7	2	2	7.5e-05	0.27	10.9	0.1	14	35	49	70	48	71	0.89
DUF2207	PF09972.9	492	NFGIDEJB_00021	-	72	0.08800000000000001	11.6	3.1	1	1	2.4e-05	0.086	11.6	3.1	386	445	14	70	2	72	0.72
BstA	-	285	NFGIDEJB_00023	-	198	5.099999999999999e-75	252.1	0.0	1	1	3.0999999999999993e-79	5.599999999999999e-75	252.0	0.0	98	280	1	183	1	188	0.98
DUF1233	PF06806.12	70	NFGIDEJB_00027	-	83	1.1000000000000001e-27	95.4	0.2	1	1	7.799999999999999e-32	1.4e-27	95.1	0.2	1	70	4	73	4	73	0.98
