target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DUF2623	PF11115.8	93	HCNNEOBA_00001	-	70	0.012	15.7	0.1	1	1	1.7e-06	0.015	15.4	0.1	21	62	17	64	5	69	0.67
DUF1449	PF07290.11	202	HCNNEOBA_00001	-	70	0.26	10.9	0.3	1	1	3.6e-05	0.32	10.6	0.3	138	166	30	58	25	63	0.85
AAA_33	PF13671.6	143	HCNNEOBA_00002	-	170	2e-27	96.1	0.0	1	1	2.3e-30	2.3e-27	95.9	0.0	1	142	13	154	13	155	0.98
AAA_18	PF13238.6	130	HCNNEOBA_00002	-	170	5.2e-07	30.3	0.0	1	2	1.6e-09	1.5e-06	28.7	0.0	2	116	15	133	15	149	0.76
AAA_18	PF13238.6	130	HCNNEOBA_00002	-	170	5.2e-07	30.3	0.0	2	2	5.8	5800.0	-2.2	0.0	78	100	144	165	133	169	0.73
Zeta_toxin	PF06414.12	199	HCNNEOBA_00002	-	170	0.00011999999999999999	21.4	0.1	1	1	2.8e-07	0.00028	20.2	0.1	12	170	7	152	2	168	0.76
AAA_16	PF13191.6	170	HCNNEOBA_00002	-	170	0.00016	22.1	0.2	1	1	2.4e-07	0.00022999999999999998	21.6	0.2	21	139	8	163	2	165	0.69
CPT	PF07931.12	174	HCNNEOBA_00002	-	170	0.0013	18.6	0.1	1	1	2.3e-06	0.0023	17.8	0.1	8	132	18	132	12	149	0.76
dNK	PF01712.19	204	HCNNEOBA_00002	-	170	0.0056	16.5	0.0	1	2	0.00011	0.11	12.4	0.0	3	23	16	36	15	70	0.81
dNK	PF01712.19	204	HCNNEOBA_00002	-	170	0.0056	16.5	0.0	2	2	0.13	130.0	2.3	0.0	123	161	110	150	93	160	0.77
AAA_22	PF13401.6	137	HCNNEOBA_00002	-	170	0.0081	16.4	0.0	1	1	1.4000000000000001e-05	0.013999999999999999	15.7	0.0	7	38	13	49	7	164	0.79
Ploopntkinase1	PF18748.1	196	HCNNEOBA_00002	-	170	0.02	14.4	0.0	1	2	0.13	130.0	2.0	0.0	18	40	12	34	5	53	0.81
Ploopntkinase1	PF18748.1	196	HCNNEOBA_00002	-	170	0.02	14.4	0.0	2	2	0.00033999999999999997	0.34	10.4	0.0	131	168	114	151	83	161	0.89
AAA_29	PF13555.6	61	HCNNEOBA_00002	-	170	0.027000000000000003	14.2	0.1	1	2	0.00011	0.11	12.2	0.0	24	38	13	27	2	33	0.84
AAA_29	PF13555.6	61	HCNNEOBA_00002	-	170	0.027000000000000003	14.2	0.1	2	2	2.0	2000.0	-1.4	0.0	40	50	43	53	42	57	0.87
ATP_bind_2	PF03668.15	284	HCNNEOBA_00002	-	170	0.032	13.5	0.0	1	2	0.43	430.0	-0.0	0.0	4	21	14	31	12	39	0.84
ATP_bind_2	PF03668.15	284	HCNNEOBA_00002	-	170	0.032	13.5	0.0	2	2	0.00013000000000000002	0.13	11.5	0.0	52	120	81	150	50	168	0.73
AAA_25	PF13481.6	194	HCNNEOBA_00002	-	170	0.073	12.6	1.3	1	1	0.00036	0.36	10.4	1.3	33	58	11	36	4	164	0.85
CoaE	PF01121.20	179	HCNNEOBA_00002	-	170	0.11	12.2	0.0	1	2	0.00053	0.53	9.9	0.0	6	28	17	39	15	54	0.84
CoaE	PF01121.20	179	HCNNEOBA_00002	-	170	0.11	12.2	0.0	2	2	1.6	1600.0	-1.4	0.0	125	151	84	110	73	115	0.7
AAA_17	PF13207.6	136	HCNNEOBA_00002	-	170	0.13	12.6	0.0	1	1	0.0018	1.8	9.0	0.0	2	126	18	134	17	145	0.56
PduV-EutP	PF10662.9	143	HCNNEOBA_00002	-	170	0.17	11.7	0.0	1	1	0.00027	0.27	11.0	0.0	5	25	15	35	13	93	0.76
RNA_helicase	PF00910.22	107	HCNNEOBA_00002	-	170	0.18	12.2	0.0	1	1	0.00022999999999999998	0.23	11.8	0.0	2	30	15	42	14	87	0.82
TsaE	PF02367.17	125	HCNNEOBA_00002	-	170	0.19	11.7	0.0	1	1	0.00035	0.35	10.9	0.0	22	42	14	34	2	41	0.82
RsgA_GTPase	PF03193.16	167	HCNNEOBA_00002	-	170	0.2	11.6	0.0	1	1	0.00023999999999999998	0.24	11.3	0.0	100	122	12	34	1	83	0.86
AAA_24	PF13479.6	197	HCNNEOBA_00002	-	170	0.23	11.2	0.0	1	1	0.0003	0.3	10.8	0.0	6	59	15	67	12	102	0.83
Cupin_6	PF12852.7	184	HCNNEOBA_00003	-	277	8.4e-30	103.8	2.1	1	1	7.8e-33	3.5e-29	101.8	2.1	1	184	3	156	3	156	0.94
HTH_AraC	PF00165.23	42	HCNNEOBA_00003	-	277	3.1000000000000002e-21	74.9	0.0	1	3	2.0	8900.0	-3.0	0.0	25	35	125	135	124	137	0.82
HTH_AraC	PF00165.23	42	HCNNEOBA_00003	-	277	3.1000000000000002e-21	74.9	0.0	2	3	6.999999999999999e-13	3.2e-09	36.7	0.0	1	42	180	221	180	221	0.95
HTH_AraC	PF00165.23	42	HCNNEOBA_00003	-	277	3.1000000000000002e-21	74.9	0.0	3	3	1.6e-12	7.2e-09	35.5	0.0	8	41	235	269	229	269	0.92
HTH_18	PF12833.7	81	HCNNEOBA_00003	-	277	1.2e-20	73.6	0.1	1	1	4.8e-24	2.1000000000000002e-20	72.7	0.1	1	80	193	270	193	271	0.97
AraC_binding	PF02311.19	136	HCNNEOBA_00003	-	277	1.7e-06	28.0	0.0	1	1	6.8e-10	3.1e-06	27.1	0.0	23	89	36	104	31	144	0.84
CRCB	PF02537.15	95	HCNNEOBA_00004	-	130	6.999999999999999e-21	74.3	11.3	1	1	9.2e-25	8.2e-21	74.1	11.3	2	93	9	120	8	122	0.91
DUF3938	PF13074.6	98	HCNNEOBA_00004	-	130	0.26	11.6	1.6	1	2	0.24	2200.0	-1.0	0.1	48	63	16	26	3	46	0.49
DUF3938	PF13074.6	98	HCNNEOBA_00004	-	130	0.26	11.6	1.6	2	2	3.4e-05	0.31	11.3	0.3	16	77	46	106	39	125	0.71
LacI	PF00356.21	46	HCNNEOBA_00005	-	133	0.005	16.6	1.5	1	2	1.8000000000000001e-06	0.0063	16.3	0.1	4	38	11	48	10	51	0.87
LacI	PF00356.21	46	HCNNEOBA_00005	-	133	0.005	16.6	1.5	2	2	0.94	3400.0	-2.1	0.1	12	20	120	128	118	131	0.64
HTH_3	PF01381.22	55	HCNNEOBA_00005	-	133	0.0088	16.1	0.0	1	2	5.3e-06	0.019	15.0	0.0	6	54	2	54	1	55	0.86
HTH_3	PF01381.22	55	HCNNEOBA_00005	-	133	0.0088	16.1	0.0	2	2	2.6	9300.0	-3.2	0.0	11	19	120	128	118	132	0.54
HTH_31	PF13560.6	64	HCNNEOBA_00005	-	133	0.022000000000000002	15.1	0.3	1	2	0.00011	0.4	11.1	0.1	16	61	8	55	3	57	0.86
HTH_31	PF13560.6	64	HCNNEOBA_00005	-	133	0.022000000000000002	15.1	0.3	2	2	0.076	270.0	2.0	0.0	8	26	101	130	97	133	0.71
YdaS_antitoxin	PF15943.5	65	HCNNEOBA_00005	-	133	0.023	14.6	0.0	1	1	1.3000000000000001e-05	0.045	13.6	0.0	12	41	10	37	5	51	0.86
HTH_26	PF13443.6	63	HCNNEOBA_00005	-	133	0.025	15.0	0.0	1	2	2.2e-05	0.08	13.4	0.0	6	58	1	56	1	57	0.84
HTH_26	PF13443.6	63	HCNNEOBA_00005	-	133	0.025	15.0	0.0	2	2	1.0	3700.0	-1.5	0.0	21	33	118	130	118	133	0.77
P22_Cro	PF14549.6	60	HCNNEOBA_00006	-	69	2.1e-05	24.3	0.0	1	1	1.7e-08	2.6000000000000002e-05	24.0	0.0	12	41	19	50	7	53	0.84
Phage_CI_repr	PF07022.13	65	HCNNEOBA_00006	-	69	0.0009400000000000001	19.2	0.0	1	1	8.1e-07	0.0012	18.9	0.0	8	34	12	38	7	47	0.87
HTH_23	PF13384.6	50	HCNNEOBA_00006	-	69	0.005	16.6	0.0	1	2	0.85	1300.0	-0.6	0.0	18	28	5	15	4	17	0.7
HTH_23	PF13384.6	50	HCNNEOBA_00006	-	69	0.005	16.6	0.0	2	2	1.2e-05	0.018000000000000002	14.9	0.0	18	37	17	36	8	40	0.92
HTH_3	PF01381.22	55	HCNNEOBA_00006	-	69	0.016	15.3	0.0	1	1	1.2e-05	0.018000000000000002	15.1	0.0	2	29	8	36	7	48	0.84
HTH_28	PF13518.6	52	HCNNEOBA_00006	-	69	0.017	15.2	0.1	1	1	2e-05	0.03	14.5	0.0	16	32	20	36	15	40	0.88
YdaS_antitoxin	PF15943.5	65	HCNNEOBA_00006	-	69	0.02	14.8	0.0	1	1	2e-05	0.03	14.2	0.0	11	36	19	43	15	49	0.8
HTH_17	PF12728.7	51	HCNNEOBA_00006	-	69	0.027999999999999997	14.6	0.0	1	1	2.5e-05	0.038	14.2	0.0	5	31	20	46	18	55	0.86
Sigma70_r4	PF04545.16	50	HCNNEOBA_00006	-	69	0.028999999999999998	13.9	0.0	1	2	5.3e-05	0.079	12.5	0.0	24	39	20	35	8	38	0.91
Sigma70_r4	PF04545.16	50	HCNNEOBA_00006	-	69	0.028999999999999998	13.9	0.0	2	2	1.3	1900.0	-1.5	0.0	10	17	47	54	43	64	0.71
Phage_CII	PF05269.11	91	HCNNEOBA_00006	-	69	0.031	14.5	0.0	1	1	2.4e-05	0.035	14.3	0.0	19	47	12	40	6	50	0.87
RE_HindIII	PF09518.10	285	HCNNEOBA_00006	-	69	0.042	13.1	0.0	1	1	2.9999999999999997e-05	0.045	13.0	0.0	105	138	23	58	10	63	0.85
MarR_2	PF12802.7	62	HCNNEOBA_00006	-	69	0.11	12.4	0.0	1	1	0.0001	0.15	11.9	0.0	25	40	20	35	8	36	0.87
HTH_Tnp_4	PF13613.6	53	HCNNEOBA_00006	-	69	0.13	12.0	0.0	1	1	0.00011999999999999999	0.18	11.6	0.0	22	39	19	36	10	39	0.85
Fer4_18	PF13746.6	114	HCNNEOBA_00008	-	349	1.4000000000000002e-25	89.7	4.3	1	2	3.6000000000000005e-10	5.4e-07	29.8	0.0	1	37	176	212	176	217	0.94
Fer4_18	PF13746.6	114	HCNNEOBA_00008	-	349	1.4000000000000002e-25	89.7	4.3	2	2	1.1000000000000001e-18	1.7e-15	57.2	4.7	56	113	257	314	251	315	0.94
Fer4_5	PF12801.7	48	HCNNEOBA_00008	-	349	3.5e-07	30.1	1.2	1	4	2.3e-10	3.5e-07	30.1	1.2	5	37	68	100	62	109	0.8
Fer4_5	PF12801.7	48	HCNNEOBA_00008	-	349	3.5e-07	30.1	1.2	2	4	5.6	8400.0	-3.2	1.6	2	17	123	138	122	140	0.73
Fer4_5	PF12801.7	48	HCNNEOBA_00008	-	349	3.5e-07	30.1	1.2	3	4	0.1	150.0	2.4	0.3	22	34	179	191	159	201	0.71
Fer4_5	PF12801.7	48	HCNNEOBA_00008	-	349	3.5e-07	30.1	1.2	4	4	9.3	14000.0	-3.9	0.6	6	14	333	341	330	346	0.4
Fer4_17	PF13534.6	61	HCNNEOBA_00008	-	349	1.1e-05	25.9	9.6	1	4	1.1	1600.0	-0.3	0.0	52	60	87	95	86	96	0.87
Fer4_17	PF13534.6	61	HCNNEOBA_00008	-	349	1.1e-05	25.9	9.6	2	4	0.46	680.0	0.9	0.0	7	23	180	198	178	221	0.67
Fer4_17	PF13534.6	61	HCNNEOBA_00008	-	349	1.1e-05	25.9	9.6	3	4	1.5e-06	0.0023	18.5	0.1	41	61	257	277	227	277	0.84
Fer4_17	PF13534.6	61	HCNNEOBA_00008	-	349	1.1e-05	25.9	9.6	4	4	0.0016	2.4	8.7	1.4	45	58	285	298	282	327	0.75
Fer4_8	PF13183.6	65	HCNNEOBA_00008	-	349	1.6e-05	25.2	7.0	1	3	5.6	8400.0	-2.7	0.0	57	63	87	93	86	106	0.72
Fer4_8	PF13183.6	65	HCNNEOBA_00008	-	349	1.6e-05	25.2	7.0	2	3	2e-06	0.003	18.0	0.1	11	64	181	275	179	276	0.54
Fer4_8	PF13183.6	65	HCNNEOBA_00008	-	349	1.6e-05	25.2	7.0	3	3	0.0011	1.6	9.2	1.5	4	17	285	298	282	325	0.77
Fer4_9	PF13187.6	51	HCNNEOBA_00008	-	349	5.3e-05	23.3	18.8	1	3	0.35	520.0	0.9	0.0	8	18	87	97	84	108	0.76
Fer4_9	PF13187.6	51	HCNNEOBA_00008	-	349	5.3e-05	23.3	18.8	2	3	1.1e-05	0.017	15.3	4.8	33	49	245	275	179	276	0.63
Fer4_9	PF13187.6	51	HCNNEOBA_00008	-	349	5.3e-05	23.3	18.8	3	3	6.6e-06	0.0099	16.0	16.5	1	49	261	299	261	301	0.88
Fer4_6	PF12837.7	24	HCNNEOBA_00008	-	349	0.0015	18.5	13.8	1	2	2.9999999999999997e-05	0.044000000000000004	13.9	4.5	9	22	262	275	260	276	0.94
Fer4_6	PF12837.7	24	HCNNEOBA_00008	-	349	0.0015	18.5	13.8	2	2	0.0009	1.3	9.2	1.8	9	20	286	297	283	302	0.9
Fer4_4	PF12800.7	17	HCNNEOBA_00008	-	349	0.0052	17.2	2.6	1	4	8.3	12000.0	-2.7	0.3	13	16	90	93	87	94	0.72
Fer4_4	PF12800.7	17	HCNNEOBA_00008	-	349	0.0052	17.2	2.6	2	4	0.1	160.0	3.2	0.1	7	16	178	187	176	192	0.84
Fer4_4	PF12800.7	17	HCNNEOBA_00008	-	349	0.0052	17.2	2.6	3	4	3.5000000000000004e-06	0.0052	17.2	2.6	4	17	262	275	256	275	0.88
Fer4_4	PF12800.7	17	HCNNEOBA_00008	-	349	0.0052	17.2	2.6	4	4	0.012	17.0	6.2	3.3	4	16	286	298	283	299	0.85
Fer4_10	PF13237.6	56	HCNNEOBA_00008	-	349	0.011000000000000001	15.8	21.0	1	4	0.48	710.0	0.4	0.0	15	23	87	95	86	118	0.75
Fer4_10	PF13237.6	56	HCNNEOBA_00008	-	349	0.011000000000000001	15.8	21.0	2	4	0.69	1000.0	-0.1	0.0	15	21	181	187	178	210	0.79
Fer4_10	PF13237.6	56	HCNNEOBA_00008	-	349	0.011000000000000001	15.8	21.0	3	4	1.7e-05	0.025	14.7	15.6	8	55	261	296	256	297	0.84
Fer4_10	PF13237.6	56	HCNNEOBA_00008	-	349	0.011000000000000001	15.8	21.0	4	4	0.0027	4.1	7.6	3.7	44	55	285	296	278	304	0.67
Fer4	PF00037.27	24	HCNNEOBA_00008	-	349	0.027999999999999997	14.2	3.5	1	4	1.9	2900.0	-1.6	0.2	14	19	87	92	86	93	0.81
Fer4	PF00037.27	24	HCNNEOBA_00008	-	349	0.027999999999999997	14.2	3.5	2	4	1.0	1500.0	-0.8	0.2	13	20	180	187	179	188	0.84
Fer4	PF00037.27	24	HCNNEOBA_00008	-	349	0.027999999999999997	14.2	3.5	3	4	1.9e-05	0.027999999999999997	14.2	3.5	7	20	261	274	259	275	0.91
Fer4	PF00037.27	24	HCNNEOBA_00008	-	349	0.027999999999999997	14.2	3.5	4	4	0.0017	2.5	8.1	5.3	7	18	285	296	283	296	0.93
Fer4_2	PF12797.7	22	HCNNEOBA_00008	-	349	0.048	13.8	3.2	1	4	2.6	4000.0	-1.7	0.6	16	22	87	93	87	93	0.75
Fer4_2	PF12797.7	22	HCNNEOBA_00008	-	349	0.048	13.8	3.2	2	4	0.4	600.0	0.9	0.3	15	21	180	186	179	187	0.86
Fer4_2	PF12797.7	22	HCNNEOBA_00008	-	349	0.048	13.8	3.2	3	4	3.2e-05	0.048	13.8	3.2	10	21	262	273	252	274	0.9
Fer4_2	PF12797.7	22	HCNNEOBA_00008	-	349	0.048	13.8	3.2	4	4	0.0004	0.59	10.3	3.7	9	20	285	296	282	298	0.88
Fer4_7	PF12838.7	52	HCNNEOBA_00008	-	349	0.11	13.1	21.9	1	4	2.1	3100.0	-1.1	0.0	8	15	87	94	86	108	0.74
Fer4_7	PF12838.7	52	HCNNEOBA_00008	-	349	0.11	13.1	21.9	2	4	0.00047000000000000004	0.71	10.5	7.1	37	50	261	274	179	276	0.66
Fer4_7	PF12838.7	52	HCNNEOBA_00008	-	349	0.11	13.1	21.9	3	4	0.0091	14.0	6.4	16.7	2	49	262	297	261	300	0.8
Fer4_7	PF12838.7	52	HCNNEOBA_00008	-	349	0.11	13.1	21.9	4	4	0.0036	5.4	7.7	4.4	2	16	286	300	285	323	0.83
Fer4_21	PF14697.6	59	HCNNEOBA_00008	-	349	0.31	11.2	18.6	1	4	5.9	8800.0	-3.1	0.1	47	52	87	92	85	95	0.66
Fer4_21	PF14697.6	59	HCNNEOBA_00008	-	349	0.31	11.2	18.6	2	4	1.9	2800.0	-1.5	0.1	46	53	180	187	179	190	0.81
Fer4_21	PF14697.6	59	HCNNEOBA_00008	-	349	0.31	11.2	18.6	3	4	9.499999999999999e-05	0.14	12.3	0.9	40	54	261	275	250	280	0.86
Fer4_21	PF14697.6	59	HCNNEOBA_00008	-	349	0.31	11.2	18.6	4	4	0.00037999999999999997	0.56	10.4	2.1	5	25	283	303	282	305	0.88
Peptidase_U4	PF03419.13	284	HCNNEOBA_00009	-	95	0.19	11.0	0.0	1	1	1.3000000000000001e-05	0.23	10.7	0.0	80	131	7	82	4	86	0.79
Bac_globin	PF01152.21	121	HCNNEOBA_00010	-	146	7.8e-07	29.3	0.0	1	1	5.6e-11	1e-06	28.9	0.0	9	97	19	102	15	123	0.83
Radical_SAM	PF04055.21	167	HCNNEOBA_00011	-	469	9.2e-19	68.4	0.0	1	1	1.6e-22	1.3999999999999999e-18	67.8	0.0	2	167	66	241	65	241	0.86
HemN_C	PF06969.16	66	HCNNEOBA_00011	-	469	1.1000000000000001e-08	35.0	0.4	1	1	3.3e-12	2.8999999999999998e-08	33.6	0.4	1	65	375	442	375	443	0.95
Phage_integrase	PF00589.22	172	HCNNEOBA_00012	-	344	5.700000000000001e-22	78.3	0.2	1	2	0.075	670.0	-0.0	0.0	67	93	37	63	20	120	0.66
Phage_integrase	PF00589.22	172	HCNNEOBA_00012	-	344	5.700000000000001e-22	78.3	0.2	2	2	3.6e-25	3.1999999999999998e-21	75.9	0.2	4	169	178	334	176	336	0.93
Phage_int_SAM_1	PF02899.17	84	HCNNEOBA_00012	-	344	0.045	14.1	0.0	1	2	2.2e-05	0.2	12.0	0.0	3	76	76	149	74	154	0.81
Phage_int_SAM_1	PF02899.17	84	HCNNEOBA_00012	-	344	0.045	14.1	0.0	2	2	0.61	5500.0	-2.2	0.0	36	58	205	227	199	238	0.67
DUF4224	PF13986.6	45	HCNNEOBA_00013	-	82	3.6e-09	36.4	0.0	1	1	2.5e-13	4.5e-09	36.0	0.0	1	44	15	58	15	59	0.97
MethyltransfD12	PF02086.15	260	HCNNEOBA_00014	-	283	1.6e-12	47.6	0.0	1	2	8.1e-12	7.2e-08	32.4	0.0	1	76	9	82	9	93	0.87
MethyltransfD12	PF02086.15	260	HCNNEOBA_00014	-	283	1.6e-12	47.6	0.0	2	2	5.0999999999999995e-06	0.046	13.4	0.0	160	215	158	216	133	240	0.72
DUF3225	PF11533.8	126	HCNNEOBA_00014	-	283	0.055	13.2	0.1	1	1	1.3000000000000001e-05	0.12	12.1	0.1	63	121	97	156	87	161	0.84
HTH_31	PF13560.6	64	HCNNEOBA_00018	-	123	0.018000000000000002	15.4	0.3	1	2	7.400000000000001e-06	0.033	14.5	0.0	15	44	51	80	40	90	0.82
HTH_31	PF13560.6	64	HCNNEOBA_00018	-	123	0.018000000000000002	15.4	0.3	2	2	2.6	12000.0	-3.2	0.0	19	26	112	119	110	122	0.5
HTH_3	PF01381.22	55	HCNNEOBA_00018	-	123	0.028999999999999998	14.4	0.0	1	1	1.1e-05	0.049	13.7	0.0	6	35	47	76	42	85	0.79
YdaS_antitoxin	PF15943.5	65	HCNNEOBA_00018	-	123	0.049	13.5	0.0	1	2	1.0	4700.0	-2.5	0.0	34	44	26	36	20	37	0.73
YdaS_antitoxin	PF15943.5	65	HCNNEOBA_00018	-	123	0.049	13.5	0.0	2	2	2.6000000000000002e-05	0.12	12.3	0.0	13	48	55	90	42	96	0.88
Nup96	PF12110.8	292	HCNNEOBA_00018	-	123	0.15	11.1	0.1	1	1	4.6e-05	0.21	10.7	0.1	12	45	38	71	32	75	0.88
DnaT	PF17948.1	71	HCNNEOBA_00019	-	262	0.0009199999999999999	18.9	0.2	1	1	2.1e-07	0.0019	17.9	0.2	16	64	181	226	173	228	0.88
HTH_36	PF13730.6	55	HCNNEOBA_00019	-	262	0.0019	18.1	0.0	1	2	5.8e-07	0.0052	16.7	0.0	4	53	21	74	20	76	0.88
HTH_36	PF13730.6	55	HCNNEOBA_00019	-	262	0.0019	18.1	0.0	2	2	0.64	5800.0	-2.6	0.0	6	27	152	174	150	178	0.76
DnaB_C	PF03796.15	255	HCNNEOBA_00020	-	376	3.7999999999999995e-42	144.4	0.0	1	1	8.8e-46	5.2000000000000006e-42	143.9	0.0	6	171	198	365	193	370	0.93
DnaB	PF00772.21	103	HCNNEOBA_00020	-	376	4.1e-31	107.1	0.0	1	1	1.1000000000000002e-34	6.799999999999999e-31	106.4	0.0	2	102	17	117	16	118	0.99
AAA_25	PF13481.6	194	HCNNEOBA_00020	-	376	4.2000000000000004e-06	26.5	0.1	1	1	1.4000000000000001e-09	8.3e-06	25.5	0.1	29	182	208	365	180	369	0.86
MIase	PF02426.16	90	HCNNEOBA_00022	-	224	0.59	10.3	0.1	1	3	0.39	7000.0	-2.7	0.5	15	25	30	40	21	51	0.44
MIase	PF02426.16	90	HCNNEOBA_00022	-	224	0.59	10.3	0.1	2	3	3.3e-05	0.59	10.3	0.1	15	58	71	114	65	127	0.89
MIase	PF02426.16	90	HCNNEOBA_00022	-	224	0.59	10.3	0.1	3	3	0.13	2300.0	-1.2	0.0	20	42	122	144	115	154	0.74
Lipase_GDSL_2	PF13472.6	179	HCNNEOBA_00024	-	776	2.4e-08	34.6	6.3	1	2	4.2e-07	0.0037	17.7	2.5	2	107	483	588	483	623	0.63
Lipase_GDSL_2	PF13472.6	179	HCNNEOBA_00024	-	776	2.4e-08	34.6	6.3	2	2	6e-07	0.0054	17.2	0.1	67	179	639	761	621	761	0.74
Phage_GPO	PF05929.11	272	HCNNEOBA_00024	-	776	0.5	9.9	1.7	1	2	0.56	5100.0	-3.2	0.1	230	250	27	47	11	110	0.61
Phage_GPO	PF05929.11	272	HCNNEOBA_00024	-	776	0.5	9.9	1.7	2	2	4.8e-05	0.43	10.1	0.1	112	133	314	335	302	353	0.86
BstA	-	285	HCNNEOBA_00025	-	304	1.2999999999999995e-112	375.5	0.0	1	1	8.599999999999999e-117	1.4999999999999998e-112	375.2	0.0	3	276	11	284	9	292	0.98
BLUF	PF04940.12	92	HCNNEOBA_00028	-	144	1.3e-24	86.1	0.0	1	1	9.3e-29	1.7e-24	85.8	0.0	1	92	3	94	3	94	0.98
