target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Helicase_C_2	PF13307.6	171	JOBHGKKJ_00002	-	641	2.2999999999999997e-34	119.0	0.0	1	1	1.4e-37	3.6e-34	118.4	0.0	4	170	462	619	459	620	0.95
DEAD	PF00270.29	176	JOBHGKKJ_00002	-	641	4.0999999999999997e-08	33.2	0.2	1	4	2e-08	5.2000000000000004e-05	23.1	0.0	6	66	31	83	26	118	0.86
DEAD	PF00270.29	176	JOBHGKKJ_00002	-	641	4.0999999999999997e-08	33.2	0.2	2	4	0.0053	13.0	5.5	0.0	97	149	193	250	181	283	0.69
DEAD	PF00270.29	176	JOBHGKKJ_00002	-	641	4.0999999999999997e-08	33.2	0.2	3	4	0.95	2400.0	-1.9	0.0	144	170	383	403	379	406	0.69
DEAD	PF00270.29	176	JOBHGKKJ_00002	-	641	4.0999999999999997e-08	33.2	0.2	4	4	0.47	1200.0	-0.9	0.0	45	104	465	521	454	541	0.67
ResIII	PF04851.15	171	JOBHGKKJ_00002	-	641	1.3e-06	28.6	0.0	1	1	4.3e-09	1.1e-05	25.5	0.0	2	147	19	236	18	261	0.72
DEAD_2	PF06733.15	176	JOBHGKKJ_00002	-	641	0.00018	21.2	0.0	1	1	1.5e-07	0.00037	20.2	0.0	108	176	180	250	99	250	0.84
DUF2075	PF09848.9	363	JOBHGKKJ_00002	-	641	0.084	12.1	0.4	1	2	0.26	670.0	-0.7	0.1	4	19	42	57	39	83	0.66
DUF2075	PF09848.9	363	JOBHGKKJ_00002	-	641	0.084	12.1	0.4	2	2	0.00011	0.29	10.3	0.0	80	121	213	255	183	260	0.73
T2SSE	PF00437.20	273	JOBHGKKJ_00002	-	641	0.16	11.0	0.1	1	1	0.00013000000000000002	0.33	10.0	0.1	116	144	26	54	18	71	0.83
T4SS-DNA_transf	PF02534.14	469	JOBHGKKJ_00002	-	641	0.2	10.4	0.0	1	1	0.00011999999999999999	0.31	9.8	0.0	45	76	40	71	16	77	0.85
Peptidase_M22	PF00814.25	271	JOBHGKKJ_00003	-	233	1.3e-32	113.6	0.0	1	1	7.6e-36	4.5999999999999996e-32	111.8	0.0	23	155	30	154	24	229	0.77
DUF1612	PF07756.12	127	JOBHGKKJ_00003	-	233	0.14	12.4	0.0	1	1	3.9e-05	0.23	11.7	0.0	56	119	2	65	1	67	0.91
DUF348	PF03990.14	41	JOBHGKKJ_00003	-	233	5.1	6.9	5.5	1	2	9.4e-05	0.56	10.0	0.3	19	35	44	60	43	62	0.92
DUF348	PF03990.14	41	JOBHGKKJ_00003	-	233	5.1	6.9	5.5	2	2	0.67	4000.0	-2.3	0.9	12	18	161	167	160	167	0.87
Slp	PF03843.13	153	JOBHGKKJ_00005	-	185	7.6e-46	155.3	0.0	1	1	1e-49	9.2e-46	155.0	0.0	1	146	17	163	17	172	0.93
LPAM_1	PF08139.12	18	JOBHGKKJ_00005	-	185	0.13	12.8	1.6	1	1	2.3e-05	0.21	12.2	1.6	2	18	5	21	5	21	0.98
Abhydrolase_1	PF00561.20	257	JOBHGKKJ_00006	-	285	2.7000000000000003e-18	66.5	0.2	1	1	2.6e-21	3.3e-18	66.2	0.2	2	113	28	140	28	269	0.92
Abhydrolase_6	PF12697.7	220	JOBHGKKJ_00006	-	285	5.600000000000001e-17	63.1	0.1	1	1	5.2000000000000005e-20	6.6e-17	62.8	0.1	1	219	29	276	29	277	0.51
Hydrolase_4	PF12146.8	239	JOBHGKKJ_00006	-	285	1.1e-13	51.0	0.1	1	1	1.3e-16	1.7e-13	50.4	0.1	6	139	28	159	24	238	0.77
Ndr	PF03096.14	283	JOBHGKKJ_00006	-	285	0.00011999999999999999	20.9	0.0	1	1	1.6e-07	0.00021	20.1	0.0	57	131	57	129	8	150	0.81
LIDHydrolase	PF10230.9	266	JOBHGKKJ_00006	-	285	0.00022999999999999998	20.8	0.0	1	1	3.2e-07	0.00042	20.0	0.0	20	114	44	125	39	145	0.88
Lipase_3	PF01764.25	142	JOBHGKKJ_00006	-	285	0.0037	17.1	0.1	1	2	6.3e-06	0.0081	16.0	0.0	50	86	82	118	31	129	0.82
Lipase_3	PF01764.25	142	JOBHGKKJ_00006	-	285	0.0037	17.1	0.1	2	2	6.9	8800.0	-3.5	0.0	2	18	187	204	187	209	0.73
Palm_thioest	PF02089.15	242	JOBHGKKJ_00006	-	285	0.0038	17.1	0.0	1	1	3.3e-06	0.0042	17.0	0.0	2	101	29	130	28	212	0.8
Ser_hydrolase	PF06821.13	171	JOBHGKKJ_00006	-	285	0.011000000000000001	15.6	0.0	1	1	1.4000000000000001e-05	0.018000000000000002	14.9	0.0	39	122	80	165	70	192	0.73
Lipase	PF00151.19	336	JOBHGKKJ_00006	-	285	0.024	13.9	0.0	1	1	2.5e-05	0.032	13.5	0.0	64	191	20	141	3	148	0.81
PGAP1	PF07819.13	231	JOBHGKKJ_00006	-	285	0.027999999999999997	14.1	0.0	1	1	5.6999999999999996e-05	0.073	12.8	0.0	75	131	83	136	23	158	0.83
Thioesterase	PF00975.20	231	JOBHGKKJ_00006	-	285	0.079	13.1	0.1	1	1	0.00011999999999999999	0.15	12.1	0.1	12	82	38	113	27	147	0.7
UPF0227	PF05728.12	187	JOBHGKKJ_00006	-	285	0.11	12.5	0.1	1	1	0.0002	0.25	11.2	0.1	43	77	81	115	28	127	0.66
Abhydrolase_5	PF12695.7	164	JOBHGKKJ_00006	-	285	0.11	12.3	0.0	1	1	0.00018999999999999998	0.24	11.2	0.0	57	87	97	128	85	158	0.64
BAAT_C	PF08840.11	213	JOBHGKKJ_00006	-	285	0.12	12.3	0.0	1	1	0.00018	0.23	11.4	0.0	19	63	94	139	82	190	0.82
AMP-binding	PF00501.28	423	JOBHGKKJ_00007	-	563	3.6999999999999993e-109	365.1	0.0	1	1	5.099999999999999e-113	4.599999999999998e-109	364.8	0.0	1	422	29	461	29	462	0.86
AMP-binding_C	PF13193.6	76	JOBHGKKJ_00007	-	563	2.4e-18	66.9	2.5	1	3	0.31	2800.0	-0.6	0.0	29	71	143	192	121	195	0.68
AMP-binding_C	PF13193.6	76	JOBHGKKJ_00007	-	563	2.4e-18	66.9	2.5	2	3	0.39	3500.0	-0.9	0.0	59	75	384	405	367	406	0.82
AMP-binding_C	PF13193.6	76	JOBHGKKJ_00007	-	563	2.4e-18	66.9	2.5	3	3	2.3e-21	2.1e-17	63.9	1.0	1	76	470	544	470	544	0.95
DNA_pol_A_exo1	PF01612.20	176	JOBHGKKJ_00008	-	372	2.0999999999999998e-40	138.3	0.2	1	1	3.6000000000000004e-44	3.2999999999999995e-40	137.7	0.2	1	175	3	170	3	171	0.98
HRDC	PF00570.23	68	JOBHGKKJ_00008	-	372	3.9e-09	36.4	0.1	1	2	3.8e-12	3.4e-08	33.3	0.1	1	68	213	279	213	279	0.97
HRDC	PF00570.23	68	JOBHGKKJ_00008	-	372	3.9e-09	36.4	0.1	2	2	0.15	1300.0	-0.6	0.0	3	35	305	337	304	339	0.87
MinE	PF03776.14	68	JOBHGKKJ_00009	-	87	2.6e-23	81.8	0.3	1	1	1.7e-27	3e-23	81.6	0.3	1	68	14	83	14	83	0.94
AAA_31	PF13614.6	177	JOBHGKKJ_00010	-	270	7.6e-19	68.3	0.1	1	1	1.3e-21	1.7000000000000002e-18	67.1	0.1	2	163	3	159	2	172	0.82
CbiA	PF01656.23	128	JOBHGKKJ_00010	-	270	2.1e-18	66.6	0.1	1	1	2.0000000000000002e-21	2.7999999999999997e-18	66.2	0.1	1	128	5	227	5	227	0.92
ParA	PF10609.9	246	JOBHGKKJ_00010	-	270	7.7e-16	58.3	1.2	1	1	3.9e-18	5.3e-15	55.5	1.2	3	243	2	244	1	247	0.8
MipZ	PF09140.11	262	JOBHGKKJ_00010	-	270	5.8e-09	35.6	0.8	1	1	9.7e-12	1.3e-08	34.4	0.8	1	147	3	165	3	170	0.67
ArsA_ATPase	PF02374.15	305	JOBHGKKJ_00010	-	270	1.9e-07	30.6	4.0	1	3	1.8000000000000002e-10	2.5e-07	30.2	2.5	3	38	5	40	2	44	0.9
ArsA_ATPase	PF02374.15	305	JOBHGKKJ_00010	-	270	1.9e-07	30.6	4.0	2	3	1.3	1900.0	-2.2	0.0	114	133	103	122	96	126	0.83
ArsA_ATPase	PF02374.15	305	JOBHGKKJ_00010	-	270	1.9e-07	30.6	4.0	3	3	3.1	4200.0	-3.4	0.0	212	233	142	163	138	168	0.77
CBP_BcsQ	PF06564.12	234	JOBHGKKJ_00010	-	270	2.4e-05	23.9	0.0	1	1	3.3e-08	4.5e-05	23.0	0.0	3	151	4	149	1	158	0.83
Fer4_NifH	PF00142.18	271	JOBHGKKJ_00010	-	270	0.00063	19.3	0.1	1	2	5.2e-06	0.0072	15.8	0.1	4	38	7	41	3	77	0.84
Fer4_NifH	PF00142.18	271	JOBHGKKJ_00010	-	270	0.00063	19.3	0.1	2	2	0.13	180.0	1.4	0.0	189	240	192	242	115	259	0.73
AAA_24	PF13479.6	197	JOBHGKKJ_00010	-	270	0.001	18.9	0.0	1	1	9.5e-07	0.0013	18.5	0.0	5	46	6	54	2	130	0.83
VirC1	PF07015.11	231	JOBHGKKJ_00010	-	270	0.002	17.5	0.3	1	1	4e-06	0.0055	16.0	0.3	3	39	4	40	2	46	0.92
CLP1_P	PF16575.5	188	JOBHGKKJ_00010	-	270	0.01	15.6	0.1	1	1	1.4999999999999999e-05	0.021	14.6	0.1	1	34	10	43	10	48	0.92
SRP54	PF00448.22	196	JOBHGKKJ_00010	-	270	0.025	14.2	1.7	1	2	6.1e-05	0.084	12.5	0.9	4	38	6	40	3	42	0.89
SRP54	PF00448.22	196	JOBHGKKJ_00010	-	270	0.025	14.2	1.7	2	2	0.59	820.0	-0.5	0.0	70	91	100	121	76	150	0.75
MeaB	PF03308.16	267	JOBHGKKJ_00010	-	270	0.031	13.2	1.1	1	1	8.6e-05	0.12	11.3	1.1	34	148	8	141	2	149	0.69
AAA_26	PF13500.6	198	JOBHGKKJ_00010	-	270	0.1	12.4	2.7	1	2	0.0034	4.7	7.0	1.7	3	34	5	36	3	37	0.89
AAA_26	PF13500.6	198	JOBHGKKJ_00010	-	270	0.1	12.4	2.7	2	2	0.022000000000000002	30.0	4.4	0.0	171	194	181	217	132	221	0.69
MinC_C	PF03775.16	102	JOBHGKKJ_00011	-	220	1.1e-32	112.0	0.5	1	2	1.1	6700.0	-2.9	0.0	44	61	71	88	68	100	0.76
MinC_C	PF03775.16	102	JOBHGKKJ_00011	-	220	1.1e-32	112.0	0.5	2	2	1.9e-36	1.1e-32	112.0	0.5	1	101	115	215	115	216	0.95
MinC_N	PF05209.13	104	JOBHGKKJ_00011	-	220	3.3e-31	107.3	0.0	1	1	8.3e-35	5e-31	106.7	0.0	1	103	1	102	1	103	0.97
FapA	PF03961.13	454	JOBHGKKJ_00011	-	220	0.0015	17.2	0.2	1	1	3.6e-07	0.0021	16.7	0.2	208	261	119	181	115	207	0.75
YcgL	PF05166.13	73	JOBHGKKJ_00012	-	94	2.1e-31	108.1	0.1	1	1	1.6999999999999999e-35	3e-31	107.6	0.1	1	73	3	74	3	74	0.99
SLT_2	PF13406.6	291	JOBHGKKJ_00013	-	323	3.799999999999999e-110	367.7	0.2	1	1	4.7999999999999995e-114	4.299999999999998e-110	367.5	0.2	2	291	24	319	23	319	0.97
Bclx_interact	PF08945.10	39	JOBHGKKJ_00013	-	323	0.15	11.8	0.0	1	1	3.6e-05	0.33	10.8	0.0	22	30	98	106	97	109	0.93
LysR_substrate	PF03466.20	209	JOBHGKKJ_00014	-	314	7.499999999999999e-44	149.6	0.0	1	1	1.9e-47	1.1e-43	149.0	0.0	2	207	90	295	89	297	0.96
HTH_1	PF00126.27	60	JOBHGKKJ_00014	-	314	4.5e-19	68.1	0.6	1	1	1.8000000000000001e-22	1.1000000000000001e-18	66.9	0.6	3	60	8	65	6	65	0.98
HTH_Tnp_ISL3	PF13542.6	52	JOBHGKKJ_00014	-	314	0.052000000000000005	13.0	0.1	1	2	2.6000000000000002e-05	0.16	11.4	0.1	13	44	3	35	2	42	0.83
HTH_Tnp_ISL3	PF13542.6	52	JOBHGKKJ_00014	-	314	0.052000000000000005	13.0	0.1	2	2	0.63	3800.0	-2.6	0.0	18	27	154	163	153	164	0.84
Nucleos_tra2_C	PF07662.13	207	JOBHGKKJ_00015	-	399	6.599999999999999e-74	248.2	12.3	1	3	0.057	340.0	0.9	2.0	40	72	69	101	3	149	0.77
Nucleos_tra2_C	PF07662.13	207	JOBHGKKJ_00015	-	399	6.599999999999999e-74	248.2	12.3	2	3	0.29	1700.0	-1.4	0.0	166	205	138	179	123	181	0.71
Nucleos_tra2_C	PF07662.13	207	JOBHGKKJ_00015	-	399	6.599999999999999e-74	248.2	12.3	3	3	1.0999999999999998e-77	6.599999999999999e-74	248.2	12.3	1	207	189	396	189	396	0.95
Nucleos_tra2_N	PF01773.20	74	JOBHGKKJ_00015	-	399	1.6e-25	89.5	4.6	1	5	2.7e-29	1.6e-25	89.5	4.6	1	74	5	78	5	78	0.99
Nucleos_tra2_N	PF01773.20	74	JOBHGKKJ_00015	-	399	1.6e-25	89.5	4.6	2	5	0.11	670.0	1.0	0.1	41	63	102	127	83	130	0.69
Nucleos_tra2_N	PF01773.20	74	JOBHGKKJ_00015	-	399	1.6e-25	89.5	4.6	3	5	3.0	18000.0	-3.7	0.1	31	46	187	202	182	208	0.7
Nucleos_tra2_N	PF01773.20	74	JOBHGKKJ_00015	-	399	1.6e-25	89.5	4.6	4	5	1.2	7400.0	-2.4	0.5	42	56	261	275	239	297	0.6
Nucleos_tra2_N	PF01773.20	74	JOBHGKKJ_00015	-	399	1.6e-25	89.5	4.6	5	5	3.0	18000.0	-3.8	0.0	51	66	379	394	373	395	0.57
Gate	PF07670.14	112	JOBHGKKJ_00015	-	399	4.5e-07	30.1	4.2	1	4	0.1	620.0	0.7	0.4	8	28	7	61	4	81	0.63
Gate	PF07670.14	112	JOBHGKKJ_00015	-	399	4.5e-07	30.1	4.2	2	4	7.6e-11	4.5e-07	30.1	4.2	2	107	87	182	86	185	0.94
Gate	PF07670.14	112	JOBHGKKJ_00015	-	399	4.5e-07	30.1	4.2	3	4	0.0038	23.0	5.3	5.6	2	106	248	357	247	363	0.77
Gate	PF07670.14	112	JOBHGKKJ_00015	-	399	4.5e-07	30.1	4.2	4	4	0.68	4100.0	-1.9	0.1	49	67	378	396	367	397	0.7
DUF559	PF04480.12	109	JOBHGKKJ_00016	-	120	9.4e-35	118.8	0.3	1	1	1.8e-38	1.1000000000000002e-34	118.6	0.3	7	107	15	116	9	118	0.93
MTES_1575	PF18741.1	95	JOBHGKKJ_00016	-	120	1.1e-11	44.8	0.2	1	1	2.2e-15	1.2999999999999999e-11	44.5	0.2	5	94	29	116	26	117	0.91
DUF2726	PF10881.8	127	JOBHGKKJ_00016	-	120	0.00037	20.4	0.0	1	1	9.300000000000001e-08	0.00055	19.8	0.0	70	123	59	113	51	116	0.83
THF_DHG_CYH_C	PF02882.19	160	JOBHGKKJ_00017	-	286	6.399999999999999e-69	230.3	0.1	1	1	9.999999999999998e-73	8.999999999999999e-69	229.9	0.1	1	158	124	281	124	283	0.99
THF_DHG_CYH	PF00763.23	116	JOBHGKKJ_00017	-	286	1.3e-38	131.8	0.0	1	1	2.7000000000000003e-42	2.3999999999999997e-38	131.0	0.0	2	116	6	121	5	121	0.96
Phage_integrase	PF00589.22	172	JOBHGKKJ_00019	-	291	3.1000000000000002e-21	75.9	0.0	1	1	3.8000000000000003e-25	6.8e-21	74.8	0.0	4	170	128	281	126	283	0.93
BstA	-	285	JOBHGKKJ_00021	-	280	1.8999999999999995e-82	276.5	0.0	1	1	1.2999999999999997e-86	2.2999999999999997e-82	276.2	0.0	3	269	6	264	4	274	0.91
