target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Rep_1	PF01446.17	250	AHDBMEGP_00001	-	86	6.1e-16	58.7	0.0	1	1	3.7e-20	6.6e-16	58.5	0.0	165	249	3	82	1	83	0.91
FAM216B	PF15107.6	111	AHDBMEGP_00002	-	113	0.09300000000000001	12.6	0.0	1	1	8.900000000000001e-06	0.16	11.8	0.0	9	42	13	48	6	65	0.81
BstA	-	285	AHDBMEGP_00003	-	323	1e-28	100.2	0.1	1	1	3.5e-32	1.6000000000000001e-28	99.6	0.1	11	274	5	273	1	280	0.81
HTH_3	PF01381.22	55	AHDBMEGP_00003	-	323	0.0026	17.8	0.1	1	1	1.5e-06	0.0065	16.5	0.1	7	30	21	44	17	44	0.94
HTH_31	PF13560.6	64	AHDBMEGP_00003	-	323	0.0031	17.8	0.2	1	2	2.8e-06	0.013000000000000001	15.9	0.0	12	35	21	44	17	52	0.92
HTH_31	PF13560.6	64	AHDBMEGP_00003	-	323	0.0031	17.8	0.2	2	2	1.1	5100.0	-2.1	0.0	3	19	221	237	221	239	0.78
FcoT	PF10862.8	156	AHDBMEGP_00003	-	323	0.044000000000000004	13.4	0.0	1	2	2.0	8800.0	-3.9	0.0	31	44	76	89	64	91	0.72
FcoT	PF10862.8	156	AHDBMEGP_00003	-	323	0.044000000000000004	13.4	0.0	2	2	2.5e-05	0.11	12.0	0.0	68	107	236	275	232	306	0.84
PSK_trans_fac	PF07704.11	82	AHDBMEGP_00004	-	161	0.0027	18.4	0.1	1	1	3.1e-07	0.0056	17.4	0.1	16	62	20	74	16	122	0.81
DUF4145	PF13643.6	88	AHDBMEGP_00005	-	266	0.17	12.0	0.0	1	2	0.29	5200.0	-2.4	0.0	51	63	4	16	2	20	0.78
DUF4145	PF13643.6	88	AHDBMEGP_00005	-	266	0.17	12.0	0.0	2	2	2.6000000000000002e-05	0.47	10.6	0.0	1	86	133	230	133	233	0.81
