target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
ArsC	PF03960.15	64	IPNAECJP_00003	-	121	4.4e-17	61.9	0.0	1	1	5.600000000000001e-21	5e-17	61.7	0.0	1	63	12	119	12	120	0.95
SAP	PF02037.27	35	IPNAECJP_00003	-	121	0.19	11.5	1.0	1	2	0.29	2600.0	-1.7	0.0	11	18	25	32	25	33	0.81
SAP	PF02037.27	35	IPNAECJP_00003	-	121	0.19	11.5	1.0	2	2	4.2e-05	0.38	10.6	0.2	5	22	45	62	45	65	0.93
Glu_synthase	PF01645.17	368	IPNAECJP_00004	-	540	2e-82	277.3	0.0	1	1	4.099999999999999e-86	2.3999999999999995e-82	277.0	0.0	65	367	150	468	107	469	0.93
FMN_dh	PF01070.18	348	IPNAECJP_00004	-	540	0.0013	17.8	0.2	1	1	3.4e-07	0.002	17.2	0.2	268	311	372	415	352	421	0.88
IMPDH	PF00478.25	345	IPNAECJP_00004	-	540	0.19	10.7	0.1	1	1	6.6e-05	0.39	9.6	0.1	185	233	349	401	339	417	0.81
UDPG_MGDP_dh_N	PF03721.14	187	IPNAECJP_00005	-	429	3.6e-30	104.9	0.0	1	1	1.4999999999999999e-33	5.3000000000000004e-30	104.4	0.0	2	181	12	185	11	194	0.95
UDPG_MGDP_dh	PF00984.19	94	IPNAECJP_00005	-	429	5.9e-24	84.1	0.0	1	1	3.4e-27	1.1999999999999998e-23	83.1	0.0	2	93	207	295	206	296	0.98
UDPG_MGDP_dh_C	PF03720.15	105	IPNAECJP_00005	-	429	7.200000000000001e-20	71.4	0.0	1	2	2.1	7400.0	-2.6	0.0	44	74	59	88	44	105	0.56
UDPG_MGDP_dh_C	PF03720.15	105	IPNAECJP_00005	-	429	7.200000000000001e-20	71.4	0.0	2	2	5.600000000000001e-23	2e-19	69.9	0.0	1	102	322	419	322	422	0.92
NAD_binding_2	PF03446.15	158	IPNAECJP_00005	-	429	0.0005099999999999999	20.3	0.0	1	2	8e-07	0.0029	17.8	0.0	1	100	12	134	12	144	0.69
NAD_binding_2	PF03446.15	158	IPNAECJP_00005	-	429	0.0005099999999999999	20.3	0.0	2	2	0.69	2500.0	-1.5	0.0	33	118	362	381	342	415	0.64
F420_oxidored	PF03807.17	97	IPNAECJP_00005	-	429	0.031	14.9	0.4	1	2	0.00055	2.0	9.1	0.1	1	71	12	90	12	94	0.73
F420_oxidored	PF03807.17	97	IPNAECJP_00005	-	429	0.031	14.9	0.4	2	2	0.085	310.0	2.0	0.0	38	74	362	395	343	406	0.78
GGDEF	PF00990.21	161	IPNAECJP_00007	-	355	2.9e-41	140.9	0.0	1	1	4.199999999999999e-45	3.6999999999999997e-41	140.5	0.0	2	160	194	348	193	349	0.96
MASE2	PF05230.11	89	IPNAECJP_00007	-	355	2.8e-31	107.4	9.5	1	2	6.5e-35	5.799999999999999e-31	106.4	2.8	1	87	23	109	23	111	0.98
MASE2	PF05230.11	89	IPNAECJP_00007	-	355	2.8e-31	107.4	9.5	2	2	0.0056	50.0	4.0	0.6	27	51	153	181	125	196	0.68
Lumazine_bd_2	PF12893.7	116	IPNAECJP_00009	-	129	4e-36	124.2	0.0	1	1	1.3e-39	4.4999999999999996e-36	124.0	0.0	2	116	8	123	7	123	0.99
DUF1615	PF07759.12	320	IPNAECJP_00009	-	129	0.0088	15.3	0.2	1	1	3e-06	0.011000000000000001	15.0	0.2	174	223	6	55	3	77	0.88
DUF4440	PF14534.6	107	IPNAECJP_00009	-	129	0.012	16.0	0.1	1	1	4.6e-06	0.017	15.5	0.1	2	107	13	117	11	117	0.78
DUF4878	PF12870.7	112	IPNAECJP_00009	-	129	0.077	13.3	0.0	1	1	3.2e-05	0.12	12.7	0.0	57	111	63	117	13	118	0.69
DUF2093	PF09866.9	42	IPNAECJP_00009	-	129	0.084	12.3	0.0	1	1	3.9e-05	0.14	11.6	0.0	6	32	39	65	35	73	0.9
