target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
MCPsignal	PF00015.21	172	OBNOJNBC_00001	-	576	4.9e-50	169.7	17.8	1	3	0.081	97.0	2.7	2.5	110	170	278	338	250	340	0.62
MCPsignal	PF00015.21	172	OBNOJNBC_00001	-	576	4.9e-50	169.7	17.8	2	3	4.0999999999999996e-53	4.9e-50	169.7	17.8	2	172	338	494	337	494	0.98
MCPsignal	PF00015.21	172	OBNOJNBC_00001	-	576	4.9e-50	169.7	17.8	3	3	0.018000000000000002	21.0	4.8	0.3	119	157	497	535	493	547	0.65
PAS_3	PF08447.12	89	OBNOJNBC_00001	-	576	6.1e-16	58.5	0.0	1	1	1e-18	1.2e-15	57.6	0.0	2	88	31	114	30	115	0.96
PAS	PF00989.25	113	OBNOJNBC_00001	-	576	7.099999999999999e-12	45.3	0.0	1	2	2.4e-14	2.8e-11	43.4	0.0	17	101	24	107	20	116	0.93
PAS	PF00989.25	113	OBNOJNBC_00001	-	576	7.099999999999999e-12	45.3	0.0	2	2	6.8	8200.0	-3.2	0.0	26	40	483	497	482	530	0.66
PAS_9	PF13426.7	104	OBNOJNBC_00001	-	576	1.2999999999999999e-11	44.7	0.0	1	2	4.8e-14	5.7000000000000003e-11	42.6	0.0	7	94	24	110	17	115	0.89
PAS_9	PF13426.7	104	OBNOJNBC_00001	-	576	1.2999999999999999e-11	44.7	0.0	2	2	3.3	3900.0	-1.9	0.0	15	40	482	508	474	536	0.57
HAMP	PF00672.25	53	OBNOJNBC_00001	-	576	3.4e-05	24.1	0.0	1	3	8.0	9500.0	-2.9	0.1	35	46	124	135	121	135	0.89
HAMP	PF00672.25	53	OBNOJNBC_00001	-	576	3.4e-05	24.1	0.0	2	3	2.8e-08	3.4e-05	24.1	0.0	1	52	220	274	220	275	0.86
HAMP	PF00672.25	53	OBNOJNBC_00001	-	576	3.4e-05	24.1	0.0	3	3	2.1	2500.0	-1.0	0.1	12	45	482	526	478	527	0.48
PAS_4	PF08448.10	110	OBNOJNBC_00001	-	576	0.00086	19.5	0.0	1	1	2.7000000000000004e-06	0.0032	17.7	0.0	8	98	20	111	15	120	0.76
PAS_8	PF13188.7	67	OBNOJNBC_00001	-	576	0.0086	16.1	0.0	1	3	8.2e-05	0.09699999999999999	12.7	0.0	18	56	25	65	16	77	0.66
PAS_8	PF13188.7	67	OBNOJNBC_00001	-	576	0.0086	16.1	0.0	2	3	5.4	6400.0	-2.7	0.0	12	28	274	298	268	299	0.6
PAS_8	PF13188.7	67	OBNOJNBC_00001	-	576	0.0086	16.1	0.0	3	3	1.3	1500.0	-0.7	0.0	25	48	482	504	469	524	0.58
CHASE3	PF05227.13	138	OBNOJNBC_00001	-	576	0.02	14.8	11.6	1	4	6.5	7700.0	-3.3	0.0	69	82	120	133	106	150	0.59
CHASE3	PF05227.13	138	OBNOJNBC_00001	-	576	0.02	14.8	11.6	2	4	0.00033999999999999997	0.41	10.5	0.7	47	94	308	362	279	381	0.74
CHASE3	PF05227.13	138	OBNOJNBC_00001	-	576	0.02	14.8	11.6	3	4	1.3	1500.0	-1.0	0.1	58	93	413	448	401	478	0.55
CHASE3	PF05227.13	138	OBNOJNBC_00001	-	576	0.02	14.8	11.6	4	4	0.0006900000000000001	0.83	9.6	1.2	46	104	478	536	474	545	0.9
DUF1772	PF08592.11	137	OBNOJNBC_00001	-	576	0.03	14.6	0.2	1	1	5.9999999999999995e-05	0.07200000000000001	13.4	0.2	26	89	162	226	142	324	0.74
Laminin_II	PF06009.12	138	OBNOJNBC_00001	-	576	0.035	14.1	1.1	1	3	0.25	300.0	1.4	3.9	23	61	309	344	285	396	0.56
Laminin_II	PF06009.12	138	OBNOJNBC_00001	-	576	0.035	14.1	1.1	2	3	5.2	6200.0	-2.9	0.0	89	100	421	432	404	443	0.61
Laminin_II	PF06009.12	138	OBNOJNBC_00001	-	576	0.035	14.1	1.1	3	3	2.8999999999999997e-05	0.035	14.1	1.1	6	84	453	531	448	544	0.9
AsiA	PF09010.10	85	OBNOJNBC_00001	-	576	0.098	12.8	0.0	1	1	0.00022	0.26	11.4	0.0	10	65	108	164	104	179	0.79
SKA1	PF07160.12	239	OBNOJNBC_00001	-	576	0.21	11.4	1.5	1	2	0.22	260.0	1.3	0.2	27	74	307	355	279	375	0.62
SKA1	PF07160.12	239	OBNOJNBC_00001	-	576	0.21	11.4	1.5	2	2	0.0013	1.6	8.6	0.1	149	183	480	514	478	534	0.75
DUF948	PF06103.11	89	OBNOJNBC_00001	-	576	0.67	10.2	14.0	1	2	0.0097	12.0	6.3	2.9	27	83	311	367	299	373	0.87
DUF948	PF06103.11	89	OBNOJNBC_00001	-	576	0.67	10.2	14.0	2	2	0.0037	4.5	7.6	3.3	24	88	448	512	374	542	0.82
Vps5	PF09325.10	236	OBNOJNBC_00001	-	576	0.84	9.1	4.2	1	3	7.6	9100.0	-4.1	0.0	173	197	24	48	14	50	0.82
Vps5	PF09325.10	236	OBNOJNBC_00001	-	576	0.84	9.1	4.2	2	3	0.013000000000000001	16.0	5.0	0.9	44	122	295	373	278	380	0.74
Vps5	PF09325.10	236	OBNOJNBC_00001	-	576	0.84	9.1	4.2	3	3	0.02	24.0	4.4	0.2	14	74	461	521	449	550	0.61
T7SS_ESX_EspC	PF10824.8	100	OBNOJNBC_00001	-	576	7.2	7.2	24.5	1	5	1.8	2200.0	-0.8	2.5	52	86	298	332	275	342	0.66
