target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
ABC_tran	PF00005.27	137	GBDJCJLP_00002	-	580	9.499999999999998e-57	191.3	0.0	1	2	1.1e-29	5e-27	95.1	0.0	3	135	27	167	25	169	0.92
ABC_tran	PF00005.27	137	GBDJCJLP_00002	-	580	9.499999999999998e-57	191.3	0.0	2	2	1.9e-29	8.6e-27	94.3	0.0	2	137	348	491	347	491	0.94
AAA_21	PF13304.6	303	GBDJCJLP_00002	-	580	8.200000000000001e-19	68.5	0.4	1	4	7.099999999999999e-05	0.032	14.0	0.0	1	24	37	60	37	102	0.77
AAA_21	PF13304.6	303	GBDJCJLP_00002	-	580	8.200000000000001e-19	68.5	0.4	2	4	1e-05	0.0046	16.8	0.0	232	285	136	186	114	197	0.85
AAA_21	PF13304.6	303	GBDJCJLP_00002	-	580	8.200000000000001e-19	68.5	0.4	3	4	0.0014	0.61	9.8	0.0	2	17	360	375	359	415	0.89
AAA_21	PF13304.6	303	GBDJCJLP_00002	-	580	8.200000000000001e-19	68.5	0.4	4	4	1.9e-07	8.7e-05	22.5	0.0	235	297	461	520	455	520	0.83
AAA_29	PF13555.6	61	GBDJCJLP_00002	-	580	5.2e-08	32.5	2.2	1	2	2.2e-05	0.0097	15.6	0.3	17	50	30	63	25	69	0.85
AAA_29	PF13555.6	61	GBDJCJLP_00002	-	580	5.2e-08	32.5	2.2	2	2	1.6e-05	0.006999999999999999	16.1	0.1	14	50	349	385	342	389	0.82
AAA_23	PF13476.6	200	GBDJCJLP_00002	-	580	1.4e-07	32.2	0.3	1	2	0.00015	0.068	13.7	0.0	21	45	37	61	28	82	0.85
AAA_23	PF13476.6	200	GBDJCJLP_00002	-	580	1.4e-07	32.2	0.3	2	2	2.3e-05	0.01	16.4	0.1	7	43	341	381	338	388	0.73
RsgA_GTPase	PF03193.16	167	GBDJCJLP_00002	-	580	8.2e-05	22.6	0.2	1	2	0.00011999999999999999	0.052000000000000005	13.4	0.0	86	122	21	58	5	71	0.84
RsgA_GTPase	PF03193.16	167	GBDJCJLP_00002	-	580	8.2e-05	22.6	0.2	2	2	0.012	5.3	6.9	0.0	86	120	343	378	324	405	0.79
CLP1_P	PF16575.5	188	GBDJCJLP_00002	-	580	0.00011999999999999999	22.0	0.1	1	2	0.0038	1.7	8.4	0.0	1	35	42	76	42	104	0.88
CLP1_P	PF16575.5	188	GBDJCJLP_00002	-	580	0.00011999999999999999	22.0	0.1	2	2	0.00043	0.19	11.5	0.0	1	36	364	399	364	430	0.93
AAA_30	PF13604.6	192	GBDJCJLP_00002	-	580	0.00022999999999999998	20.9	0.3	1	2	8.2e-05	0.037000000000000005	13.8	0.0	15	48	33	65	20	83	0.82
AAA_30	PF13604.6	192	GBDJCJLP_00002	-	580	0.00022999999999999998	20.9	0.3	2	2	0.054000000000000006	24.0	4.6	0.0	20	38	359	377	349	413	0.78
AAA_22	PF13401.6	137	GBDJCJLP_00002	-	580	0.00031	21.0	0.4	1	2	0.00022999999999999998	0.1	12.9	0.1	8	30	38	60	32	238	0.82
AAA_22	PF13401.6	137	GBDJCJLP_00002	-	580	0.00031	21.0	0.4	2	2	0.067	30.0	4.9	0.1	10	25	362	377	354	414	0.85
AAA_27	PF13514.6	207	GBDJCJLP_00002	-	580	0.00044	19.9	0.2	1	2	0.13	57.0	3.2	0.0	31	50	40	59	27	63	0.87
AAA_27	PF13514.6	207	GBDJCJLP_00002	-	580	0.00044	19.9	0.2	2	2	5.6000000000000006e-05	0.025	14.2	0.0	9	50	339	381	334	385	0.88
MukB	PF04310.12	226	GBDJCJLP_00002	-	580	0.00064	19.6	0.4	1	2	0.0033	1.5	8.6	0.1	27	62	36	71	31	76	0.92
MukB	PF04310.12	226	GBDJCJLP_00002	-	580	0.00064	19.6	0.4	2	2	0.0028	1.3	8.8	0.0	30	55	361	386	342	456	0.77
AAA	PF00004.29	132	GBDJCJLP_00002	-	580	0.0007700000000000001	19.9	1.1	1	2	0.0016	0.73	10.3	0.0	3	22	40	59	38	168	0.82
AAA	PF00004.29	132	GBDJCJLP_00002	-	580	0.0007700000000000001	19.9	1.1	2	2	0.025	11.0	6.4	0.2	3	31	362	395	360	526	0.69
AAA_16	PF13191.6	170	GBDJCJLP_00002	-	580	0.00078	19.9	0.3	1	2	0.0001	0.045	14.1	0.0	12	66	25	77	16	166	0.77
AAA_16	PF13191.6	170	GBDJCJLP_00002	-	580	0.00078	19.9	0.3	2	2	0.22	97.0	3.3	0.0	24	43	357	376	347	420	0.79
ATP_bind_1	PF03029.17	241	GBDJCJLP_00002	-	580	0.0008	19.3	0.1	1	2	5.6999999999999996e-05	0.025	14.3	0.0	2	36	41	75	40	82	0.93
ATP_bind_1	PF03029.17	241	GBDJCJLP_00002	-	580	0.0008	19.3	0.1	2	2	0.23	100.0	2.6	0.1	2	26	363	387	362	398	0.74
Mg_chelatase	PF01078.21	207	GBDJCJLP_00002	-	580	0.0009400000000000001	18.6	0.8	1	3	0.0018	0.81	9.0	0.1	27	50	40	63	16	86	0.83
Mg_chelatase	PF01078.21	207	GBDJCJLP_00002	-	580	0.0009400000000000001	18.6	0.8	2	3	2.3	1000.0	-1.1	0.0	6	41	142	177	139	197	0.79
