target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Phage_stabilise	PF11134.8	469	CMDABLHB_00001	-	472	6.099999999999997e-291	965.1	0.3	1	1	3.8999999999999983e-295	6.899999999999996e-291	964.9	0.3	1	469	4	472	4	472	1.0
P22_Tail-4	PF11650.8	164	CMDABLHB_00002	-	166	3.699999999999999e-83	277.4	0.1	1	1	2.4999999999999993e-87	4.499999999999999e-83	277.1	0.1	1	163	1	160	1	161	0.99
P22_CoatProtein	PF11651.8	417	CMDABLHB_00004	-	430	5.699999999999999e-152	506.1	2.7	1	1	1.0999999999999997e-155	6.3999999999999986e-152	506.0	2.7	1	417	1	427	1	427	0.99
Maf1	PF09174.10	174	CMDABLHB_00004	-	430	0.08	13.1	0.0	1	1	2e-05	0.12	12.5	0.0	44	163	47	171	20	180	0.74
Rbx_binding	PF18113.1	71	CMDABLHB_00004	-	430	0.084	12.7	0.0	1	1	3.8e-05	0.22	11.3	0.0	5	41	215	251	212	260	0.91
Phage-scaffold	PF09306.10	303	CMDABLHB_00005	-	303	8.299999999999997e-200	662.5	13.9	1	1	5.199999999999998e-204	9.299999999999998e-200	662.3	13.9	1	303	1	302	1	302	1.0
P22_portal	PF16510.5	668	CMDABLHB_00006	-	725	0.0	1243.3	16.2	1	1	0.0	0.0	1243.1	16.2	1	668	14	681	14	681	1.0
HTH_52	PF18576.1	64	CMDABLHB_00006	-	725	0.013999999999999999	15.6	0.0	1	1	8.900000000000001e-06	0.032	14.4	0.0	3	59	222	278	220	280	0.96
Big_4	PF07532.11	59	CMDABLHB_00006	-	725	0.13	12.0	0.0	1	1	0.00011	0.41	10.4	0.0	10	33	468	491	460	493	0.86
E2F_TDP	PF02319.20	71	CMDABLHB_00006	-	725	0.21	11.7	0.6	1	2	0.055999999999999994	200.0	2.1	0.0	26	47	251	277	221	288	0.82
E2F_TDP	PF02319.20	71	CMDABLHB_00006	-	725	0.21	11.7	0.6	2	2	0.0024	8.4	6.5	0.1	13	55	669	710	662	712	0.71
