target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
LptF_LptG	PF03739.14	354	CDPNDNDM_00001	-	195	7.1e-14	51.4	0.1	1	1	4.7e-18	8.3e-14	51.2	0.1	196	348	4	156	1	163	0.84
LptF_LptG	PF03739.14	354	CDPNDNDM_00002	-	365	6.2e-54	183.2	4.8	1	1	3.9e-58	7.000000000000001e-54	183.0	4.8	1	352	10	359	10	362	0.95
LptD	PF04453.14	387	CDPNDNDM_00003	-	831	3.5999999999999998e-78	263.5	4.8	1	2	7.499999999999999e-82	4.5e-78	263.2	3.2	2	387	335	755	334	755	0.97
LptD	PF04453.14	387	CDPNDNDM_00003	-	831	3.5999999999999998e-78	263.5	4.8	2	2	0.0032	19.0	4.3	0.0	312	356	748	791	744	800	0.87
OstA	PF03968.14	113	CDPNDNDM_00003	-	831	0.00014	22.0	1.3	1	1	1.3e-07	0.0007700000000000001	19.7	1.3	2	88	82	171	81	221	0.7
OstA_2	PF13100.6	158	CDPNDNDM_00003	-	831	0.13	11.9	0.3	1	1	4.2e-05	0.25	10.9	0.3	41	95	84	138	72	158	0.58
SurA_N_3	PF13624.6	162	CDPNDNDM_00004	-	319	5.3e-10	39.3	0.2	1	2	8.899999999999999e-13	3.2e-09	36.8	0.1	25	161	21	138	3	139	0.81
SurA_N_3	PF13624.6	162	CDPNDNDM_00004	-	319	5.3e-10	39.3	0.2	2	2	2.0	7200.0	-3.4	0.0	106	119	147	160	144	171	0.72
SurA_N	PF09312.11	118	CDPNDNDM_00004	-	319	1.2e-08	35.1	0.6	1	2	1.4e-11	5.0999999999999993e-08	33.0	0.2	4	113	33	134	30	139	0.87
SurA_N	PF09312.11	118	CDPNDNDM_00004	-	319	1.2e-08	35.1	0.6	2	2	1.0	3700.0	-2.0	0.0	64	81	146	163	144	172	0.77
SurA_N_2	PF13623.6	145	CDPNDNDM_00004	-	319	3.5e-05	23.7	0.7	1	3	6.8e-08	0.00023999999999999998	21.0	0.2	38	121	29	99	2	115	0.72
SurA_N_2	PF13623.6	145	CDPNDNDM_00004	-	319	3.5e-05	23.7	0.7	2	3	0.44	1600.0	-1.1	0.0	91	121	131	160	94	174	0.51
SurA_N_2	PF13623.6	145	CDPNDNDM_00004	-	319	3.5e-05	23.7	0.7	3	3	0.96	3500.0	-2.2	0.0	48	67	278	297	265	306	0.7
Rotamase_2	PF13145.6	121	CDPNDNDM_00004	-	319	0.0053	17.6	0.1	1	2	1.2	4200.0	-1.5	0.0	34	58	67	84	49	130	0.59
Rotamase_2	PF13145.6	121	CDPNDNDM_00004	-	319	0.0053	17.6	0.1	2	2	5.400000000000001e-06	0.019	15.8	0.0	21	108	172	268	149	283	0.69
DUF4148	PF13663.6	54	CDPNDNDM_00004	-	319	0.027000000000000003	14.6	0.1	1	1	2e-05	0.073	13.3	0.1	1	38	1	72	1	75	0.77
PdxA	PF04166.12	282	CDPNDNDM_00005	-	335	3.7999999999999995e-101	338.2	0.0	1	1	4.8999999999999984e-105	4.399999999999999e-101	338.0	0.0	5	282	34	325	30	325	0.94
Iso_dh	PF00180.20	348	CDPNDNDM_00005	-	335	0.0065	15.7	0.1	1	1	1.2e-06	0.01	15.0	0.1	274	300	299	325	287	334	0.85
RrnaAD	PF00398.20	265	CDPNDNDM_00006	-	287	5.799999999999999e-45	153.4	0.0	1	1	1.5e-48	6.6e-45	153.2	0.0	3	264	20	278	18	279	0.92
Methyltransf_25	PF13649.6	97	CDPNDNDM_00006	-	287	0.0022	18.7	0.0	1	1	1.1e-06	0.0048	17.6	0.0	1	59	51	108	51	124	0.89
Methyltr_RsmB-F	PF01189.17	200	CDPNDNDM_00006	-	287	0.0043	16.7	0.0	1	1	1.6e-06	0.0072	16.0	0.0	6	74	45	110	40	125	0.91
Methyltransf_11	PF08241.12	96	CDPNDNDM_00006	-	287	0.027999999999999997	15.0	0.0	1	1	1.3000000000000001e-05	0.06	14.0	0.0	2	55	53	107	52	111	0.87
ADH_N	PF08240.12	109	CDPNDNDM_00007	-	352	8.8e-31	106.0	0.3	1	1	4.8e-34	1.7e-30	105.1	0.3	3	105	30	142	28	145	0.95
ADH_zinc_N	PF00107.26	130	CDPNDNDM_00007	-	352	2.5999999999999996e-19	69.5	1.4	1	1	1.1e-22	4e-19	68.9	1.4	1	127	188	313	188	316	0.93
ADH_zinc_N_2	PF13602.6	133	CDPNDNDM_00007	-	352	2.5e-10	41.5	0.1	1	1	1.1e-13	4e-10	40.9	0.1	2	132	222	349	221	350	0.78
NAD_binding_2	PF03446.15	158	CDPNDNDM_00007	-	352	0.02	15.1	0.5	1	2	1.4000000000000001e-05	0.049	13.8	0.2	2	51	184	231	183	276	0.83
NAD_binding_2	PF03446.15	158	CDPNDNDM_00007	-	352	0.02	15.1	0.5	2	2	0.62	2200.0	-1.3	0.0	21	74	297	350	275	351	0.61
Sacchrp_dh_NADP	PF03435.18	130	CDPNDNDM_00007	-	352	0.13	12.6	0.0	1	1	5.6999999999999996e-05	0.21	11.9	0.0	2	94	182	270	181	289	0.82
Guanylate_kin	PF00625.21	182	CDPNDNDM_00009	-	219	1.2999999999999999e-46	158.6	0.0	1	1	8.8e-50	1.5999999999999998e-46	158.3	0.0	5	182	18	196	14	196	0.95
AAA_33	PF13671.6	143	CDPNDNDM_00009	-	219	0.00018999999999999998	21.6	0.1	1	2	4.2e-07	0.0007599999999999999	19.7	0.0	7	124	23	154	17	168	0.8
AAA_33	PF13671.6	143	CDPNDNDM_00009	-	219	0.00018999999999999998	21.6	0.1	2	2	1.7	3000.0	-1.8	0.0	22	33	172	193	162	217	0.49
MMR_HSR1	PF01926.23	114	CDPNDNDM_00009	-	219	0.018000000000000002	15.1	0.0	1	1	1.7e-05	0.031	14.4	0.0	8	56	24	71	20	203	0.77
AAA_18	PF13238.6	130	CDPNDNDM_00009	-	219	0.022000000000000002	15.3	0.1	1	2	5e-05	0.09	13.3	0.0	5	116	22	151	19	164	0.61
AAA_18	PF13238.6	130	CDPNDNDM_00009	-	219	0.022000000000000002	15.3	0.1	2	2	0.39	700.0	0.7	0.1	49	89	152	188	118	208	0.66
AAA_28	PF13521.6	163	CDPNDNDM_00009	-	219	0.032	14.5	3.2	1	1	0.0034	6.1	7.1	3.2	96	160	116	182	17	185	0.65
