target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Glucokinase	PF02685.16	316	OIIDMNKP_00001	-	81	3.2000000000000003e-28	98.6	0.5	1	1	1.9999999999999998e-32	3.5e-28	98.5	0.5	241	315	1	75	1	76	0.98
Aminotran_1_2	PF00155.21	363	OIIDMNKP_00002	-	412	8.2e-61	206.2	0.0	1	1	1.4999999999999997e-64	9.2e-61	206.0	0.0	2	354	37	381	36	390	0.92
Beta_elim_lyase	PF01212.21	293	OIIDMNKP_00002	-	412	0.017	14.4	0.0	1	1	5.0999999999999995e-06	0.031	13.6	0.0	92	169	140	212	135	214	0.9
Alliinase_C	PF04864.13	363	OIIDMNKP_00002	-	412	0.053	12.4	0.0	1	2	0.00011	0.68	8.7	0.0	159	222	201	271	165	316	0.73
Alliinase_C	PF04864.13	363	OIIDMNKP_00002	-	412	0.053	12.4	0.0	2	2	0.016	93.0	1.7	0.0	317	362	347	393	318	394	0.79
Lip_A_acyltrans	PF03279.13	295	OIIDMNKP_00003	-	306	2.899999999999999e-112	374.7	0.0	1	1	3.599999999999999e-116	3.1999999999999995e-112	374.5	0.0	3	295	6	296	4	296	0.99
DUF374	PF04028.13	69	OIIDMNKP_00003	-	306	0.048	13.2	0.1	1	2	4.7e-05	0.42	10.2	0.0	41	67	178	207	166	209	0.82
DUF374	PF04028.13	69	OIIDMNKP_00003	-	306	0.048	13.2	0.1	2	2	0.057999999999999996	520.0	0.3	0.0	39	62	232	256	222	260	0.81
DUF2545	PF10810.8	80	OIIDMNKP_00005	-	80	8e-41	138.1	9.0	1	1	4.9e-45	8.799999999999999e-41	137.9	9.0	1	80	1	80	1	80	1.0
MFS_1	PF07690.16	353	OIIDMNKP_00006	-	463	1.3999999999999997e-48	165.6	41.3	1	2	1.2999999999999997e-51	5.9e-48	163.6	33.8	1	352	34	402	32	403	0.87
MFS_1	PF07690.16	353	OIIDMNKP_00006	-	463	1.3999999999999997e-48	165.6	41.3	2	2	0.00011	0.47	9.3	3.1	128	172	393	435	392	457	0.78
OATP	PF03137.20	546	OIIDMNKP_00006	-	463	0.00035	19.0	2.3	1	4	0.00047000000000000004	2.1	6.5	0.5	11	78	38	106	30	111	0.86
OATP	PF03137.20	546	OIIDMNKP_00006	-	463	0.00035	19.0	2.3	2	4	0.02	91.0	1.1	0.2	459	516	116	173	113	178	0.92
OATP	PF03137.20	546	OIIDMNKP_00006	-	463	0.00035	19.0	2.3	3	4	7.9e-08	0.00035	19.0	2.3	219	380	190	343	183	346	0.74
OATP	PF03137.20	546	OIIDMNKP_00006	-	463	0.00035	19.0	2.3	4	4	0.0077	35.0	2.5	3.3	464	523	350	412	344	417	0.84
LacY_symp	PF01306.19	413	OIIDMNKP_00006	-	463	0.062	12.1	29.3	1	3	0.0012	5.5	5.7	4.0	17	73	38	94	24	209	0.76
LacY_symp	PF01306.19	413	OIIDMNKP_00006	-	463	0.062	12.1	29.3	2	3	1.9e-06	0.0084	14.9	10.2	3	121	253	371	251	378	0.79
LacY_symp	PF01306.19	413	OIIDMNKP_00006	-	463	0.062	12.1	29.3	3	3	0.02	88.0	1.7	0.8	365	394	402	432	381	453	0.74
Pam17	PF08566.10	165	OIIDMNKP_00006	-	463	5.6	6.8	5.4	1	2	0.034	150.0	2.1	0.1	8	88	233	317	227	324	0.67
Pam17	PF08566.10	165	OIIDMNKP_00006	-	463	5.6	6.8	5.4	2	2	0.0043	19.0	5.1	1.5	42	101	352	410	343	414	0.69
SBP_bac_6	PF13343.6	245	OIIDMNKP_00007	-	424	7.699999999999999e-31	107.4	0.0	1	1	4.0999999999999995e-34	1.1000000000000001e-30	106.9	0.0	2	232	86	313	85	324	0.91
SBP_bac_11	PF13531.6	230	OIIDMNKP_00007	-	424	1.9e-18	67.0	1.8	1	2	4.0000000000000004e-21	1e-17	64.7	0.6	11	226	47	291	38	293	0.84
SBP_bac_11	PF13531.6	230	OIIDMNKP_00007	-	424	1.9e-18	67.0	1.8	2	2	0.1	270.0	1.1	0.0	40	70	370	400	357	419	0.84
SBP_bac_8	PF13416.6	282	OIIDMNKP_00007	-	424	2.3e-10	40.8	0.0	1	1	1.2e-13	3.2000000000000003e-10	40.3	0.0	85	275	129	310	60	317	0.78
SBP_bac_1	PF01547.25	315	OIIDMNKP_00007	-	424	4.3e-07	30.2	0.0	1	2	0.0091	23.0	4.8	0.0	22	138	60	161	42	166	0.78
SBP_bac_1	PF01547.25	315	OIIDMNKP_00007	-	424	4.3e-07	30.2	0.0	2	2	1.8999999999999998e-08	4.8e-05	23.5	0.0	261	314	243	286	189	287	0.77
MutS_III	PF05192.18	191	OIIDMNKP_00007	-	424	0.017	15.3	0.7	1	2	1.0	2600.0	-1.6	0.0	80	111	76	109	54	152	0.57
MutS_III	PF05192.18	191	OIIDMNKP_00007	-	424	0.017	15.3	0.7	2	2	1.3000000000000001e-05	0.035	14.3	0.1	40	104	315	376	276	421	0.66
Bacillus_HBL	PF05791.11	177	OIIDMNKP_00007	-	424	0.043	13.6	0.1	1	2	1.6	4100.0	-2.6	0.1	33	55	87	109	80	112	0.72
Bacillus_HBL	PF05791.11	177	OIIDMNKP_00007	-	424	0.043	13.6	0.1	2	2	4.7e-05	0.12	12.2	0.0	13	39	225	251	220	275	0.81
PBP_like_2	PF12849.7	282	OIIDMNKP_00007	-	424	0.13	11.9	0.3	1	2	0.00047999999999999996	1.2	8.7	0.0	233	281	237	283	38	284	0.56
PBP_like_2	PF12849.7	282	OIIDMNKP_00007	-	424	0.13	11.9	0.3	2	2	3.1	8000.0	-3.8	0.1	218	242	294	319	289	323	0.71
HATPase_c	PF02518.26	112	OIIDMNKP_00008	-	668	3.1999999999999996e-14	53.4	0.0	1	1	4.1e-17	6.7e-14	52.4	0.0	1	109	557	660	557	663	0.93
HisKA	PF00512.25	67	OIIDMNKP_00008	-	668	9.5e-07	28.8	0.1	1	4	2.5	4100.0	-2.1	0.2	37	50	112	125	77	134	0.61
HisKA	PF00512.25	67	OIIDMNKP_00008	-	668	9.5e-07	28.8	0.1	2	4	1.5	2400.0	-1.4	2.3	32	60	240	274	181	280	0.6
HisKA	PF00512.25	67	OIIDMNKP_00008	-	668	9.5e-07	28.8	0.1	3	4	3.0	5000.0	-2.4	0.1	34	55	311	336	294	338	0.61
HisKA	PF00512.25	67	OIIDMNKP_00008	-	668	9.5e-07	28.8	0.1	4	4	5.8e-10	9.5e-07	28.8	0.1	3	64	449	512	448	514	0.9
HAMP	PF00672.25	53	OIIDMNKP_00008	-	668	2.5e-06	27.8	0.2	1	3	6.8	11000.0	-3.1	0.2	5	13	4	12	2	13	0.78
HAMP	PF00672.25	53	OIIDMNKP_00008	-	668	2.5e-06	27.8	0.2	2	3	1.5e-09	2.5e-06	27.8	0.2	1	52	361	412	361	413	0.95
HAMP	PF00672.25	53	OIIDMNKP_00008	-	668	2.5e-06	27.8	0.2	3	3	2.1	3400.0	-1.5	0.1	6	17	502	513	499	514	0.68
HATPase_c_3	PF13589.6	137	OIIDMNKP_00008	-	668	0.005	16.7	0.0	1	1	7.1e-06	0.012	15.5	0.0	4	61	563	621	560	642	0.82
