target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Peptidase_S21	PF00716.17	337	NICLCPNM_00001	-	662	0.35	10.5	4.2	1	2	9.4e-05	0.34	10.6	1.2	290	337	437	485	381	485	0.81
Peptidase_S21	PF00716.17	337	NICLCPNM_00001	-	662	0.35	10.5	4.2	2	2	0.13	460.0	0.3	0.1	267	300	583	615	517	640	0.78
CAP_N	PF01213.19	317	NICLCPNM_00001	-	662	0.66	9.4	10.7	1	2	0.0024	8.7	5.7	4.6	233	260	456	489	438	504	0.47
CAP_N	PF01213.19	317	NICLCPNM_00001	-	662	0.66	9.4	10.7	2	2	0.00093	3.4	7.1	0.4	229	271	579	619	563	635	0.53
Mito_fiss_reg	PF05308.11	248	NICLCPNM_00001	-	662	1.7	8.7	10.3	1	3	0.51	1800.0	-1.3	0.1	27	38	252	263	248	277	0.85
Mito_fiss_reg	PF05308.11	248	NICLCPNM_00001	-	662	1.7	8.7	10.3	2	3	0.00049	1.8	8.6	2.5	154	199	454	494	428	536	0.56
Mito_fiss_reg	PF05308.11	248	NICLCPNM_00001	-	662	1.7	8.7	10.3	3	3	0.013999999999999999	51.0	3.8	0.1	170	210	587	625	566	650	0.52
CCDC53	PF10152.9	153	NICLCPNM_00001	-	662	3.8	7.9	7.5	1	2	0.00041	1.5	9.2	0.6	66	112	394	499	353	513	0.57
CCDC53	PF10152.9	153	NICLCPNM_00001	-	662	3.8	7.9	7.5	2	2	0.07200000000000001	260.0	2.0	1.3	51	107	579	632	517	652	0.63
PBP_N	PF17093.5	138	NICLCPNM_00001	-	662	6.2	7.1	7.0	1	2	0.7	2500.0	-1.4	2.0	32	63	456	487	441	492	0.6
PBP_N	PF17093.5	138	NICLCPNM_00001	-	662	6.2	7.1	7.0	2	2	0.0002	0.73	10.1	0.2	46	78	588	618	579	629	0.71
CLZ	PF16526.5	71	NICLCPNM_00006	-	186	0.0077	16.6	0.1	1	1	7.8e-06	0.016	15.6	0.1	22	55	144	178	137	183	0.82
PEP-utilisers_N	PF05524.13	116	NICLCPNM_00006	-	186	0.016	15.4	2.3	1	2	0.017	33.0	4.7	0.0	20	51	44	75	25	101	0.76
PEP-utilisers_N	PF05524.13	116	NICLCPNM_00006	-	186	0.016	15.4	2.3	2	2	0.00031	0.61	10.3	0.9	2	55	119	173	118	184	0.8
WXG100	PF06013.12	86	NICLCPNM_00006	-	186	0.027000000000000003	14.7	2.6	1	3	1.2	2500.0	-1.2	0.0	8	24	59	75	54	91	0.56
WXG100	PF06013.12	86	NICLCPNM_00006	-	186	0.027000000000000003	14.7	2.6	2	3	1.8	3500.0	-1.7	0.0	71	78	122	129	103	135	0.47
WXG100	PF06013.12	86	NICLCPNM_00006	-	186	0.027000000000000003	14.7	2.6	3	3	2.4e-05	0.048	13.9	0.4	10	39	139	168	133	176	0.87
SlyX	PF04102.12	67	NICLCPNM_00006	-	186	0.028999999999999998	15.0	0.3	1	2	0.31	620.0	1.1	0.0	31	53	91	113	72	125	0.68
SlyX	PF04102.12	67	NICLCPNM_00006	-	186	0.028999999999999998	15.0	0.3	2	2	0.00015	0.3	11.7	0.1	20	46	150	176	142	185	0.7
DUF3138	PF11336.8	510	NICLCPNM_00006	-	186	0.08199999999999999	11.5	1.9	1	1	4.5e-05	0.09	11.4	1.9	8	54	126	176	81	186	0.52
Cnn_1N	PF07989.11	73	NICLCPNM_00006	-	186	0.14	12.3	0.6	1	2	0.73	1500.0	-0.5	0.0	34	61	89	116	83	120	0.79
Cnn_1N	PF07989.11	73	NICLCPNM_00006	-	186	0.14	12.3	0.6	2	2	0.00028	0.55	10.4	0.2	37	71	141	175	124	177	0.81
DUF3106	PF11304.8	104	NICLCPNM_00006	-	186	0.14	12.6	0.6	1	2	0.00078	1.6	9.3	0.0	22	68	52	98	44	134	0.79
DUF3106	PF11304.8	104	NICLCPNM_00006	-	186	0.14	12.6	0.6	2	2	0.19	390.0	1.6	0.1	45	62	160	177	142	185	0.64
FlxA	PF14282.6	101	NICLCPNM_00006	-	186	0.18	11.8	1.6	1	2	1.5	3000.0	-1.7	0.1	18	39	92	113	89	120	0.47
FlxA	PF14282.6	101	NICLCPNM_00006	-	186	0.18	11.8	1.6	2	2	0.00011	0.21	11.6	0.2	5	46	135	177	133	182	0.8
DUF3347	PF11827.8	186	NICLCPNM_00006	-	186	0.24	11.6	1.5	1	1	0.00016	0.31	11.2	1.5	45	132	77	176	40	179	0.72
Acetyltransf_1	PF00583.25	117	NICLCPNM_00009	-	132	0.0031	17.7	0.0	1	1	6.9e-07	0.0041	17.3	0.0	77	116	60	100	22	101	0.93
