target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Peptidase_M24	PF00557.24	209	AINMBCJA_00003	-	274	5.199999999999999e-48	163.5	0.0	1	1	3.3e-52	6e-48	163.3	0.0	2	209	13	246	12	246	0.9
Ribosomal_S2	PF00318.20	215	AINMBCJA_00004	-	250	4.7e-88	294.0	0.0	1	1	3.0999999999999994e-92	5.5e-88	293.8	0.0	1	215	7	222	7	222	0.99
EF_TS	PF00889.19	208	AINMBCJA_00005	-	294	4.199999999999999e-65	219.2	1.3	1	3	0.038	340.0	0.7	0.0	40	94	23	75	5	76	0.62
EF_TS	PF00889.19	208	AINMBCJA_00005	-	294	4.199999999999999e-65	219.2	1.3	2	3	4.699999999999999e-69	4.199999999999999e-65	219.2	1.3	1	208	73	271	73	271	0.98
EF_TS	PF00889.19	208	AINMBCJA_00005	-	294	4.199999999999999e-65	219.2	1.3	3	3	0.094	840.0	-0.6	0.3	104	120	276	292	272	293	0.8
RES	PF08808.11	162	AINMBCJA_00005	-	294	0.051	13.4	0.0	1	2	1.3000000000000001e-05	0.11	12.3	0.0	20	86	48	113	35	134	0.83
RES	PF08808.11	162	AINMBCJA_00005	-	294	0.051	13.4	0.0	2	2	0.8	7100.0	-3.3	0.0	74	99	165	190	161	205	0.63
AA_kinase	PF00696.28	241	AINMBCJA_00006	-	243	1.4000000000000002e-25	90.3	0.7	1	1	9.6e-30	1.7000000000000002e-25	90.0	0.7	1	241	12	221	12	221	0.9
RRF	PF01765.19	162	AINMBCJA_00007	-	185	3.8999999999999995e-65	218.7	0.1	1	1	5.199999999999999e-69	4.599999999999999e-65	218.5	0.1	1	162	20	183	20	183	0.99
DUF883	PF05957.13	94	AINMBCJA_00007	-	185	0.19	12.3	3.5	1	2	0.059000000000000004	530.0	1.3	0.0	16	37	4	25	2	32	0.8
