target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
ETF_QO	PF05187.13	104	GKIODHHE_00001	-	557	7.800000000000001e-47	157.7	0.2	1	1	1.5e-49	1.7e-46	156.6	0.2	1	104	454	555	454	555	0.98
DAO	PF01266.24	352	GKIODHHE_00001	-	557	1.2e-10	41.5	0.2	1	2	1.4e-07	0.00016	21.4	0.2	1	34	9	51	9	61	0.82
DAO	PF01266.24	352	GKIODHHE_00001	-	557	1.2e-10	41.5	0.2	2	2	1.4e-06	0.0016	18.1	0.0	142	232	116	220	63	358	0.78
Thi4	PF01946.17	235	GKIODHHE_00001	-	557	4.5999999999999995e-08	32.6	0.0	1	2	2.3e-09	2.6e-06	26.9	0.0	15	66	5	61	1	67	0.78
Thi4	PF01946.17	235	GKIODHHE_00001	-	557	4.5999999999999995e-08	32.6	0.0	2	2	0.03	34.0	3.6	0.0	103	184	125	207	106	242	0.77
NAD_binding_8	PF13450.6	68	GKIODHHE_00001	-	557	4.9e-08	33.1	0.0	1	2	6.5e-10	7.3e-07	29.3	0.0	1	39	12	57	12	77	0.87
NAD_binding_8	PF13450.6	68	GKIODHHE_00001	-	557	4.9e-08	33.1	0.0	2	2	1.2	1300.0	-0.3	0.0	37	55	294	313	291	318	0.78
FAD_binding_2	PF00890.24	417	GKIODHHE_00001	-	557	9.9e-08	31.5	0.9	1	2	7.6e-07	0.00085	18.5	1.2	1	37	9	52	9	61	0.76
FAD_binding_2	PF00890.24	417	GKIODHHE_00001	-	557	9.9e-08	31.5	0.9	2	2	0.00033999999999999997	0.38	9.8	0.0	130	205	111	198	96	217	0.8
FAD_binding_3	PF01494.19	349	GKIODHHE_00001	-	557	1.8e-05	24.2	0.0	1	1	5.9000000000000006e-08	6.6e-05	22.3	0.0	2	172	8	199	7	218	0.73
Pyr_redox_2	PF07992.14	294	GKIODHHE_00001	-	557	4.9e-05	22.7	0.0	1	1	6.6e-08	7.4e-05	22.1	0.0	1	31	8	49	8	193	0.83
Pyr_redox	PF00070.27	81	GKIODHHE_00001	-	557	0.00011	22.7	0.0	1	2	0.0015	1.7	9.3	0.1	2	22	10	30	9	52	0.81
Pyr_redox	PF00070.27	81	GKIODHHE_00001	-	557	0.00011	22.7	0.0	2	2	0.00054	0.6	10.7	0.0	41	79	121	160	113	166	0.92
NAD_binding_9	PF13454.6	156	GKIODHHE_00001	-	557	0.00018	21.5	0.1	1	1	3.6e-07	0.0004	20.4	0.1	1	38	11	51	11	139	0.89
K_oxygenase	PF13434.6	342	GKIODHHE_00001	-	557	0.00018999999999999998	20.7	0.0	1	1	2.3e-07	0.00026000000000000003	20.3	0.0	3	111	8	132	6	167	0.86
Pyr_redox_3	PF13738.6	305	GKIODHHE_00001	-	557	0.00036	19.9	0.0	1	1	4.9e-07	0.00054	19.3	0.0	1	35	11	52	11	87	0.81
HI0933_like	PF03486.14	409	GKIODHHE_00001	-	557	0.00036	19.4	0.2	1	1	5.8e-07	0.00065	18.5	0.2	1	40	8	54	8	57	0.8
Lycopene_cycl	PF05834.12	380	GKIODHHE_00001	-	557	0.00061	18.9	0.0	1	1	7.6e-07	0.00085	18.5	0.0	1	36	9	49	9	97	0.88
Trp_halogenase	PF04820.14	454	GKIODHHE_00001	-	557	0.0082	15.0	0.1	1	2	0.00023999999999999998	0.26	10.1	0.1	1	33	9	45	9	54	0.79
Trp_halogenase	PF04820.14	454	GKIODHHE_00001	-	557	0.0082	15.0	0.1	2	2	0.04	45.0	2.7	0.0	132	194	100	161	74	201	0.77
Fer4_2	PF12797.7	22	GKIODHHE_00001	-	557	0.15	12.3	1.5	1	1	0.00053	0.6	10.3	1.5	1	16	517	532	517	545	0.9
GIDA	PF01134.22	392	GKIODHHE_00001	-	557	0.2	10.7	0.5	1	1	0.00029	0.33	10.0	0.5	1	20	9	28	9	32	0.93
GST_C_2	PF13410.6	69	GKIODHHE_00002	-	286	2e-09	37.4	0.1	1	1	2.1e-12	6.4e-09	35.7	0.1	5	67	176	242	172	243	0.82
GST_C	PF00043.25	93	GKIODHHE_00002	-	286	2.8999999999999998e-08	33.8	0.3	1	2	2.9	8500.0	-2.9	0.0	62	85	144	166	141	170	0.7
GST_C	PF00043.25	93	GKIODHHE_00002	-	286	2.8999999999999998e-08	33.8	0.3	2	2	2.8e-11	8.3e-08	32.3	0.1	30	93	181	249	177	249	0.84
GST_N	PF02798.20	76	GKIODHHE_00002	-	286	4e-06	27.1	0.0	1	1	2.7e-09	8.2e-06	26.1	0.0	15	76	55	126	42	126	0.81
GST_C_3	PF14497.6	99	GKIODHHE_00002	-	286	2.1e-05	24.6	0.0	1	1	1.2e-08	3.6e-05	23.9	0.0	27	93	180	252	161	253	0.83
GST_N_2	PF13409.6	70	GKIODHHE_00002	-	286	3.3e-05	24.1	0.0	1	1	3.3e-08	9.7e-05	22.6	0.0	9	69	64	126	51	127	0.82
GST_N_3	PF13417.6	75	GKIODHHE_00002	-	286	0.034	14.5	0.0	1	1	4.9e-05	0.15	12.5	0.0	8	72	52	129	46	135	0.66
ABC_tran	PF00005.27	137	GKIODHHE_00003	-	279	1.6e-33	116.1	0.0	1	1	4e-36	2.8000000000000002e-33	115.4	0.0	1	137	50	204	50	204	0.96
AAA_21	PF13304.6	303	GKIODHHE_00003	-	279	6.9e-11	42.5	0.1	1	2	3.8e-07	0.00026000000000000003	20.9	0.0	1	26	62	93	62	154	0.75
AAA_21	PF13304.6	303	GKIODHHE_00003	-	279	6.9e-11	42.5	0.1	2	2	5.8e-07	0.0004	20.3	0.1	226	298	165	233	101	235	0.79
SMC_N	PF02463.19	220	GKIODHHE_00003	-	279	6.3e-10	38.9	0.0	1	1	1.3999999999999999e-12	9.9e-10	38.2	0.0	22	205	58	240	46	250	0.8
Rad17	PF03215.15	186	GKIODHHE_00003	-	279	1.1e-06	28.7	0.0	1	1	2.7e-09	1.8000000000000001e-06	28.0	0.0	32	163	47	187	44	206	0.64
AAA_23	PF13476.6	200	GKIODHHE_00003	-	279	1.3e-06	29.1	0.0	1	1	2.9e-09	2e-06	28.4	0.0	18	65	59	108	37	224	0.77
AAA_22	PF13401.6	137	GKIODHHE_00003	-	279	2.3e-05	24.7	0.0	1	1	9.400000000000001e-08	6.500000000000001e-05	23.2	0.0	4	90	59	160	57	262	0.72
AAA_16	PF13191.6	170	GKIODHHE_00003	-	279	9.499999999999999e-05	22.8	0.1	1	1	3.4e-07	0.00022999999999999998	21.6	0.1	25	119	61	184	41	239	0.59
AAA_15	PF13175.6	369	GKIODHHE_00003	-	279	0.0002	21.2	0.0	1	2	1.2e-05	0.0085	15.8	0.0	12	45	48	82	48	106	0.91
AAA_15	PF13175.6	369	GKIODHHE_00003	-	279	0.0002	21.2	0.0	2	2	0.075	52.0	3.4	0.1	262	365	146	233	103	235	0.62
RsgA_GTPase	PF03193.16	167	GKIODHHE_00003	-	279	0.00023999999999999998	21.0	0.0	1	1	6.4e-07	0.00044	20.2	0.0	87	120	47	81	4	92	0.73
AAA_29	PF13555.6	61	GKIODHHE_00003	-	279	0.00058	19.5	0.0	1	1	1.7e-06	0.0012	18.5	0.0	16	40	54	78	48	92	0.81
AAA_18	PF13238.6	130	GKIODHHE_00003	-	279	0.0084	16.7	0.0	1	1	3.2e-05	0.022000000000000002	15.3	0.0	3	38	65	113	64	124	0.81
AAA_30	PF13604.6	192	GKIODHHE_00003	-	279	0.013000000000000001	15.2	0.0	1	2	9.499999999999999e-05	0.066	12.9	0.0	18	46	60	88	53	96	0.87
AAA_30	PF13604.6	192	GKIODHHE_00003	-	279	0.013000000000000001	15.2	0.0	2	2	1.2	840.0	-0.5	0.1	85	127	189	235	142	249	0.63
AAA_25	PF13481.6	194	GKIODHHE_00003	-	279	0.018000000000000002	14.7	0.1	1	2	0.00015	0.1	12.2	0.0	32	55	59	82	49	101	0.84
AAA_25	PF13481.6	194	GKIODHHE_00003	-	279	0.018000000000000002	14.7	0.1	2	2	0.81	560.0	-0.0	0.0	112	154	194	237	144	245	0.58
ATPase_2	PF01637.18	233	GKIODHHE_00003	-	279	0.027000000000000003	14.4	0.1	1	1	0.0007	0.48	10.3	0.1	20	40	60	80	41	258	0.75
Adeno_IVa2	PF02456.15	370	GKIODHHE_00003	-	279	0.037000000000000005	12.8	0.0	1	2	0.00036	0.25	10.1	0.0	78	107	50	80	17	85	0.64
Adeno_IVa2	PF02456.15	370	GKIODHHE_00003	-	279	0.037000000000000005	12.8	0.0	2	2	0.37	260.0	0.2	0.0	235	253	224	242	204	249	0.85
AAA	PF00004.29	132	GKIODHHE_00003	-	279	0.04	14.3	0.4	1	1	0.00088	0.6	10.5	0.4	3	22	65	84	63	239	0.74
AAA_19	PF13245.6	146	GKIODHHE_00003	-	279	0.046	14.0	0.0	1	2	0.0014	0.93	9.8	0.0	9	40	59	90	51	98	0.84
AAA_19	PF13245.6	146	GKIODHHE_00003	-	279	0.046	14.0	0.0	2	2	0.34	230.0	2.0	0.0	30	63	213	245	146	270	0.79
ABC_ATPase	PF09818.9	448	GKIODHHE_00003	-	279	0.048	12.5	0.1	1	2	0.0035	2.4	6.9	0.0	243	266	59	82	49	94	0.83
ABC_ATPase	PF09818.9	448	GKIODHHE_00003	-	279	0.048	12.5	0.1	2	2	0.033	23.0	3.6	0.0	324	371	177	223	160	250	0.77
AAA_5	PF07728.14	138	GKIODHHE_00003	-	279	0.067	13.2	0.1	1	2	0.00047999999999999996	0.33	10.9	0.0	4	22	65	83	63	95	0.86
AAA_5	PF07728.14	138	GKIODHHE_00003	-	279	0.067	13.2	0.1	2	2	3.3	2300.0	-1.5	0.0	65	78	193	206	152	251	0.67
Mg_chelatase	PF01078.21	207	GKIODHHE_00003	-	279	0.07400000000000001	12.4	0.0	1	2	0.00029	0.2	11.0	0.0	23	49	60	87	43	102	0.79
Mg_chelatase	PF01078.21	207	GKIODHHE_00003	-	279	0.07400000000000001	12.4	0.0	2	2	4.0	2700.0	-2.5	0.0	105	119	242	256	208	265	0.75
AAA_28	PF13521.6	163	GKIODHHE_00003	-	279	0.079	13.2	0.0	1	1	0.00023999999999999998	0.17	12.1	0.0	3	21	64	82	62	103	0.82
NACHT	PF05729.12	166	GKIODHHE_00003	-	279	0.11	12.4	0.0	1	2	0.0004	0.28	11.1	0.0	2	20	62	80	61	93	0.86
NACHT	PF05729.12	166	GKIODHHE_00003	-	279	0.11	12.4	0.0	2	2	8.4	5800.0	-3.0	0.0	108	135	213	238	199	253	0.66
AAA_33	PF13671.6	143	GKIODHHE_00003	-	279	0.14	12.3	0.0	1	1	0.00045999999999999996	0.32	11.2	0.0	1	18	62	79	62	90	0.87
RNA_helicase	PF00910.22	107	GKIODHHE_00003	-	279	0.15	12.4	0.1	1	1	0.0014	0.95	9.9	0.1	3	19	65	81	63	136	0.87
AAA_24	PF13479.6	197	GKIODHHE_00003	-	279	0.17	11.6	0.0	1	2	0.00079	0.54	9.9	0.0	4	25	62	82	59	119	0.81
AAA_24	PF13479.6	197	GKIODHHE_00003	-	279	0.17	11.6	0.0	2	2	4.6	3200.0	-2.3	0.0	119	133	219	235	194	249	0.62
ATP-synt_ab	PF00006.25	213	GKIODHHE_00003	-	279	0.76	9.4	4.1	1	2	7.6	5300.0	-3.2	0.4	166	189	8	31	6	35	0.75
ATP-synt_ab	PF00006.25	213	GKIODHHE_00003	-	279	0.76	9.4	4.1	2	2	0.00044	0.3	10.7	0.2	9	87	55	240	46	255	0.61
BPD_transp_1	PF00528.22	185	GKIODHHE_00004	-	275	1.9e-20	73.4	14.0	1	2	0.07	620.0	-0.0	0.1	158	183	13	38	1	40	0.67
BPD_transp_1	PF00528.22	185	GKIODHHE_00004	-	275	1.9e-20	73.4	14.0	2	2	2.2e-24	1.9e-20	73.4	14.0	2	181	82	271	77	275	0.88
DUF3333	PF11812.8	152	GKIODHHE_00004	-	275	0.087	13.0	1.0	1	2	9.699999999999999e-06	0.087	13.0	1.0	5	43	2	40	1	46	0.93
DUF3333	PF11812.8	152	GKIODHHE_00004	-	275	0.087	13.0	1.0	2	2	2.0	18000.0	-4.4	0.8	26	37	254	265	253	267	0.81
BPD_transp_1	PF00528.22	185	GKIODHHE_00005	-	321	6.1e-16	58.7	20.8	1	3	0.11	1900.0	-1.6	2.0	154	172	26	43	6	59	0.58
BPD_transp_1	PF00528.22	185	GKIODHHE_00005	-	321	6.1e-16	58.7	20.8	2	3	0.58	10000.0	-4.0	5.8	130	130	45	45	18	112	0.43
BPD_transp_1	PF00528.22	185	GKIODHHE_00005	-	321	6.1e-16	58.7	20.8	3	3	3.4e-20	6.1e-16	58.7	20.8	3	176	98	307	92	313	0.88
PBP_like_2	PF12849.7	282	GKIODHHE_00006	-	347	1.0999999999999999e-65	222.1	7.0	1	1	3.3999999999999996e-69	1.4999999999999998e-65	221.7	7.0	3	279	17	308	16	310	0.91
SBP_bac_1	PF01547.25	315	GKIODHHE_00006	-	347	2.3999999999999997e-23	83.6	13.0	1	1	7.4e-27	3.3e-23	83.1	13.0	4	309	26	305	23	306	0.89
PBP_like	PF12727.7	193	GKIODHHE_00006	-	347	6.900000000000001e-12	44.9	0.1	1	1	4.5e-15	2.0000000000000002e-11	43.4	0.1	2	183	43	251	42	305	0.74
SBP_bac_11	PF13531.6	230	GKIODHHE_00006	-	347	0.003	17.4	0.8	1	1	1.2e-06	0.0053	16.5	0.8	9	69	34	93	26	327	0.85
SnoaL_2	PF12680.7	102	GKIODHHE_00007	-	129	1.9e-05	25.2	0.4	1	1	4.0999999999999995e-09	2.4e-05	24.9	0.4	14	101	23	108	9	109	0.82
DUF3906	PF13046.6	64	GKIODHHE_00007	-	129	0.016	15.2	0.3	1	2	0.23	1400.0	-0.5	0.0	32	41	22	31	9	43	0.79
DUF3906	PF13046.6	64	GKIODHHE_00007	-	129	0.016	15.2	0.3	2	2	1.1e-05	0.065	13.3	0.1	11	38	59	86	50	99	0.86
WI12	PF07107.11	109	GKIODHHE_00007	-	129	0.078	13.1	0.1	1	1	1.8e-05	0.11	12.7	0.1	46	96	35	85	3	98	0.75
HTH_18	PF12833.7	81	GKIODHHE_00008	-	245	1.6000000000000002e-23	82.7	1.4	1	1	2.3e-26	2.6e-23	82.1	1.4	1	81	164	242	164	242	0.97
HTH_AraC	PF00165.23	42	GKIODHHE_00008	-	245	1.8e-17	62.9	0.2	1	3	5.9	6600.0	-2.6	0.0	6	12	41	47	38	51	0.83
HTH_AraC	PF00165.23	42	GKIODHHE_00008	-	245	1.8e-17	62.9	0.2	2	3	5e-10	5.6e-07	29.5	0.0	12	42	162	192	151	192	0.89
HTH_AraC	PF00165.23	42	GKIODHHE_00008	-	245	1.8e-17	62.9	0.2	3	3	1.9e-10	2.2e-07	30.8	0.0	8	42	206	241	202	241	0.94
Cupin_2	PF07883.11	71	GKIODHHE_00008	-	245	3.5e-07	29.8	0.0	1	1	4.900000000000001e-10	5.5e-07	29.2	0.0	7	70	12	75	9	76	0.91
AraC_binding	PF02311.19	136	GKIODHHE_00008	-	245	4.7e-05	23.3	0.1	1	2	1.1e-07	0.00011999999999999999	22.0	0.0	9	76	10	75	3	91	0.81
AraC_binding	PF02311.19	136	GKIODHHE_00008	-	245	4.7e-05	23.3	0.1	2	2	2.2	2500.0	-1.7	0.0	94	94	173	173	117	206	0.61
HTH_11	PF08279.12	55	GKIODHHE_00008	-	245	0.00065	19.6	0.1	1	1	1.2e-06	0.0014	18.6	0.1	1	34	143	177	143	178	0.94
HTH_31	PF13560.6	64	GKIODHHE_00008	-	245	0.0023	18.3	0.9	1	2	1.4000000000000001e-05	0.016	15.6	0.6	13	42	148	185	112	205	0.77
HTH_31	PF13560.6	64	GKIODHHE_00008	-	245	0.0023	18.3	0.9	2	2	0.42	470.0	1.2	0.0	9	27	190	219	184	237	0.71
HTH_23	PF13384.6	50	GKIODHHE_00008	-	245	0.0025	17.6	0.1	1	2	2.6000000000000002e-05	0.028999999999999998	14.2	0.0	4	40	140	181	137	186	0.83
HTH_23	PF13384.6	50	GKIODHHE_00008	-	245	0.0025	17.6	0.1	2	2	0.54	610.0	0.4	0.0	10	24	199	213	190	217	0.81
CENP-C_C	PF11699.8	85	GKIODHHE_00008	-	245	0.0033	17.6	0.0	1	1	5.6e-06	0.0063	16.7	0.0	30	85	21	76	9	76	0.9
HTH_3	PF01381.22	55	GKIODHHE_00008	-	245	0.012	15.6	0.1	1	2	0.00028	0.32	11.1	0.0	8	31	157	180	150	184	0.89
HTH_3	PF01381.22	55	GKIODHHE_00008	-	245	0.012	15.6	0.1	2	2	0.29	330.0	1.4	0.0	6	22	203	219	201	226	0.8
HTH_24	PF13412.6	48	GKIODHHE_00008	-	245	0.022000000000000002	14.3	0.0	1	1	4e-05	0.045	13.3	0.0	12	37	151	178	140	181	0.8
HTH_Tnp_ISL3	PF13542.6	52	GKIODHHE_00008	-	245	0.024	14.0	0.2	1	3	3.2	3600.0	-2.5	0.0	5	12	53	60	51	60	0.91
HTH_Tnp_ISL3	PF13542.6	52	GKIODHHE_00008	-	245	0.024	14.0	0.2	2	3	0.00025	0.28	10.6	0.0	28	50	159	181	155	183	0.89
HTH_Tnp_ISL3	PF13542.6	52	GKIODHHE_00008	-	245	0.024	14.0	0.2	3	3	0.68	760.0	-0.4	0.0	23	34	202	213	190	215	0.73
HTH_Crp_2	PF13545.6	68	GKIODHHE_00008	-	245	0.03	14.3	0.2	1	1	5.3e-05	0.06	13.3	0.2	3	44	147	181	140	203	0.85
Mig-14	PF07395.11	264	GKIODHHE_00008	-	245	0.031	13.7	0.1	1	1	4.9e-05	0.055	12.8	0.1	120	154	200	234	134	240	0.78
HTH_Tnp_1_2	PF13022.6	123	GKIODHHE_00008	-	245	0.049	13.8	0.0	1	1	7.4e-05	0.083	13.1	0.0	11	51	143	183	138	232	0.8
MarR_2	PF12802.7	62	GKIODHHE_00008	-	245	0.052000000000000005	13.4	0.1	1	2	0.00037999999999999997	0.42	10.5	0.0	10	41	147	178	137	181	0.89
MarR_2	PF12802.7	62	GKIODHHE_00008	-	245	0.052000000000000005	13.4	0.1	2	2	1.5	1700.0	-1.0	0.0	3	28	185	213	183	221	0.64
DUF2733	PF10813.8	32	GKIODHHE_00008	-	245	0.087	12.6	0.0	1	1	0.00013000000000000002	0.15	11.8	0.0	8	26	58	76	57	84	0.89
DUF465	PF04325.13	47	GKIODHHE_00009	-	79	3.5000000000000003e-10	39.7	0.2	1	2	0.06	540.0	0.7	0.1	3	22	7	26	6	28	0.74
DUF465	PF04325.13	47	GKIODHHE_00009	-	79	3.5000000000000003e-10	39.7	0.2	2	2	2.5e-13	2.3e-09	37.2	0.0	1	44	29	73	29	76	0.94
zf-DBF	PF07535.12	45	GKIODHHE_00009	-	79	0.11	12.6	0.0	1	1	2.4e-05	0.22	11.7	0.0	27	45	28	46	23	46	0.9
Lipoprotein_9	PF03180.14	236	GKIODHHE_00010	-	267	8.399999999999998e-87	290.2	0.2	1	1	1.5999999999999998e-90	9.499999999999998e-87	290.0	0.2	1	236	31	267	31	267	0.98
PPV_E2_N	PF00508.17	200	GKIODHHE_00010	-	267	0.0071	15.7	0.0	1	1	1.9e-06	0.012	15.0	0.0	51	106	30	87	6	95	0.85
OpuAC	PF04069.12	257	GKIODHHE_00010	-	267	0.051	13.1	0.0	1	1	9.6e-06	0.057999999999999996	13.0	0.0	2	53	30	80	29	182	0.91
Fe-ADH	PF00465.19	364	GKIODHHE_00011	-	380	3.7999999999999995e-111	371.4	6.8	1	1	4.799999999999999e-115	4.299999999999998e-111	371.2	6.8	3	364	11	372	9	372	0.96
Fe-ADH_2	PF13685.6	250	GKIODHHE_00011	-	380	1.4e-11	44.6	3.2	1	2	9.5e-10	8.5e-06	25.6	0.0	5	95	17	105	14	115	0.79
Fe-ADH_2	PF13685.6	250	GKIODHHE_00011	-	380	1.4e-11	44.6	3.2	2	2	1.2e-06	0.011000000000000001	15.5	4.5	98	246	126	275	120	277	0.87
GATase	PF00117.28	190	GKIODHHE_00012	-	240	8.100000000000001e-17	61.6	0.1	1	1	2.5e-20	1.1000000000000001e-16	61.2	0.1	13	178	27	197	18	204	0.77
Peptidase_C26	PF07722.13	216	GKIODHHE_00012	-	240	1.8e-09	37.7	1.2	1	1	7.8e-13	3.5e-09	36.7	1.2	100	216	87	191	70	191	0.87
FTSW_RODA_SPOVE	PF01098.19	359	GKIODHHE_00012	-	240	0.046	12.7	0.0	1	1	1.3000000000000001e-05	0.059000000000000004	12.4	0.0	227	267	104	147	59	153	0.93
GATase_3	PF07685.14	196	GKIODHHE_00012	-	240	0.14	11.7	0.0	1	1	4.4e-05	0.2	11.2	0.0	43	92	61	109	14	127	0.77
LysR_substrate	PF03466.20	209	GKIODHHE_00013	-	327	1.4999999999999999e-33	115.9	0.4	1	1	2.8999999999999996e-37	2.6e-33	115.1	0.4	2	208	97	305	96	306	0.95
HTH_1	PF00126.27	60	GKIODHHE_00013	-	327	3e-14	52.7	0.6	1	1	6.800000000000001e-18	6.1e-14	51.7	0.6	2	60	14	72	13	72	0.96
Response_reg	PF00072.24	112	GKIODHHE_00014	-	209	1.1e-29	102.9	0.7	1	1	3.5999999999999997e-33	1.6e-29	102.3	0.7	2	112	5	116	4	116	0.96
GerE	PF00196.19	57	GKIODHHE_00014	-	209	5.8e-18	64.2	0.3	1	1	2.3e-21	1e-17	63.4	0.3	2	57	147	202	146	202	0.97
Sigma70_r4_2	PF08281.12	54	GKIODHHE_00014	-	209	7.599999999999999e-08	31.9	0.0	1	1	3.3e-11	1.5e-07	31.0	0.0	9	54	146	190	146	190	0.96
HTH_23	PF13384.6	50	GKIODHHE_00014	-	209	0.055	13.3	0.0	1	1	3.2e-05	0.14	12.0	0.0	21	35	166	180	155	194	0.86
sCache_2	PF17200.4	155	GKIODHHE_00015	-	458	8.3e-42	142.7	0.1	1	1	1.0999999999999999e-44	1.9e-41	141.5	0.1	4	153	54	198	51	200	0.97
dCache_2	PF08269.11	296	GKIODHHE_00015	-	458	7.699999999999999e-35	120.5	0.1	1	2	4.299999999999999e-38	7.699999999999999e-35	120.5	0.1	33	191	42	196	33	210	0.93
dCache_2	PF08269.11	296	GKIODHHE_00015	-	458	7.699999999999999e-35	120.5	0.1	2	2	2.6	4700.0	-3.5	3.8	27	75	241	295	231	311	0.52
HisKA_3	PF07730.13	68	GKIODHHE_00015	-	458	4.1e-13	49.7	5.3	1	1	1.3e-15	2.4e-12	47.2	5.3	1	68	256	321	256	321	0.95
Cache_3-Cache_2	PF17201.4	292	GKIODHHE_00015	-	458	2.5999999999999997e-11	43.3	0.0	1	2	1.5e-14	2.5999999999999997e-11	43.3	0.0	183	290	87	198	78	200	0.87
Cache_3-Cache_2	PF17201.4	292	GKIODHHE_00015	-	458	2.5999999999999997e-11	43.3	0.0	2	2	1.7	3100.0	-2.8	2.1	7	61	233	285	228	312	0.51
HATPase_c	PF02518.26	112	GKIODHHE_00015	-	458	1.2e-10	41.8	1.7	1	2	3.2	5700.0	-2.2	0.0	56	81	196	220	182	263	0.54
HATPase_c	PF02518.26	112	GKIODHHE_00015	-	458	1.2e-10	41.8	1.7	2	2	1.1e-13	1.9e-10	41.2	0.5	3	111	361	456	359	456	0.88
HATPase_c_3	PF13589.6	137	GKIODHHE_00015	-	458	0.0035	17.2	0.1	1	2	1.4	2600.0	-1.8	0.0	90	112	219	241	182	271	0.45
HATPase_c_3	PF13589.6	137	GKIODHHE_00015	-	458	0.0035	17.2	0.1	2	2	7.6e-06	0.013999999999999999	15.3	0.0	6	54	367	415	362	444	0.81
FUSC	PF04632.12	657	GKIODHHE_00015	-	458	0.0043	15.6	1.3	1	2	0.85	1500.0	-2.7	0.1	494	518	37	61	21	92	0.45
FUSC	PF04632.12	657	GKIODHHE_00015	-	458	0.0043	15.6	1.3	2	2	2.4e-06	0.0043	15.6	1.3	467	597	196	338	193	382	0.82
Virul_fac_BrkB	PF03631.15	258	GKIODHHE_00015	-	458	0.064	12.9	0.7	1	2	0.00054	0.97	9.0	0.2	16	65	14	64	13	82	0.72
Virul_fac_BrkB	PF03631.15	258	GKIODHHE_00015	-	458	0.064	12.9	0.7	2	2	0.07200000000000001	130.0	2.0	0.0	19	97	211	231	136	267	0.66
DUF3365	PF11845.8	157	GKIODHHE_00015	-	458	0.19	12.0	2.2	1	2	0.011000000000000001	20.0	5.5	0.1	3	68	22	96	20	108	0.65
DUF3365	PF11845.8	157	GKIODHHE_00015	-	458	0.19	12.0	2.2	2	2	0.0087	16.0	5.8	0.3	3	68	221	290	215	322	0.59
H-kinase_dim	PF02895.14	69	GKIODHHE_00015	-	458	0.31	11.5	6.2	1	2	0.0025	4.5	7.7	2.1	26	67	228	269	226	271	0.76
H-kinase_dim	PF02895.14	69	GKIODHHE_00015	-	458	0.31	11.5	6.2	2	2	0.033	59.0	4.2	0.1	35	63	289	317	272	318	0.81
DctP	PF03480.13	286	GKIODHHE_00016	-	356	1.7e-40	139.2	0.1	1	1	1.3000000000000002e-44	2.2999999999999996e-40	138.7	0.1	19	281	52	318	44	322	0.92
DctQ	PF04290.12	132	GKIODHHE_00017	-	180	1.4000000000000002e-25	89.7	3.9	1	1	2.0000000000000002e-29	1.8e-25	89.4	3.9	1	130	35	168	35	170	0.92
Bac_export_2	PF01312.19	330	GKIODHHE_00017	-	180	4.0	6.5	6.7	1	3	0.00056	5.0	6.2	0.6	128	202	22	96	15	97	0.89
Bac_export_2	PF01312.19	330	GKIODHHE_00017	-	180	4.0	6.5	6.7	2	3	9.7e-05	0.87	8.7	1.2	119	202	47	132	41	134	0.69
Bac_export_2	PF01312.19	330	GKIODHHE_00017	-	180	4.0	6.5	6.7	3	3	0.018000000000000002	160.0	1.3	0.6	181	202	111	132	102	174	0.58
DctM	PF06808.12	416	GKIODHHE_00018	-	461	1.4999999999999997e-78	264.5	46.3	1	1	9.399999999999998e-83	1.6999999999999998e-78	264.3	46.3	1	415	12	450	12	451	0.94
SEC-C	PF02810.15	19	GKIODHHE_00019	-	110	2.1000000000000002e-10	40.3	8.2	1	1	1.5999999999999998e-14	3e-10	39.8	8.2	1	18	93	110	93	110	0.97
Pox_D2	PF04701.13	139	GKIODHHE_00020	-	143	0.066	13.4	0.0	1	1	4.6e-06	0.08199999999999999	13.1	0.0	61	105	83	127	52	138	0.86
BstA	-	285	GKIODHHE_00021	-	290	2.5999999999999997e-104	348.2	0.0	1	1	1.5999999999999998e-108	2.999999999999999e-104	348.0	0.0	1	279	3	277	3	283	0.97
Prog_receptor	PF02161.15	566	GKIODHHE_00022	-	221	0.11	11.2	0.0	1	1	1.7e-05	0.15	10.8	0.0	297	346	133	185	128	201	0.8
FlgO	PF17680.1	131	GKIODHHE_00022	-	221	0.12	12.0	0.0	1	1	2.4e-05	0.21	11.3	0.0	104	125	146	167	58	173	0.91
UTRA	PF07702.13	141	GKIODHHE_00023	-	246	4e-38	130.5	0.0	1	1	2e-41	6e-38	129.9	0.0	3	140	108	241	106	242	0.98
GntR	PF00392.21	64	GKIODHHE_00023	-	246	6.999999999999999e-11	41.6	0.1	1	2	1.4e-13	4.0999999999999993e-10	39.2	0.0	2	64	24	86	23	86	0.91
