target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Lactamase_B_2	PF12706.7	201	MKHDCNEO_00002	-	412	3e-25	88.9	0.0	1	1	8.100000000000001e-29	4.8e-25	88.2	0.0	2	201	122	342	121	342	0.82
Lactamase_B_3	PF13483.6	163	MKHDCNEO_00002	-	412	4.9000000000000006e-14	52.6	0.0	1	1	1.4000000000000003e-17	8.599999999999999e-14	51.7	0.0	2	154	106	332	105	341	0.67
Lactamase_B	PF00753.27	197	MKHDCNEO_00002	-	412	0.00015	21.8	0.7	1	2	3e-07	0.0018	18.3	0.3	5	57	110	168	106	169	0.93
Lactamase_B	PF00753.27	197	MKHDCNEO_00002	-	412	0.00015	21.8	0.7	2	2	0.055	330.0	1.2	0.0	141	160	270	289	261	327	0.77
NAD_binding_1	PF00175.21	109	MKHDCNEO_00003	-	273	2.3e-09	37.9	0.0	1	1	3.8e-13	3.4000000000000003e-09	37.3	0.0	3	107	129	245	127	247	0.82
FAD_binding_6	PF00970.24	99	MKHDCNEO_00003	-	273	3.2e-06	27.4	0.0	1	1	5.8e-10	5.2e-06	26.7	0.0	13	96	28	113	24	115	0.83
UvrB_inter	PF17757.1	91	MKHDCNEO_00004	-	732	5.7e-31	106.5	0.0	1	1	1.4000000000000001e-33	1.4e-30	105.3	0.0	2	91	190	279	189	279	0.99
UvrB	PF12344.8	43	MKHDCNEO_00004	-	732	3.3e-23	81.2	1.7	1	3	8.5	8400.0	-3.3	0.0	9	19	78	88	76	88	0.81
UvrB	PF12344.8	43	MKHDCNEO_00004	-	732	3.3e-23	81.2	1.7	2	3	6.3	6300.0	-2.9	0.0	26	38	408	420	407	421	0.86
UvrB	PF12344.8	43	MKHDCNEO_00004	-	732	3.3e-23	81.2	1.7	3	3	1.8e-25	1.7e-22	78.9	1.8	1	42	582	623	582	624	0.98
Helicase_C	PF00271.31	111	MKHDCNEO_00004	-	732	3.3e-17	62.8	0.1	1	1	9.5e-20	9.499999999999999e-17	61.4	0.1	5	109	464	574	460	576	0.9
