target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DUF4668	PF15701.5	162	FOOPLFID_00001	-	208	0.063	13.1	0.0	1	1	1.4000000000000001e-05	0.084	12.7	0.0	57	111	44	98	38	141	0.79
TPR_21	PF09976.9	193	FOOPLFID_00001	-	208	0.14	11.9	0.5	1	2	0.38	2300.0	-1.9	0.4	2	20	76	94	75	98	0.68
TPR_21	PF09976.9	193	FOOPLFID_00001	-	208	0.14	11.9	0.5	2	2	4.8e-05	0.28	10.8	0.0	3	50	110	159	109	181	0.78
PI3K_P85_iSH2	PF16454.5	161	FOOPLFID_00001	-	208	0.15	11.6	0.1	1	1	3.7e-05	0.22	11.1	0.1	125	150	155	180	144	184	0.88
DUF3955	PF13127.6	59	FOOPLFID_00003	-	119	0.09	12.6	2.0	1	1	1.2e-05	0.21	11.4	2.0	36	53	28	45	25	49	0.89
DUF4123	PF13503.6	131	FOOPLFID_00004	-	308	1.3e-07	32.0	0.0	1	1	1.1e-11	2e-07	31.5	0.0	3	131	26	161	24	161	0.71
Wzy_C	PF04932.15	155	FOOPLFID_00005	-	391	0.07400000000000001	12.7	3.8	1	1	2.3e-05	0.21	11.2	3.8	17	89	27	104	6	142	0.85
SUR7	PF06687.12	212	FOOPLFID_00005	-	391	0.39	10.3	5.7	1	2	1.1e-05	0.099	12.3	2.4	109	174	17	81	8	102	0.79
SUR7	PF06687.12	212	FOOPLFID_00005	-	391	0.39	10.3	5.7	2	2	0.43	3800.0	-2.7	0.1	55	72	186	210	157	257	0.51
IcmF-related	PF06761.12	309	FOOPLFID_00006	-	1132	1.7999999999999998e-68	231.3	9.4	1	1	4.999999999999999e-72	2.999999999999999e-68	230.6	9.4	1	308	407	724	407	725	0.94
IcmF_C	PF06744.12	203	FOOPLFID_00006	-	1132	5.899999999999999e-53	179.5	3.8	1	1	1.8999999999999996e-56	1.1e-52	178.6	3.8	2	203	858	1055	857	1055	0.96
DNA_pol3_gamma3	PF12169.8	143	FOOPLFID_00006	-	1132	0.017	15.0	0.1	1	1	7.2999999999999996e-06	0.044000000000000004	13.7	0.1	39	105	807	873	801	876	0.96
T6SS_TssF	PF05947.12	603	FOOPLFID_00008	-	584	5.999999999999998e-183	609.7	0.0	1	1	3.699999999999999e-187	6.699999999999999e-183	609.5	0.0	1	602	1	580	1	581	0.97
