target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
LPAM_1	PF08139.12	18	FDAFMAAM_00001	-	148	0.48	11.0	5.9	1	1	0.00016	1.4	9.5	5.9	1	17	1	22	1	22	0.96
Macoilin	PF09726.9	671	FDAFMAAM_00001	-	148	0.69	8.4	2.7	1	1	8.3e-05	0.74	8.3	2.7	300	360	47	109	31	139	0.57
ParBc	PF02195.18	90	FDAFMAAM_00002	-	209	1.8e-07	31.3	0.1	1	2	2.3999999999999998e-11	4.3e-07	30.1	0.0	2	58	50	105	49	146	0.87
ParBc	PF02195.18	90	FDAFMAAM_00002	-	209	1.8e-07	31.3	0.1	2	2	0.17	3100.0	-1.4	0.0	20	32	132	144	116	166	0.64
DUF3440	PF11922.8	182	FDAFMAAM_00003	-	403	7.499999999999999e-37	126.8	0.6	1	2	8.499999999999999e-31	3.8e-27	95.2	0.1	1	101	235	338	235	346	0.93
DUF3440	PF11922.8	182	FDAFMAAM_00003	-	403	7.499999999999999e-37	126.8	0.6	2	2	7.900000000000001e-11	3.5e-07	30.1	0.0	147	179	352	384	339	387	0.85
PAPS_reduct	PF01507.19	174	FDAFMAAM_00003	-	403	2.7999999999999997e-20	73.1	0.1	1	1	4.9999999999999997e-23	2.2000000000000003e-19	70.1	0.1	2	164	28	233	27	235	0.8
ATP_bind_3	PF01171.20	182	FDAFMAAM_00003	-	403	8e-06	25.7	0.0	1	1	3.9e-09	1.8e-05	24.6	0.0	2	46	28	73	27	91	0.83
QueC	PF06508.13	210	FDAFMAAM_00003	-	403	0.22	11.0	0.0	1	1	8.499999999999999e-05	0.38	10.2	0.0	3	51	29	81	27	112	0.69
K_trans	PF02705.16	534	FDAFMAAM_00004	-	626	5.699999999999997e-201	668.7	24.8	1	1	7.299999999999997e-205	6.599999999999996e-201	668.5	24.8	2	534	20	547	19	547	0.99
DUF417	PF04224.12	175	FDAFMAAM_00004	-	626	0.039	13.5	4.3	1	1	1.6e-05	0.15	11.6	4.3	82	165	339	420	288	425	0.82
Phosphorylase	PF00343.20	711	FDAFMAAM_00005	-	812	8.199999999999996e-276	916.9	0.0	1	1	5.299999999999996e-280	9.499999999999994e-276	916.7	0.0	3	710	101	809	99	810	0.98
HATPase_c_2	PF13581.6	125	FDAFMAAM_00006	-	146	1e-19	70.7	0.0	1	1	1.3e-23	1.1000000000000002e-19	70.6	0.0	2	125	11	135	10	135	0.88
HATPase_c	PF02518.26	112	FDAFMAAM_00006	-	146	0.019	15.4	0.0	1	1	2.8e-06	0.025	15.1	0.0	9	86	42	118	37	145	0.67
STAS	PF01740.21	117	FDAFMAAM_00007	-	112	6.7e-11	41.9	0.1	1	1	8.1e-15	7.3e-11	41.7	0.1	4	110	5	99	2	106	0.88
STAS_2	PF13466.6	80	FDAFMAAM_00007	-	112	5e-09	36.4	0.1	1	1	7.6e-13	6.8000000000000005e-09	36.0	0.1	6	80	20	94	17	94	0.93
SpoIIE	PF07228.12	193	FDAFMAAM_00008	-	421	4.4e-40	137.7	0.0	1	1	9.4e-44	8.399999999999999e-40	136.7	0.0	2	191	199	407	198	408	0.95
Response_reg	PF00072.24	112	FDAFMAAM_00008	-	421	8.8e-26	90.3	0.0	1	1	1.4999999999999998e-29	1.4000000000000002e-25	89.6	0.0	1	111	12	123	12	124	0.97
PagP	PF07017.11	145	FDAFMAAM_00009	-	185	4.1999999999999995e-66	220.8	2.7	1	1	2.6999999999999998e-70	4.899999999999999e-66	220.6	2.7	2	145	37	182	36	182	0.98
GSP_synth	PF03738.14	378	FDAFMAAM_00010	-	624	1.4e-61	208.8	0.0	1	1	3.0999999999999993e-65	1.8e-61	208.4	0.0	25	377	251	615	234	616	0.9
CHAP	PF05257.16	83	FDAFMAAM_00010	-	624	6.7e-12	45.8	0.0	1	1	3.3e-15	2.0000000000000002e-11	44.3	0.0	3	83	52	149	50	149	0.76
Rv2175c_C	PF18367.1	56	FDAFMAAM_00010	-	624	0.054000000000000006	13.6	0.1	1	1	2.8999999999999997e-05	0.17	12.0	0.1	15	46	179	217	175	218	0.83
HdeA	PF06411.11	92	FDAFMAAM_00011	-	110	1.9e-23	82.4	1.6	1	1	2.5999999999999998e-27	2.3999999999999997e-23	82.1	1.6	4	91	12	98	9	99	0.89
KOG2701	PF09762.9	177	FDAFMAAM_00011	-	110	0.0027	18.0	0.4	1	1	3.4e-07	0.003	17.8	0.4	70	131	32	93	25	110	0.75
Voltage_CLC	PF00654.20	354	FDAFMAAM_00012	-	426	3.2999999999999997e-65	220.7	30.3	1	2	0.12	1100.0	-1.4	0.2	166	190	27	51	17	72	0.73
Voltage_CLC	PF00654.20	354	FDAFMAAM_00012	-	426	3.2999999999999997e-65	220.7	30.3	2	2	3.699999999999999e-69	3.2999999999999997e-65	220.7	30.3	5	351	89	420	80	423	0.93
DUF5408	PF17402.2	63	FDAFMAAM_00012	-	426	0.68	9.8	1.7	1	2	0.0011	9.8	6.1	0.8	10	29	204	223	201	225	0.82
DUF5408	PF17402.2	63	FDAFMAAM_00012	-	426	0.68	9.8	1.7	2	2	0.028999999999999998	260.0	1.6	0.0	20	33	282	295	268	297	0.79
AgI_II_C2	PF17998.1	178	FDAFMAAM_00013	-	97	0.098	13.0	0.0	1	1	7.2000000000000005e-06	0.13	12.6	0.0	12	60	3	51	1	83	0.87
zf-FPG_IleRS	PF06827.14	30	FDAFMAAM_00018	-	189	0.1	12.5	0.5	1	2	5.7000000000000005e-06	0.1	12.5	0.5	10	30	68	88	64	88	0.79
zf-FPG_IleRS	PF06827.14	30	FDAFMAAM_00018	-	189	0.1	12.5	0.5	2	2	0.068	1200.0	-0.5	1.4	4	9	101	106	101	108	0.89
BstA	-	285	FDAFMAAM_00020	-	299	4.299999999999999e-90	301.6	0.1	1	1	2.799999999999999e-94	4.999999999999999e-90	301.4	0.1	2	272	11	284	10	294	0.95
DDE_Tnp_1_2	PF13586.6	90	FDAFMAAM_00021	-	171	6.1e-25	87.4	0.8	1	2	2.5	9100.0	-2.9	0.1	52	62	64	74	63	76	0.82
DDE_Tnp_1_2	PF13586.6	90	FDAFMAAM_00021	-	171	6.1e-25	87.4	0.8	2	2	1.6999999999999998e-28	6.1e-25	87.4	0.8	1	87	78	164	78	167	0.97
DDE_Tnp_1	PF01609.21	214	FDAFMAAM_00021	-	171	2.8e-22	79.4	0.9	1	1	1.1e-24	4.0000000000000004e-21	75.7	0.9	33	207	24	158	7	165	0.92
DDE_Tnp_1_3	PF13612.6	155	FDAFMAAM_00021	-	171	2.9e-07	30.6	0.0	1	1	2.7000000000000005e-10	9.8e-07	28.9	0.0	44	148	25	143	3	149	0.79
DDE_Tnp_4	PF13359.6	158	FDAFMAAM_00021	-	171	7.5e-07	28.9	0.0	1	1	2.5e-10	8.9e-07	28.7	0.0	62	154	62	161	25	165	0.7
DDE_5	PF13546.6	273	FDAFMAAM_00021	-	171	0.0041	16.5	0.1	1	1	1.4e-06	0.0049	16.2	0.1	177	231	74	127	45	155	0.82
SLT	PF01464.20	117	FDAFMAAM_00024	-	574	5.799999999999999e-22	77.6	0.0	1	1	1.5e-25	1.4000000000000002e-21	76.3	0.0	9	107	391	489	383	495	0.9
Lysozyme_like	PF13702.6	158	FDAFMAAM_00024	-	574	4.1e-06	26.6	0.2	1	2	0.4	3600.0	-2.5	0.0	55	76	16	37	10	41	0.78
Lysozyme_like	PF13702.6	158	FDAFMAAM_00024	-	574	4.1e-06	26.6	0.2	2	2	2.0999999999999998e-09	1.9e-05	24.4	0.1	24	122	396	511	380	533	0.79
SSB	PF00436.25	104	FDAFMAAM_00025	-	156	1.5e-15	57.1	0.1	1	1	2.8e-19	2.5e-15	56.4	0.1	3	101	4	99	2	102	0.93
RecJ_OB	PF17768.1	108	FDAFMAAM_00025	-	156	0.1	12.8	0.0	1	1	1.7e-05	0.15	12.3	0.0	65	99	49	84	23	86	0.84
DUF927	PF06048.11	287	FDAFMAAM_00026	-	924	4.8e-57	193.7	0.0	1	1	4.2e-60	8.5e-57	192.9	0.0	4	285	370	649	367	651	0.91
Toprim_3	PF13362.6	95	FDAFMAAM_00026	-	924	2.5e-15	56.6	0.2	1	1	4.9e-18	9.7e-15	54.7	0.2	2	94	222	320	221	321	0.82
Prim_Zn_Ribbon	PF08273.12	38	FDAFMAAM_00026	-	924	3e-13	49.8	8.4	1	1	3.1e-16	6.1e-13	48.8	8.4	2	38	35	69	34	69	0.96
Toprim_2	PF13155.6	90	FDAFMAAM_00026	-	924	5.6999999999999996e-05	23.5	0.4	1	2	1.8e-07	0.00036	20.9	0.0	2	90	224	315	223	315	0.78
Toprim_2	PF13155.6	90	FDAFMAAM_00026	-	924	5.6999999999999996e-05	23.5	0.4	2	2	0.77	1500.0	-0.3	0.1	14	72	661	715	656	735	0.72
TF_Zn_Ribbon	PF08271.12	43	FDAFMAAM_00026	-	924	5.9999999999999995e-05	22.5	1.4	1	1	6.3e-08	0.00013000000000000002	21.4	1.4	3	27	39	65	37	72	0.89
Lar_restr_allev	PF14354.6	62	FDAFMAAM_00026	-	924	0.0089	16.4	0.7	1	1	1.4000000000000001e-05	0.028999999999999998	14.8	0.7	4	37	37	66	34	88	0.76
zf-CHC2	PF01807.20	98	FDAFMAAM_00026	-	924	0.04	13.7	0.3	1	2	8.2e-05	0.16	11.8	0.0	52	97	55	99	36	100	0.89
zf-CHC2	PF01807.20	98	FDAFMAAM_00026	-	924	0.04	13.7	0.3	2	2	1.2	2400.0	-1.6	0.0	38	77	694	733	689	743	0.78
