target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Ribosomal_L28	PF00830.19	60	MLAGGPFL_00001	-	99	4.5999999999999995e-24	84.4	0.4	1	1	3.6000000000000003e-28	6.4e-24	83.9	0.4	1	59	3	61	3	62	0.98
Vut_1	PF02592.15	150	MLAGGPFL_00002	-	211	6.899999999999999e-27	94.6	11.4	1	2	0.8	7100.0	-2.8	0.1	64	67	16	19	5	34	0.48
Vut_1	PF02592.15	150	MLAGGPFL_00002	-	211	6.899999999999999e-27	94.6	11.4	2	2	7e-29	6.3000000000000005e-25	88.3	7.2	1	146	43	195	43	199	0.93
Dicistro_VP4	PF11492.8	57	MLAGGPFL_00002	-	211	0.045	13.7	0.6	1	2	0.24	2200.0	-1.3	0.0	18	45	94	121	92	127	0.67
Dicistro_VP4	PF11492.8	57	MLAGGPFL_00002	-	211	0.045	13.7	0.6	2	2	1.8e-05	0.16	11.9	0.3	27	52	156	182	155	184	0.91
AAA_18	PF13238.6	130	MLAGGPFL_00003	-	188	1.7e-06	28.6	0.0	1	2	1.7000000000000001e-09	4.2999999999999995e-06	27.3	0.0	1	116	4	107	4	128	0.76
AAA_18	PF13238.6	130	MLAGGPFL_00003	-	188	1.7e-06	28.6	0.0	2	2	2.7	6800.0	-2.5	0.0	29	51	141	165	130	174	0.7
SKI	PF01202.22	158	MLAGGPFL_00003	-	188	0.0014	18.8	0.0	1	2	9.4e-06	0.024	14.8	0.0	1	27	10	36	10	40	0.94
SKI	PF01202.22	158	MLAGGPFL_00003	-	188	0.0014	18.8	0.0	2	2	0.09	230.0	1.8	0.0	87	107	86	106	65	133	0.88
AAA_33	PF13671.6	143	MLAGGPFL_00003	-	188	0.0018	18.4	0.1	1	2	0.00026000000000000003	0.67	10.1	0.0	4	33	6	35	4	66	0.85
AAA_33	PF13671.6	143	MLAGGPFL_00003	-	188	0.0018	18.4	0.1	2	2	0.0029	7.3	6.7	0.0	99	123	85	110	40	135	0.67
Cytidylate_kin	PF02224.18	211	MLAGGPFL_00003	-	188	0.03	14.0	0.1	1	2	2.7000000000000002e-05	0.069	12.9	0.0	2	33	5	36	4	40	0.9
Cytidylate_kin	PF02224.18	211	MLAGGPFL_00003	-	188	0.03	14.0	0.1	2	2	1.6	4100.0	-2.7	0.1	132	148	86	103	80	112	0.7
PRK	PF00485.18	197	MLAGGPFL_00003	-	188	0.057	13.2	0.0	1	2	0.00022	0.55	9.9	0.0	2	28	4	30	3	40	0.87
PRK	PF00485.18	197	MLAGGPFL_00003	-	188	0.057	13.2	0.0	2	2	0.12	320.0	0.9	0.0	128	156	82	110	75	114	0.83
dNK	PF01712.19	204	MLAGGPFL_00003	-	188	0.12	12.2	0.0	1	3	0.062	160.0	2.0	0.0	1	27	4	30	4	37	0.87
dNK	PF01712.19	204	MLAGGPFL_00003	-	188	0.12	12.2	0.0	2	3	0.011000000000000001	28.0	4.5	0.0	123	145	84	106	72	113	0.87
dNK	PF01712.19	204	MLAGGPFL_00003	-	188	0.12	12.2	0.0	3	3	0.07	180.0	1.8	0.0	162	185	145	166	141	172	0.85
AAA_28	PF13521.6	163	MLAGGPFL_00003	-	188	0.16	12.2	1.2	1	3	0.00045	1.2	9.4	0.2	2	23	4	26	3	33	0.85
AAA_28	PF13521.6	163	MLAGGPFL_00003	-	188	0.16	12.2	1.2	2	3	0.47	1200.0	-0.4	0.0	108	134	31	55	21	63	0.68
AAA_28	PF13521.6	163	MLAGGPFL_00003	-	188	0.16	12.2	1.2	3	3	0.47	1200.0	-0.4	0.0	108	135	83	107	74	114	0.67
Phytase-like	PF13449.6	286	MLAGGPFL_00004	-	342	1.1e-36	127.3	0.2	1	1	7.099999999999999e-41	1.3e-36	127.1	0.2	3	286	67	318	65	318	0.91
CobT_C	PF11775.8	219	MLAGGPFL_00005	-	633	5.799999999999998e-112	372.6	0.1	1	1	2.9999999999999997e-115	8.999999999999998e-112	372.0	0.1	1	218	401	618	401	619	0.99
CobT	PF06213.12	276	MLAGGPFL_00005	-	633	6.799999999999998e-91	304.5	14.5	1	1	3.7e-94	1.1e-90	303.8	14.5	3	275	17	287	15	288	0.95
VWA	PF00092.28	175	MLAGGPFL_00005	-	633	0.011000000000000001	16.0	0.0	1	1	8.8e-05	0.26	11.5	0.0	2	144	415	590	415	599	0.76
VWA_2	PF13519.6	107	MLAGGPFL_00005	-	633	0.023	15.3	0.0	1	2	0.00039	1.2	9.9	0.0	1	46	415	457	415	462	0.6
VWA_2	PF13519.6	107	MLAGGPFL_00005	-	633	0.023	15.3	0.0	2	2	0.099	300.0	2.1	0.0	80	106	520	545	516	546	0.83
SDA1	PF05285.12	348	MLAGGPFL_00005	-	633	3.9	6.8	17.3	1	1	0.0019	5.6	6.3	17.3	80	175	222	296	185	382	0.4
Spore_coat_CotO	PF14153.6	192	MLAGGPFL_00005	-	633	6.7	6.6	8.5	1	1	0.0036	11.0	5.9	8.5	33	133	222	317	201	323	0.64
CobS_N	PF12556.8	34	MLAGGPFL_00006	-	330	1.8000000000000002e-16	59.6	0.1	1	1	2.3999999999999997e-19	3.7999999999999996e-16	58.5	0.1	2	34	8	40	7	40	0.96
AAA_5	PF07728.14	138	MLAGGPFL_00006	-	330	4e-10	39.8	0.0	1	1	4.1e-13	6.700000000000001e-10	39.1	0.0	2	124	67	189	66	221	0.9
CbbQ_C	PF08406.10	85	MLAGGPFL_00006	-	330	0.00013000000000000002	22.2	0.0	1	1	1.5e-07	0.00025	21.2	0.0	13	62	243	293	226	301	0.86
AAA	PF00004.29	132	MLAGGPFL_00006	-	330	0.00057	20.3	0.0	1	1	6.8e-07	0.0011	19.4	0.0	1	69	67	145	67	192	0.84
AAA_3	PF07726.11	131	MLAGGPFL_00006	-	330	0.0022	17.9	0.0	1	1	2.4e-06	0.0039	17.1	0.0	2	129	67	211	66	213	0.78
