target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
FliL	PF03748.14	103	NACCMHJA_00001	-	161	1.2e-22	80.4	0.0	1	1	1.8000000000000004e-26	1.6e-22	80.0	0.0	1	101	59	159	59	160	0.94
Myco_arth_vir_N	PF09610.10	32	NACCMHJA_00001	-	161	0.12	12.5	1.0	1	2	1.3000000000000001e-05	0.12	12.5	1.0	3	28	6	31	4	33	0.77
Myco_arth_vir_N	PF09610.10	32	NACCMHJA_00001	-	161	0.12	12.5	1.0	2	2	1.3	12000.0	-3.5	0.9	17	22	117	122	116	122	0.78
Flg_hook	PF02120.16	85	NACCMHJA_00002	-	422	2.6e-21	75.3	2.9	1	1	4e-25	7.1e-21	73.9	2.9	3	83	290	370	288	372	0.94
FliJ	PF02050.16	123	NACCMHJA_00003	-	147	5.4e-32	110.6	21.9	1	1	5.1e-35	6.5e-32	110.3	21.9	2	122	20	141	19	142	0.97
Exonuc_VII_L	PF02601.15	304	NACCMHJA_00003	-	147	0.011000000000000001	15.3	10.8	1	1	9.6e-06	0.012	15.2	10.8	143	235	40	132	13	146	0.71
Sulfatase_C	PF14707.6	124	NACCMHJA_00003	-	147	0.023	15.4	0.7	1	1	3.4e-05	0.043	14.5	0.4	70	112	62	105	51	114	0.82
FANCI_S2	PF14676.6	164	NACCMHJA_00003	-	147	0.045	14.1	0.1	1	1	4.1e-05	0.052000000000000005	13.8	0.1	42	108	32	98	6	115	0.9
OEP	PF02321.18	188	NACCMHJA_00003	-	147	0.23	11.3	21.8	1	2	0.067	85.0	2.9	1.9	121	162	8	49	2	58	0.85
OEP	PF02321.18	188	NACCMHJA_00003	-	147	0.23	11.3	21.8	2	2	2.2e-05	0.027999999999999997	14.2	12.4	83	152	67	136	60	144	0.9
MscS_porin	PF12795.7	238	NACCMHJA_00003	-	147	0.24	10.9	22.7	1	1	0.0005099999999999999	0.65	9.5	22.7	20	150	16	143	10	145	0.77
Bestrophin	PF01062.21	295	NACCMHJA_00003	-	147	0.26	10.6	2.4	1	1	0.00025	0.33	10.3	2.4	72	139	62	135	59	147	0.82
