target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
rve	PF00665.26	119	HOMNFDIA_00001	-	211	1.2e-12	48.0	0.1	1	1	2.5e-16	2.3e-12	47.2	0.1	3	118	61	168	59	169	0.93
rve_3	PF13683.6	67	HOMNFDIA_00001	-	211	0.011000000000000001	15.4	4.4	1	2	0.013000000000000001	110.0	2.6	0.1	38	55	20	37	2	39	0.74
rve_3	PF13683.6	67	HOMNFDIA_00001	-	211	0.011000000000000001	15.4	4.4	2	2	6.1e-06	0.055	13.3	1.4	6	67	145	203	140	203	0.83
DUF4919	PF16266.5	185	HOMNFDIA_00002	-	89	0.021	14.8	0.0	1	1	2.6e-06	0.023	14.6	0.0	67	122	29	85	6	88	0.83
OSK	PF17182.4	202	HOMNFDIA_00002	-	89	0.079	12.2	0.0	1	1	1.1e-05	0.09699999999999999	11.9	0.0	85	157	6	82	4	87	0.84
Rpp20	PF12328.8	137	HOMNFDIA_00003	-	128	0.22	11.5	0.0	1	1	2e-05	0.36	10.8	0.0	5	21	24	40	21	43	0.92
DUF2834	PF11196.8	96	HOMNFDIA_00004	-	106	2.4e-31	107.9	2.5	1	1	3e-35	2.6999999999999997e-31	107.8	2.5	1	95	4	98	4	99	0.99
EamA	PF00892.20	137	HOMNFDIA_00004	-	106	0.0024	18.0	0.5	1	2	0.071	640.0	0.5	0.5	67	82	5	20	1	30	0.54
EamA	PF00892.20	137	HOMNFDIA_00004	-	106	0.0024	18.0	0.5	2	2	2.7e-07	0.0024	18.0	0.5	28	85	40	94	32	103	0.76
GNAT_acetyltran	PF12746.7	243	HOMNFDIA_00005	-	246	4.6e-09	36.2	0.0	1	1	2.1e-12	6.2e-09	35.8	0.0	136	230	121	214	61	220	0.83
Acetyltransf_1	PF00583.25	117	HOMNFDIA_00005	-	246	2.6e-06	27.7	0.0	1	1	1.4000000000000001e-09	4.2000000000000004e-06	27.0	0.0	30	112	136	213	109	217	0.8
Acetyltransf_7	PF13508.7	76	HOMNFDIA_00005	-	246	0.0012	19.2	0.0	1	1	9.3e-07	0.0028	18.1	0.0	10	53	146	196	136	227	0.69
FR47	PF08445.10	86	HOMNFDIA_00005	-	246	0.0014	18.6	0.0	1	1	8.5e-07	0.0025	17.7	0.0	26	78	167	219	143	226	0.9
Crystall_3	PF08964.10	86	HOMNFDIA_00005	-	246	0.054000000000000006	13.7	0.0	1	1	5.9999999999999995e-05	0.18	12.0	0.0	32	64	10	42	4	50	0.85
Acetyltransf_10	PF13673.7	127	HOMNFDIA_00005	-	246	0.11	12.5	0.0	1	1	6.7e-05	0.2	11.6	0.0	32	85	140	196	114	210	0.75
YoeB_toxin	PF06769.14	80	HOMNFDIA_00006	-	89	6.6e-44	147.8	0.5	1	1	8.3e-48	7.499999999999999e-44	147.7	0.5	1	80	10	89	10	89	1.0
ParE_toxin	PF05016.15	90	HOMNFDIA_00006	-	89	0.0008699999999999999	19.9	0.0	1	1	1.1e-07	0.00099	19.7	0.0	14	81	14	83	4	88	0.8
PhdYeFM_antitox	PF02604.19	75	HOMNFDIA_00007	-	100	1.2e-21	76.3	0.0	1	1	3.3000000000000003e-25	1.5e-21	76.0	0.0	1	75	17	90	17	90	0.98
PHD_like	PF12910.7	145	HOMNFDIA_00007	-	100	0.00018	21.5	0.0	1	1	4.7000000000000004e-08	0.00021	21.3	0.0	3	54	18	67	16	89	0.85
DUF2791	PF10923.8	414	HOMNFDIA_00007	-	100	0.045	12.6	0.0	1	1	1.2e-05	0.054000000000000006	12.3	0.0	105	185	16	94	8	99	0.87
DUF4276	PF14103.6	184	HOMNFDIA_00007	-	100	0.11	12.7	0.0	1	1	2.5e-05	0.11	12.7	0.0	11	76	3	86	1	98	0.7
DUF4156	PF13698.6	91	HOMNFDIA_00010	-	145	0.11	12.9	0.4	1	1	9.9e-06	0.18	12.2	0.2	45	82	86	123	40	135	0.67
p450	PF00067.22	463	HOMNFDIA_00012	-	394	0.023	13.4	0.1	1	1	2.7000000000000004e-06	0.049	12.4	0.1	169	267	277	373	270	376	0.87
VF530	PF09905.9	63	HOMNFDIA_00016	-	73	8.8e-35	118.7	0.0	1	1	1.1e-38	9.900000000000001e-35	118.5	0.0	1	63	6	68	6	68	0.99
Glyco_hydro_101	PF12905.7	273	HOMNFDIA_00016	-	73	0.15	11.5	0.0	1	1	1.8e-05	0.16	11.4	0.0	126	177	19	71	10	73	0.86
DUF3265	PF11665.8	28	HOMNFDIA_00017	-	135	2.3e-13	50.1	1.8	1	1	7.5e-17	4.5000000000000005e-13	49.2	1.8	1	28	92	119	92	119	0.99
Glu_cys_ligase	PF04262.14	372	HOMNFDIA_00017	-	135	0.045	12.4	0.3	1	1	8.7e-06	0.052000000000000005	12.2	0.3	137	202	1	67	1	87	0.73
Acyl_CoA_thio	PF02551.15	132	HOMNFDIA_00017	-	135	0.087	12.7	0.7	1	1	2.1e-05	0.12	12.2	0.7	46	91	17	61	10	78	0.82
rve	PF00665.26	119	HOMNFDIA_00018	-	258	2.1e-12	47.3	0.1	1	1	6.2e-16	3.7e-12	46.5	0.1	3	118	108	215	106	216	0.93
HTH_32	PF13565.6	73	HOMNFDIA_00018	-	258	0.0023	18.5	6.0	1	3	5e-07	0.003	18.2	0.2	22	71	8	55	2	57	0.69
HTH_32	PF13565.6	73	HOMNFDIA_00018	-	258	0.0023	18.5	6.0	2	3	0.098	590.0	1.2	0.3	6	27	79	102	65	137	0.66
HTH_32	PF13565.6	73	HOMNFDIA_00018	-	258	0.0023	18.5	6.0	3	3	0.15	880.0	0.6	0.0	16	51	210	249	198	258	0.58
rve_3	PF13683.6	67	HOMNFDIA_00018	-	258	0.0087	15.8	4.0	1	2	0.013999999999999999	82.0	3.1	0.1	30	55	52	84	43	86	0.69
rve_3	PF13683.6	67	HOMNFDIA_00018	-	258	0.0087	15.8	4.0	2	2	1.3000000000000001e-05	0.079	12.7	1.4	6	67	192	250	187	250	0.83
Cystatin	PF00031.21	92	HOMNFDIA_00020	-	176	0.8	10.0	3.0	1	3	0.97	17000.0	-3.9	0.0	77	89	28	40	22	41	0.68
Cystatin	PF00031.21	92	HOMNFDIA_00020	-	176	0.8	10.0	3.0	2	3	0.62	11000.0	-3.3	0.0	22	38	85	102	82	104	0.72
Cystatin	PF00031.21	92	HOMNFDIA_00020	-	176	0.8	10.0	3.0	3	3	2.5e-05	0.44	10.8	0.6	21	64	128	171	126	176	0.88
Glyoxalase	PF00903.25	128	HOMNFDIA_00022	-	122	1.6e-07	31.5	0.0	1	1	7.2e-11	1.3e-06	28.6	0.0	2	127	3	118	2	119	0.83
zinc_ribbon_2	PF13240.6	23	HOMNFDIA_00023	-	109	0.0022	17.7	3.3	1	2	0.0002	0.22	11.3	0.8	12	21	79	88	78	90	0.86
zinc_ribbon_2	PF13240.6	23	HOMNFDIA_00023	-	109	0.0022	17.7	3.3	2	2	0.005	5.6	6.8	0.1	16	21	102	107	94	109	0.61
OrfB_Zn_ribbon	PF07282.11	69	HOMNFDIA_00023	-	109	0.0049	16.8	1.5	1	1	6.2e-06	0.006999999999999999	16.3	1.5	29	55	81	108	75	109	0.93
zf-ribbon_3	PF13248.6	26	HOMNFDIA_00023	-	109	0.011000000000000001	15.1	2.0	1	2	0.00062	0.69	9.4	0.3	15	24	79	88	78	91	0.74
zf-ribbon_3	PF13248.6	26	HOMNFDIA_00023	-	109	0.011000000000000001	15.1	2.0	2	2	0.012	13.0	5.3	0.1	2	10	99	107	92	109	0.59
DZR	PF12773.7	49	HOMNFDIA_00023	-	109	0.013000000000000001	15.5	2.9	1	1	2.1e-05	0.023	14.7	2.9	10	36	78	107	73	109	0.76
DUF2318	PF10080.9	101	HOMNFDIA_00023	-	109	0.017	15.2	0.6	1	1	2.1e-05	0.024	14.8	0.6	34	60	80	108	68	109	0.85
Ribosomal_S27e	PF01667.17	55	HOMNFDIA_00023	-	109	0.053	13.2	1.3	1	1	6.9e-05	0.078	12.7	1.3	10	35	83	108	72	109	0.84
Ribosomal_S27	PF01599.19	45	HOMNFDIA_00023	-	109	0.1	12.8	2.1	1	1	0.00016	0.18	12.0	2.1	18	45	81	108	77	108	0.89
Zn_Tnp_IS1595	PF12760.7	46	HOMNFDIA_00023	-	109	0.11	12.5	1.1	1	1	0.00014	0.16	11.9	1.1	19	46	82	108	73	108	0.78
UbiA	PF01040.18	252	HOMNFDIA_00023	-	109	0.12	11.7	4.4	1	1	0.00011999999999999999	0.14	11.5	4.4	91	151	8	72	4	86	0.76
Zn-ribbon_8	PF09723.10	40	HOMNFDIA_00023	-	109	0.18	12.0	1.8	1	1	0.00026000000000000003	0.29	11.3	1.8	8	34	83	107	78	109	0.84
zinc_ribbon_4	PF13717.6	36	HOMNFDIA_00023	-	109	0.23	11.4	3.2	1	2	0.36	410.0	1.0	0.2	28	33	83	88	79	89	0.68
zinc_ribbon_4	PF13717.6	36	HOMNFDIA_00023	-	109	0.23	11.4	3.2	2	2	0.00033	0.38	10.7	0.2	23	35	97	109	94	109	0.87
DNA_RNApol_7kD	PF03604.13	32	HOMNFDIA_00023	-	109	0.41	10.4	3.3	1	1	0.00081	0.9	9.3	3.3	3	27	83	109	82	109	0.68
zf-LITAF-like	PF10601.9	70	HOMNFDIA_00023	-	109	0.71	10.2	5.9	1	1	0.023	25.0	5.2	5.9	43	66	86	109	24	109	0.66
Nudix_N_2	PF14803.6	34	HOMNFDIA_00023	-	109	1.1	9.2	5.0	1	1	0.021	23.0	5.0	5.0	1	30	81	107	81	109	0.6
zf_UBZ	PF18439.1	32	HOMNFDIA_00023	-	109	2.2	7.9	4.5	1	2	0.023	25.0	4.5	0.2	3	11	81	89	79	90	0.86
zf_UBZ	PF18439.1	32	HOMNFDIA_00023	-	109	2.2	7.9	4.5	2	2	0.013999999999999999	15.0	5.2	0.6	3	12	100	109	98	109	0.86
YhfH	PF14149.6	37	HOMNFDIA_00023	-	109	4.7	7.3	7.7	1	1	0.31	350.0	1.3	7.4	12	37	79	105	71	105	0.71
HEPN	PF05168.14	118	HOMNFDIA_00024	-	238	0.00074	19.6	0.5	1	1	1.4e-07	0.0013	18.9	0.5	4	91	16	109	13	136	0.85
MliC	PF09864.9	67	HOMNFDIA_00024	-	238	0.094	12.7	0.0	1	1	1.8e-05	0.16	11.9	0.0	38	58	100	122	68	129	0.77
DUF4156	PF13698.6	91	HOMNFDIA_00025	-	155	0.0019	18.5	2.4	1	2	2e-07	0.0036	17.6	0.3	3	91	24	104	22	104	0.76
DUF4156	PF13698.6	91	HOMNFDIA_00025	-	155	0.0019	18.5	2.4	2	2	0.076	1400.0	-0.3	0.1	8	27	126	144	119	150	0.69
zf-C2H2	PF00096.26	23	HOMNFDIA_00026	-	77	0.12	12.8	0.2	1	2	0.032	570.0	1.3	2.8	3	14	14	25	13	26	0.87
zf-C2H2	PF00096.26	23	HOMNFDIA_00026	-	77	0.12	12.8	0.2	2	2	7.000000000000001e-06	0.12	12.8	0.2	1	16	61	76	61	77	0.96
UNC-50	PF05216.13	221	HOMNFDIA_00027	-	179	0.12	11.9	0.2	1	1	9.6e-06	0.17	11.4	0.2	113	137	16	41	3	44	0.79
Cupin_2	PF07883.11	71	HOMNFDIA_00028	-	115	8.4e-18	63.9	0.3	1	1	4.9e-21	1.2e-17	63.3	0.3	4	69	35	100	32	102	0.95
MannoseP_isomer	PF01050.18	151	HOMNFDIA_00028	-	115	2.7e-07	30.6	0.1	1	1	1.2e-10	3.1e-07	30.4	0.1	72	133	37	99	7	108	0.78
FdtA	PF05523.11	131	HOMNFDIA_00028	-	115	0.00035	20.3	0.0	1	1	1.8e-07	0.00047000000000000004	19.9	0.0	39	111	35	102	24	111	0.85
AraC_binding	PF02311.19	136	HOMNFDIA_00028	-	115	0.00062	19.7	0.3	1	1	3.3e-07	0.00085	19.2	0.3	18	73	44	100	31	109	0.88
Auxin_BP	PF02041.16	167	HOMNFDIA_00028	-	115	0.0014	18.4	1.2	1	1	1.2e-06	0.003	17.2	0.5	64	130	50	105	21	108	0.7
CENP-C_C	PF11699.8	85	HOMNFDIA_00028	-	115	0.011000000000000001	15.9	0.0	1	1	5.9e-06	0.015	15.5	0.0	31	80	48	97	31	101	0.85
Ectoine_synth	PF06339.12	127	HOMNFDIA_00028	-	115	0.013000000000000001	15.7	0.1	1	1	6.3e-06	0.016	15.4	0.1	51	116	45	111	22	114	0.78
UCR_6-4kD	PF08997.10	55	HOMNFDIA_00030	-	143	0.024	14.5	0.3	1	2	0.00032	5.7	6.9	0.1	22	41	13	32	9	39	0.84
UCR_6-4kD	PF08997.10	55	HOMNFDIA_00030	-	143	0.024	14.5	0.3	2	2	0.0012	22.0	5.1	0.0	20	40	121	141	118	142	0.91
BstA	-	285	HOMNFDIA_00031	-	290	7.999999999999999e-106	353.2	0.0	1	1	9.999999999999999e-110	9.199999999999998e-106	353.0	0.0	1	284	3	282	3	283	0.97
DUF2840	PF11000.8	148	HOMNFDIA_00031	-	290	0.14	12.0	0.0	1	1	2.9999999999999997e-05	0.27	11.0	0.0	105	135	136	166	131	170	0.92
bPH_2	PF03703.14	80	HOMNFDIA_00032	-	213	1.6000000000000002e-10	41.0	0.0	1	1	2.5e-14	2.2000000000000002e-10	40.5	0.0	3	77	103	179	101	182	0.84
bPH_3	PF14470.6	95	HOMNFDIA_00032	-	213	0.0009599999999999999	19.5	0.2	1	1	2.9e-07	0.0026	18.1	0.1	22	69	103	148	91	167	0.85
Acetyltransf_10	PF13673.7	127	HOMNFDIA_00034	-	151	3.8e-11	43.0	0.0	1	1	2.2e-14	4.7999999999999996e-11	42.7	0.0	28	111	41	126	14	131	0.86
Acetyltransf_1	PF00583.25	117	HOMNFDIA_00034	-	151	9.3e-09	35.5	0.0	1	1	5.3e-12	1.2e-08	35.2	0.0	17	117	28	121	10	121	0.7
Acetyltransf_7	PF13508.7	76	HOMNFDIA_00034	-	151	1.5e-06	28.5	0.0	1	1	9.300000000000001e-10	2.1000000000000002e-06	28.1	0.0	12	75	53	122	22	123	0.69
PanZ	PF12568.8	128	HOMNFDIA_00034	-	151	0.0011	18.7	0.0	1	1	6.3e-07	0.0014	18.3	0.0	9	101	14	110	2	127	0.8
FR47	PF08445.10	86	HOMNFDIA_00034	-	151	0.0015	18.5	0.0	1	1	1.2e-06	0.0026	17.7	0.0	13	80	56	124	46	129	0.8
Acetyltransf_13	PF13880.6	69	HOMNFDIA_00034	-	151	0.0029	17.6	0.0	1	1	2.4e-06	0.0053	16.7	0.0	12	34	75	97	69	115	0.86
Acetyltransf_CG	PF14542.6	80	HOMNFDIA_00034	-	151	0.0058	16.7	0.0	1	1	4.2000000000000004e-06	0.0095	16.0	0.0	5	53	50	96	46	106	0.81
Acetyltransf_4	PF13420.7	155	HOMNFDIA_00034	-	151	0.04	14.0	0.0	1	1	4.2e-05	0.094	12.8	0.0	58	141	53	128	36	133	0.72
DUF2729	PF10870.8	57	HOMNFDIA_00035	-	160	0.32	10.9	6.8	1	3	0.062	1100.0	-0.4	0.1	41	50	33	42	27	49	0.83
DUF2729	PF10870.8	57	HOMNFDIA_00035	-	160	0.32	10.9	6.8	2	3	0.49	8800.0	-3.3	0.0	9	16	67	74	64	78	0.73
DUF2729	PF10870.8	57	HOMNFDIA_00035	-	160	0.32	10.9	6.8	3	3	3.5000000000000004e-06	0.064	13.1	1.7	1	51	88	138	88	140	0.95
DUF3265	PF11665.8	28	HOMNFDIA_00036	-	119	1.3000000000000002e-10	41.3	2.1	1	1	4.6e-14	2.7999999999999996e-10	40.2	2.1	1	28	92	119	92	119	0.99
Glu_cys_ligase	PF04262.14	372	HOMNFDIA_00036	-	119	0.032	12.9	0.3	1	1	5.6e-06	0.034	12.8	0.3	137	202	1	67	1	91	0.73
Acyl_CoA_thio	PF02551.15	132	HOMNFDIA_00036	-	119	0.14	12.0	2.2	1	2	1.3000000000000001e-05	0.08	12.8	0.6	46	91	17	61	10	80	0.84
Acyl_CoA_thio	PF02551.15	132	HOMNFDIA_00036	-	119	0.14	12.0	2.2	2	2	0.96	5700.0	-2.9	0.0	60	73	90	103	82	110	0.62
rve	PF00665.26	119	HOMNFDIA_00037	-	258	2.1e-12	47.3	0.1	1	1	6.2e-16	3.7e-12	46.5	0.1	3	118	108	215	106	216	0.93
HTH_32	PF13565.6	73	HOMNFDIA_00037	-	258	0.0023	18.5	6.0	1	3	5e-07	0.003	18.2	0.2	22	71	8	55	2	57	0.69
HTH_32	PF13565.6	73	HOMNFDIA_00037	-	258	0.0023	18.5	6.0	2	3	0.098	590.0	1.2	0.3	6	27	79	102	65	137	0.66
HTH_32	PF13565.6	73	HOMNFDIA_00037	-	258	0.0023	18.5	6.0	3	3	0.15	880.0	0.6	0.0	16	51	210	249	198	258	0.58
rve_3	PF13683.6	67	HOMNFDIA_00037	-	258	0.0087	15.8	4.0	1	2	0.013999999999999999	82.0	3.1	0.1	30	55	52	84	43	86	0.69
rve_3	PF13683.6	67	HOMNFDIA_00037	-	258	0.0087	15.8	4.0	2	2	1.3000000000000001e-05	0.079	12.7	1.4	6	67	192	250	187	250	0.83
GIY-YIG	PF01541.24	78	HOMNFDIA_00038	-	140	0.00058	20.1	0.0	1	1	5.7e-08	0.001	19.3	0.0	2	69	35	113	34	123	0.72
DUF3265	PF11665.8	28	HOMNFDIA_00041	-	110	4e-10	39.7	3.2	1	1	1.5e-13	9.1e-10	38.6	3.2	1	19	92	110	92	110	0.98
Glu_cys_ligase	PF04262.14	372	HOMNFDIA_00041	-	110	0.025	13.2	0.3	1	1	4.4e-06	0.026000000000000002	13.1	0.3	137	202	1	67	1	91	0.73
Acyl_CoA_thio	PF02551.15	132	HOMNFDIA_00041	-	110	0.034	14.0	0.5	1	1	7.8e-06	0.047	13.5	0.4	46	91	17	61	10	86	0.83
rve	PF00665.26	119	HOMNFDIA_00042	-	258	2.1e-12	47.3	0.1	1	1	6.2e-16	3.7e-12	46.5	0.1	3	118	108	215	106	216	0.93
