target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Phycobilisome	PF00502.19	155	CBLFFFLH_00001	-	168	0.0028	17.6	0.0	1	1	4.8e-07	0.0043	17.0	0.0	7	90	81	164	78	167	0.94
Alanine_zipper	PF11839.8	69	CBLFFFLH_00001	-	168	0.011000000000000001	16.1	1.4	1	1	1.6e-06	0.013999999999999999	15.7	1.4	16	69	83	137	78	137	0.87
DUF4054	PF13262.6	107	CBLFFFLH_00002	-	139	6.7e-28	96.9	0.1	1	1	4.2999999999999994e-32	7.7e-28	96.7	0.1	1	106	13	125	13	126	0.98
PKcGMP_CC	PF16808.5	35	CBLFFFLH_00003	-	93	1.1e-06	28.4	0.5	1	1	3.8e-10	1.7e-06	27.7	0.5	7	31	54	78	52	79	0.95
ABC_tran_CTD	PF16326.5	69	CBLFFFLH_00003	-	93	0.0093	16.2	1.6	1	1	2.7000000000000004e-06	0.012	15.8	1.6	9	35	56	82	51	93	0.8
TMF_DNA_bd	PF12329.8	74	CBLFFFLH_00003	-	93	0.040999999999999995	13.9	0.5	1	1	1.2e-05	0.055999999999999994	13.4	0.5	2	18	59	75	58	90	0.9
DivIC	PF04977.15	80	CBLFFFLH_00003	-	93	0.12	12.2	0.4	1	1	3.6e-05	0.16	11.8	0.4	26	47	57	78	52	88	0.89
DUF2184	PF09950.9	251	CBLFFFLH_00004	-	313	2.8e-81	272.6	0.1	1	1	6.199999999999999e-85	3.699999999999999e-81	272.2	0.1	4	251	73	313	71	313	0.99
Phage_capsid	PF05065.13	280	CBLFFFLH_00004	-	313	0.0026	17.1	0.1	1	1	7.5e-07	0.0045	16.3	0.1	109	175	135	198	126	210	0.85
Flagellin_IN	PF07196.13	56	CBLFFFLH_00004	-	313	0.075	13.2	0.2	1	1	3.2e-05	0.19	11.9	0.2	2	35	153	184	153	192	0.86
DUF2213	PF09979.9	168	CBLFFFLH_00006	-	400	4.7e-43	147.1	0.0	1	1	1.2999999999999999e-46	7.8e-43	146.4	0.0	5	168	17	182	13	182	0.98
Lar_N	PF09861.9	204	CBLFFFLH_00006	-	400	0.13	11.4	0.0	1	1	3.7e-05	0.22	10.7	0.0	169	199	141	171	138	175	0.88
DUF2277	PF10041.9	78	CBLFFFLH_00006	-	400	0.18	12.2	0.8	1	1	6.8e-05	0.4	11.0	0.8	12	58	318	365	311	393	0.8
Phage_Mu_F	PF04233.14	112	CBLFFFLH_00008	-	177	2e-12	47.8	0.1	1	1	3.1e-16	2.7000000000000002e-12	47.4	0.1	2	109	61	166	60	169	0.86
Rpn9_C	PF18261.1	30	CBLFFFLH_00008	-	177	0.16	11.6	1.5	1	2	0.4	3600.0	-2.3	0.0	6	11	44	49	42	50	0.89
Rpn9_C	PF18261.1	30	CBLFFFLH_00008	-	177	0.16	11.6	1.5	2	2	3.4e-05	0.3	10.7	0.3	9	19	137	147	136	148	0.93
DUF1073	PF06381.11	357	CBLFFFLH_00009	-	483	1.1999999999999997e-107	359.8	0.0	1	1	9.499999999999999e-112	1.6999999999999997e-107	359.3	0.0	5	354	48	396	45	399	0.97
