target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
Trypsin_2	PF13365.6	150	EMIAMDED_00001	-	377	1.1e-28	101.0	0.7	1	1	7.2e-32	1.8000000000000002e-28	100.3	0.7	1	150	67	214	67	214	0.93
Trypsin	PF00089.26	221	EMIAMDED_00001	-	377	1.4e-13	51.1	0.2	1	1	1.3999999999999998e-16	3.7e-13	49.8	0.2	8	221	50	239	43	239	0.78
Peptidase_S46	PF10459.9	699	EMIAMDED_00001	-	377	8.7e-09	34.6	1.3	1	2	1.7e-06	0.0045	15.7	0.0	28	67	46	85	24	90	0.72
Peptidase_S46	PF10459.9	699	EMIAMDED_00001	-	377	8.7e-09	34.6	1.3	2	2	5e-07	0.0013	17.5	0.5	628	652	192	216	150	225	0.86
PPC	PF04151.15	70	EMIAMDED_00001	-	377	0.0081	17.2	0.0	1	1	1e-05	0.026000000000000002	15.6	0.0	2	66	289	356	288	360	0.84
Peptidase_S7	PF00949.21	131	EMIAMDED_00001	-	377	0.055999999999999994	13.3	0.2	1	2	1.6	4200.0	-2.5	0.0	24	47	39	62	21	77	0.63
Peptidase_S7	PF00949.21	131	EMIAMDED_00001	-	377	0.055999999999999994	13.3	0.2	2	2	6.6e-05	0.17	11.7	0.0	90	119	192	221	134	233	0.77
DUF31	PF01732.16	373	EMIAMDED_00001	-	377	0.092	12.3	0.0	1	2	0.034	86.0	2.5	0.0	60	103	79	154	77	185	0.65
DUF31	PF01732.16	373	EMIAMDED_00001	-	377	0.092	12.3	0.0	2	2	0.0012	3.2	7.2	0.2	350	372	194	216	186	217	0.88
Peptidase_S29	PF02907.15	149	EMIAMDED_00001	-	377	0.15	11.8	0.2	1	2	0.83	2100.0	-1.7	0.0	47	86	41	80	8	88	0.62
Peptidase_S29	PF02907.15	149	EMIAMDED_00001	-	377	0.15	11.8	0.2	2	2	0.00018	0.46	10.2	0.1	106	129	196	219	183	237	0.78
COP23	PF14218.6	138	EMIAMDED_00002	-	196	6.1e-36	123.2	0.0	1	1	4.4e-40	7.9e-36	122.9	0.0	1	137	42	180	42	181	0.93
TPR_1	PF00515.28	34	EMIAMDED_00003	-	881	3.7e-59	194.3	41.5	1	9	3.9e-05	0.026000000000000002	14.4	0.0	7	34	555	582	553	582	0.95
TPR_1	PF00515.28	34	EMIAMDED_00003	-	881	3.7e-59	194.3	41.5	2	9	7.299999999999999e-08	4.8e-05	23.0	0.6	2	33	585	616	584	617	0.93
TPR_1	PF00515.28	34	EMIAMDED_00003	-	881	3.7e-59	194.3	41.5	3	9	0.0011	0.73	9.8	0.0	3	34	620	651	618	651	0.89
