target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
DUF4035	PF13227.6	55	ELNNNPBA_00001	-	93	4.5e-19	67.9	0.0	1	1	3.5e-23	6.400000000000001e-19	67.4	0.0	1	55	28	78	28	79	0.97
Phage_TAC_1	PF06222.11	127	ELNNNPBA_00002	-	126	6.8e-40	135.8	0.9	1	1	4.3999999999999997e-44	7.9e-40	135.6	0.9	2	127	3	126	2	126	0.96
Phage_TTP_12	PF16461.5	134	ELNNNPBA_00003	-	155	1.4e-06	28.1	0.0	1	1	3e-10	1.8000000000000001e-06	27.7	0.0	24	131	36	140	16	142	0.88
Phage_tail_2	PF06199.11	135	ELNNNPBA_00003	-	155	0.00027	21.0	0.3	1	1	1.3e-07	0.00078	19.6	0.3	50	132	60	139	41	141	0.81
Phage_tail_3	PF08813.11	165	ELNNNPBA_00003	-	155	0.0055	16.3	0.1	1	2	0.013999999999999999	83.0	2.7	0.0	132	157	11	36	4	38	0.87
Phage_tail_3	PF08813.11	165	ELNNNPBA_00003	-	155	0.0055	16.3	0.1	2	2	1.4000000000000001e-05	0.083	12.5	0.0	55	158	37	138	35	143	0.81
HK97-gp10_like	PF04883.12	81	ELNNNPBA_00005	-	146	1e-09	39.2	0.2	1	1	1.3e-13	2.4e-09	38.0	0.2	3	81	11	107	10	107	0.74
Phage_H_T_join	PF05521.11	96	ELNNNPBA_00006	-	107	1.5e-23	83.1	0.0	1	1	9.5e-28	1.6999999999999997e-23	82.9	0.0	1	96	7	100	7	100	0.95
Phage_connect_1	PF05135.13	99	ELNNNPBA_00007	-	102	3.3e-13	50.0	0.3	1	1	7.700000000000001e-17	4.6e-13	49.5	0.3	3	73	5	81	4	95	0.96
SAMP	PF05924.11	22	ELNNNPBA_00007	-	102	0.12	11.7	1.5	1	1	4.7e-05	0.28	10.5	1.5	2	16	17	31	16	32	0.87
Phage_ABA_S	PF18066.1	92	ELNNNPBA_00007	-	102	0.13	12.9	0.0	1	1	2.7000000000000002e-05	0.16	12.7	0.0	37	90	26	89	7	90	0.89
Phage_capsid	PF05065.13	280	ELNNNPBA_00008	-	402	4.2999999999999994e-72	242.8	0.0	1	1	5.099999999999999e-75	5.699999999999999e-72	242.4	0.0	1	279	115	397	115	398	0.94
DUF16	PF01519.16	104	ELNNNPBA_00008	-	402	0.00084	19.8	3.6	1	3	3.8e-06	0.0043	17.5	1.0	24	70	18	64	14	70	0.87
DUF16	PF01519.16	104	ELNNNPBA_00008	-	402	0.00084	19.8	3.6	2	3	0.21	230.0	2.3	0.1	10	46	68	109	56	157	0.74
DUF16	PF01519.16	104	ELNNNPBA_00008	-	402	0.00084	19.8	3.6	3	3	9.0	10000.0	-2.9	0.0	47	65	216	234	201	237	0.55
DUF5082	PF16888.5	123	ELNNNPBA_00008	-	402	0.0057	16.9	0.2	1	1	1.1e-05	0.012	15.9	0.2	3	58	28	83	26	90	0.93
DUF4164	PF13747.6	89	ELNNNPBA_00008	-	402	0.008	16.4	1.3	1	1	2e-05	0.022000000000000002	15.0	1.3	4	58	6	68	4	82	0.88
Spc7	PF08317.11	310	ELNNNPBA_00008	-	402	0.013000000000000001	14.4	2.0	1	1	2e-05	0.022000000000000002	13.6	2.0	206	276	21	88	4	95	0.84
DUF1664	PF07889.12	124	ELNNNPBA_00008	-	402	0.013999999999999999	15.4	0.5	1	1	2.6000000000000002e-05	0.028999999999999998	14.4	0.5	43	99	19	75	2	106	0.8
Tektin	PF03148.14	383	ELNNNPBA_00008	-	402	0.015	14.1	0.7	1	1	2e-05	0.022000000000000002	13.5	0.7	31	93	9	71	5	82	0.87
Lipoprotein_20	PF13942.6	175	ELNNNPBA_00008	-	402	0.043	13.7	0.7	1	1	7e-05	0.078	12.9	0.7	115	167	14	70	4	78	0.78
BLOC1_2	PF10046.9	96	ELNNNPBA_00008	-	402	0.11	12.8	1.9	1	1	0.00028	0.31	11.4	1.9	44	92	6	55	1	66	0.8
Tox-REase-9	PF15650.6	88	ELNNNPBA_00008	-	402	0.11	12.8	0.4	1	2	0.0012	1.3	9.3	0.2	13	47	5	39	3	45	0.79
Tox-REase-9	PF15650.6	88	ELNNNPBA_00008	-	402	0.11	12.8	0.4	2	2	0.52	580.0	0.9	0.0	26	63	59	95	49	116	0.71
APG17	PF04108.12	396	ELNNNPBA_00008	-	402	0.12	11.5	1.2	1	1	0.00015	0.17	11.0	1.2	236	303	4	75	1	90	0.84
Laminin_II	PF06009.12	138	ELNNNPBA_00008	-	402	0.14	12.2	1.6	1	1	0.00022999999999999998	0.26	11.3	1.6	33	96	8	69	2	71	0.77
DUF3584	PF12128.8	1200	ELNNNPBA_00008	-	402	0.19	9.2	2.0	1	1	0.00021	0.24	8.9	2.0	268	348	5	85	1	103	0.67
Fzo_mitofusin	PF04799.13	161	ELNNNPBA_00008	-	402	0.26	10.8	0.9	1	1	0.00055	0.62	9.6	0.9	94	144	10	60	4	70	0.86
Syntaxin-6_N	PF09177.11	99	ELNNNPBA_00008	-	402	0.28	11.8	1.9	1	2	0.001	1.1	9.8	1.0	9	86	7	85	5	91	0.59
Syntaxin-6_N	PF09177.11	99	ELNNNPBA_00008	-	402	0.28	11.8	1.9	2	2	2.8	3100.0	-1.2	0.0	7	28	270	291	266	307	0.76
BRE1	PF08647.11	95	ELNNNPBA_00008	-	402	0.49	10.5	4.1	1	2	0.00041	0.46	10.6	1.4	5	42	30	67	12	71	0.83
BRE1	PF08647.11	95	ELNNNPBA_00008	-	402	0.49	10.5	4.1	2	2	1.4	1500.0	-0.7	0.1	9	34	251	276	249	306	0.78
Peptidase_S78	PF04586.17	163	ELNNNPBA_00009	-	216	1.5999999999999998e-30	106.4	0.0	1	1	2.5e-34	2.2000000000000002e-30	106.0	0.0	3	156	13	161	11	167	0.92
DSBA	PF01323.20	193	ELNNNPBA_00009	-	216	0.038	13.8	0.1	1	1	6.4e-06	0.057999999999999996	13.2	0.1	113	160	161	207	151	210	0.9
Phage_portal	PF04860.12	314	ELNNNPBA_00010	-	409	2.2999999999999996e-101	339.1	0.0	1	1	1.5999999999999997e-105	2.7999999999999996e-101	338.8	0.0	3	313	46	370	44	371	0.97
Terminase_1	PF03354.15	468	ELNNNPBA_00011	-	579	4.499999999999999e-87	292.6	0.0	1	1	3.399999999999999e-91	5.999999999999999e-87	292.1	0.0	16	464	112	556	107	559	0.95
Terminase_4	PF05119.12	99	ELNNNPBA_00012	-	156	3.7999999999999996e-26	91.4	0.3	1	1	5.2e-30	4.7000000000000005e-26	91.1	0.3	2	96	46	141	45	144	0.97
MutL_C	PF08676.11	147	ELNNNPBA_00012	-	156	0.11	12.3	0.0	1	1	1.7e-05	0.15	11.8	0.0	61	121	72	132	44	145	0.85
HNH	PF01844.23	47	ELNNNPBA_00013	-	115	6.099999999999999e-17	61.5	0.9	1	1	1.4999999999999998e-20	1.3e-16	60.4	0.9	1	46	66	111	66	112	0.98
HNH_5	PF14279.6	56	ELNNNPBA_00013	-	115	1.2e-06	28.3	0.5	1	2	0.71	6400.0	-2.9	0.5	4	11	14	21	9	28	0.57
HNH_5	PF14279.6	56	ELNNNPBA_00013	-	115	1.2e-06	28.3	0.5	2	2	1.3000000000000002e-10	1.2e-06	28.3	0.5	1	45	66	111	66	113	0.86
YihI	PF04220.12	156	ELNNNPBA_00014	-	101	0.052000000000000005	13.3	0.1	1	1	1.1e-05	0.068	12.9	0.1	123	151	24	51	12	55	0.77
IFT57	PF10498.9	362	ELNNNPBA_00014	-	101	0.12	11.4	0.3	1	1	2.3e-05	0.14	11.1	0.3	291	328	5	42	2	47	0.86
DUF3087	PF11286.8	165	ELNNNPBA_00014	-	101	0.15	11.5	0.2	1	1	3.3e-05	0.2	11.1	0.2	123	159	10	46	7	52	0.9
Phage_lysis	PF03245.13	126	ELNNNPBA_00015	-	150	2.7e-22	79.2	0.3	1	1	7.000000000000001e-26	3.2e-22	79.0	0.3	8	125	29	148	23	149	0.91
Shugoshin_N	PF07558.11	45	ELNNNPBA_00015	-	150	0.019	14.8	0.1	1	1	1e-05	0.046	13.6	0.1	8	33	33	58	31	60	0.95
DivIC	PF04977.15	80	ELNNNPBA_00015	-	150	0.022000000000000002	14.5	1.0	1	3	7.5e-05	0.34	10.7	0.1	9	51	17	59	10	65	0.71
DivIC	PF04977.15	80	ELNNNPBA_00015	-	150	0.022000000000000002	14.5	1.0	2	3	0.28	1300.0	-0.7	0.0	42	52	71	81	66	94	0.61
DivIC	PF04977.15	80	ELNNNPBA_00015	-	150	0.022000000000000002	14.5	1.0	3	3	0.075	340.0	1.1	0.0	16	38	120	142	117	146	0.83
JIP_LZII	PF16471.5	71	ELNNNPBA_00015	-	150	0.11	12.7	3.3	1	1	4.2e-05	0.19	11.9	3.3	5	60	25	80	23	85	0.93
ORF11CD3	PF10549.9	53	ELNNNPBA_00016	-	126	2.7999999999999997e-18	65.8	0.2	1	2	0.98	8800.0	-3.1	0.0	32	46	20	34	14	36	0.69
ORF11CD3	PF10549.9	53	ELNNNPBA_00016	-	126	2.7999999999999997e-18	65.8	0.2	2	2	7.5e-22	6.7000000000000006e-18	64.5	0.3	1	48	56	103	56	106	0.98
P22_AR_N	PF10547.9	114	ELNNNPBA_00016	-	126	3.9e-18	65.8	0.2	1	2	2.5000000000000002e-21	2.2e-17	63.4	0.0	65	113	1	49	1	50	0.97
P22_AR_N	PF10547.9	114	ELNNNPBA_00016	-	126	3.9e-18	65.8	0.2	2	2	0.11	980.0	0.1	0.0	34	61	88	117	79	122	0.71
P22_AR_N	PF10547.9	114	ELNNNPBA_00017	-	66	9.300000000000001e-17	61.4	0.0	1	1	5.600000000000001e-21	1e-16	61.3	0.0	2	43	6	47	5	64	0.89
Phage_holin_3_1	PF05106.12	99	ELNNNPBA_00019	-	105	2.8e-28	98.3	0.1	1	1	3.7e-32	3.3e-28	98.0	0.1	2	93	6	97	5	101	0.97
MatE	PF01554.18	161	ELNNNPBA_00019	-	105	0.12	12.0	1.0	1	2	0.08900000000000001	790.0	-0.4	0.1	44	63	26	45	24	50	0.74
MatE	PF01554.18	161	ELNNNPBA_00019	-	105	0.12	12.0	1.0	2	2	2.5e-05	0.22	11.2	0.2	80	119	49	88	44	97	0.89
Meth_synt_2	PF01717.18	324	ELNNNPBA_00023	-	388	1.2e-10	41.2	0.0	1	3	1.4e-08	0.00013000000000000002	21.4	0.0	5	75	12	82	8	115	0.83
Meth_synt_2	PF01717.18	324	ELNNNPBA_00023	-	388	1.2e-10	41.2	0.0	2	3	0.076	690.0	-0.7	0.0	146	176	165	195	161	250	0.63
Meth_synt_2	PF01717.18	324	ELNNNPBA_00023	-	388	1.2e-10	41.2	0.0	3	3	5.3e-07	0.0048	16.2	0.0	248	311	302	365	256	376	0.87
Meth_synt_1	PF08267.12	313	ELNNNPBA_00023	-	388	0.0007	19.2	0.0	1	2	4.3e-05	0.39	10.2	0.0	16	82	22	88	19	115	0.84
Meth_synt_1	PF08267.12	313	ELNNNPBA_00023	-	388	0.0007	19.2	0.0	2	2	0.00045	4.0	6.9	0.0	172	206	163	197	139	212	0.87
Phage_antitermQ	PF06530.12	118	ELNNNPBA_00024	-	127	4.699999999999999e-50	168.4	0.2	1	1	2.9999999999999995e-54	5.4e-50	168.2	0.2	1	118	1	118	1	118	0.99
Toprim_3	PF13362.6	95	ELNNNPBA_00025	-	324	1.5e-11	44.5	0.0	1	2	3.1	11000.0	-3.2	0.0	70	87	59	76	56	79	0.75
Toprim_3	PF13362.6	95	ELNNNPBA_00025	-	324	1.5e-11	44.5	0.0	2	2	9.9e-15	3.5e-11	43.3	0.1	2	91	217	307	216	310	0.88
Prim_Zn_Ribbon	PF08273.12	38	ELNNNPBA_00025	-	324	5.8e-10	39.3	8.5	1	1	3.4e-13	1.2e-09	38.2	8.5	4	37	31	62	28	63	0.94
Toprim_2	PF13155.6	90	ELNNNPBA_00025	-	324	0.039	14.4	0.0	1	1	2.7000000000000002e-05	0.096	13.1	0.0	9	90	226	305	218	305	0.6
AFOR_C	PF01314.18	382	ELNNNPBA_00025	-	324	0.08800000000000001	11.8	0.0	1	1	4e-05	0.14	11.1	0.0	126	174	264	310	256	316	0.87
Cys_rich_CPXG	PF14255.6	52	ELNNNPBA_00025	-	324	0.23	11.4	1.0	1	1	0.00016	0.58	10.1	1.0	3	28	33	58	32	59	0.93
Cut12	PF11500.8	144	ELNNNPBA_00026	-	91	0.08	12.9	0.0	1	1	6e-06	0.11	12.5	0.0	69	111	37	80	33	87	0.81
ResIII	PF04851.15	171	ELNNNPBA_00027	-	461	1.3e-13	51.3	0.0	1	1	3.7999999999999996e-16	4.2e-13	49.6	0.0	7	170	9	149	3	150	0.79
Helicase_C	PF00271.31	111	ELNNNPBA_00027	-	461	2.3999999999999998e-11	44.0	0.0	1	3	1.4	1600.0	-0.5	0.0	72	103	69	100	61	102	0.87
Helicase_C	PF00271.31	111	ELNNNPBA_00027	-	461	2.3999999999999998e-11	44.0	0.0	2	3	0.57	640.0	0.7	0.0	80	100	98	118	95	126	0.86
Helicase_C	PF00271.31	111	ELNNNPBA_00027	-	461	2.3999999999999998e-11	44.0	0.0	3	3	4.5000000000000005e-13	5.1e-10	39.7	0.0	19	109	234	323	223	325	0.89
DEAD	PF00270.29	176	ELNNNPBA_00027	-	461	5.9e-06	26.2	0.1	1	1	4.7000000000000004e-08	5.3e-05	23.1	0.1	13	132	23	125	10	140	0.71
AAA_30	PF13604.6	192	ELNNNPBA_00027	-	461	0.001	18.8	0.0	1	1	1.6e-06	0.0017	18.1	0.0	9	99	16	125	9	137	0.86
IstB_IS21	PF01695.17	178	ELNNNPBA_00027	-	461	0.0043	16.8	0.1	1	3	2e-05	0.022000000000000002	14.5	0.0	43	81	21	58	4	69	0.84
IstB_IS21	PF01695.17	178	ELNNNPBA_00027	-	461	0.0043	16.8	0.1	2	3	1.7	1900.0	-1.6	0.0	108	119	114	125	94	136	0.77
IstB_IS21	PF01695.17	178	ELNNNPBA_00027	-	461	0.0043	16.8	0.1	3	3	6.0	6700.0	-3.4	0.0	141	154	257	270	252	275	0.75
AAA_22	PF13401.6	137	ELNNNPBA_00027	-	461	0.012	15.9	0.1	1	1	8.2e-05	0.091	13.0	0.1	6	110	25	132	18	149	0.63
DZR	PF12773.7	49	ELNNNPBA_00027	-	461	0.025	14.6	1.6	1	1	4.6e-05	0.052000000000000005	13.6	1.6	25	49	374	398	355	398	0.83
DUF2075	PF09848.9	363	ELNNNPBA_00027	-	461	0.035	13.3	0.0	1	1	5.3e-05	0.059000000000000004	12.6	0.0	5	102	28	128	24	172	0.79
ATPase_2	PF01637.18	233	ELNNNPBA_00027	-	461	0.04	13.8	0.0	1	1	7.4e-05	0.083	12.8	0.0	19	71	23	80	9	142	0.82
RNA_helicase	PF00910.22	107	ELNNNPBA_00027	-	461	0.05	14.0	0.1	1	2	0.075	84.0	3.6	0.0	2	19	28	45	27	61	0.86
RNA_helicase	PF00910.22	107	ELNNNPBA_00027	-	461	0.05	14.0	0.1	2	2	0.0041	4.6	7.7	0.1	27	53	417	446	399	449	0.74
OrfB_Zn_ribbon	PF07282.11	69	ELNNNPBA_00027	-	461	0.065	13.2	0.1	1	1	0.00014	0.15	12.0	0.1	29	68	378	417	369	418	0.85
DUF1235	PF06822.12	261	ELNNNPBA_00027	-	461	0.096	12.0	0.0	1	1	0.00015	0.16	11.2	0.0	203	239	232	269	220	281	0.9
AAA_23	PF13476.6	200	ELNNNPBA_00027	-	461	0.11	13.0	0.2	1	2	0.00039	0.44	11.0	0.0	20	40	25	45	8	49	0.91
AAA_23	PF13476.6	200	ELNNNPBA_00027	-	461	0.11	13.0	0.2	2	2	2.4	2700.0	-1.4	0.1	154	158	414	418	350	446	0.47
T2SSE	PF00437.20	273	ELNNNPBA_00027	-	461	0.17	11.0	0.0	1	1	0.00027	0.3	10.1	0.0	115	147	10	42	2	57	0.84
zinc_ribbon_2	PF13240.6	23	ELNNNPBA_00027	-	461	0.93	9.3	4.7	1	2	5.6	6300.0	-2.9	0.0	19	22	213	216	212	218	0.57
zinc_ribbon_2	PF13240.6	23	ELNNNPBA_00027	-	461	0.93	9.3	4.7	2	2	0.0014	1.6	8.6	3.8	2	22	380	400	379	401	0.95
RNA_POL_M_15KD	PF02150.16	36	ELNNNPBA_00027	-	461	7.3	6.6	6.9	1	2	0.00084	0.94	9.4	0.7	16	34	372	390	369	391	0.75
RNA_POL_M_15KD	PF02150.16	36	ELNNNPBA_00027	-	461	7.3	6.6	6.9	2	2	1.4	1600.0	-0.9	0.8	4	8	394	398	393	398	0.94
DUF3963	PF13124.6	40	ELNNNPBA_00028	-	89	0.26	11.3	0.1	1	2	5.2000000000000004e-05	0.93	9.5	0.0	1	21	1	21	1	25	0.84
DUF3963	PF13124.6	40	ELNNNPBA_00028	-	89	0.26	11.3	0.1	2	2	0.086	1500.0	-0.8	0.0	8	17	71	80	69	83	0.8
Cro	PF09048.10	59	ELNNNPBA_00029	-	74	3.3e-24	84.7	0.0	1	1	1.2999999999999999e-27	3.9e-24	84.4	0.0	1	58	1	58	1	59	0.99
HTH_1	PF00126.27	60	ELNNNPBA_00029	-	74	0.013999999999999999	15.4	0.0	1	1	6.3e-06	0.019	14.9	0.0	5	36	4	35	2	37	0.88
AbiEi_4	PF13338.6	49	ELNNNPBA_00029	-	74	0.015	15.5	0.1	1	1	7.499999999999999e-06	0.023	14.9	0.1	9	39	11	39	4	42	0.81
YdaS_antitoxin	PF15943.5	65	ELNNNPBA_00029	-	74	0.033	14.0	0.0	1	1	1.3000000000000001e-05	0.04	13.8	0.0	9	34	13	37	10	56	0.84
HTH_17	PF12728.7	51	ELNNNPBA_00029	-	74	0.057999999999999996	13.6	0.0	1	1	4e-05	0.12	12.6	0.0	8	30	19	41	18	49	0.84
HTH_8	PF02954.19	42	ELNNNPBA_00029	-	74	0.086	12.6	0.1	1	1	4.2e-05	0.13	12.1	0.1	6	41	2	35	1	36	0.91
Peptidase_S24	PF00717.23	70	ELNNNPBA_00030	-	235	1.3e-13	50.7	0.0	1	1	1.2e-16	1.9e-13	50.1	0.0	1	70	148	220	148	220	0.94
HTH_3	PF01381.22	55	ELNNNPBA_00030	-	235	1.6e-09	37.7	0.1	1	1	1.6999999999999998e-12	2.8000000000000003e-09	36.9	0.1	6	55	26	76	21	76	0.93
HTH_5	PF01022.20	47	ELNNNPBA_00030	-	235	0.00021	21.1	0.0	1	2	3.6e-07	0.00059	19.7	0.0	4	37	17	52	14	53	0.9
