target_name	acc	target_len	query_name	acc_2	query_len	full_evalue	full_score	full_bias	dom_num	of	dom_c-Evalue	dom_i-Evalue	dom_score	dom_bias	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc3
RRXRR	PF14239.6	174	MGHAHHLD_00003	-	223	1.6e-34	119.3	3.6	1	1	3.6e-38	2.1e-34	118.9	3.6	1	156	3	157	3	165	0.94
NusG	PF02357.19	95	MGHAHHLD_00003	-	223	0.081	13.4	0.0	1	1	2.5e-05	0.15	12.6	0.0	31	79	108	177	67	192	0.8
RuvC	PF02075.17	148	MGHAHHLD_00003	-	223	0.18	11.7	0.0	1	1	4.9e-05	0.29	11.0	0.0	2	27	57	82	56	104	0.73
HTH_24	PF13412.6	48	MGHAHHLD_00005	-	129	4.7e-07	29.3	0.1	1	2	3.1	2800.0	-2.0	0.0	23	32	41	50	34	51	0.81
HTH_24	PF13412.6	48	MGHAHHLD_00005	-	129	4.7e-07	29.3	0.1	2	2	2e-09	1.8000000000000001e-06	27.4	0.1	8	47	59	99	55	99	0.97
HTH_IclR	PF09339.10	52	MGHAHHLD_00005	-	129	1.5e-06	27.9	0.0	1	1	3.3e-09	2.8999999999999998e-06	27.0	0.0	4	48	55	99	52	102	0.94
MarR_2	PF12802.7	62	MGHAHHLD_00005	-	129	8.7e-06	25.5	0.0	1	2	1.9	1700.0	-1.0	0.0	33	49	51	67	41	68	0.78
MarR_2	PF12802.7	62	MGHAHHLD_00005	-	129	8.7e-06	25.5	0.0	2	2	1.8999999999999998e-08	1.7e-05	24.6	0.0	15	62	64	114	50	114	0.84
MarR	PF01047.22	59	MGHAHHLD_00005	-	129	2.7000000000000002e-05	24.0	0.0	1	1	6.6e-08	5.9e-05	22.9	0.0	8	50	59	102	57	115	0.82
AbiEi_4	PF13338.6	49	MGHAHHLD_00005	-	129	8.9e-05	22.6	0.0	1	2	3.5	3100.0	-1.6	0.0	20	27	42	50	31	51	0.79
AbiEi_4	PF13338.6	49	MGHAHHLD_00005	-	129	8.9e-05	22.6	0.0	2	2	3.1e-07	0.00028	21.0	0.0	3	41	59	102	57	102	0.92
LexA_DNA_bind	PF01726.16	65	MGHAHHLD_00005	-	129	0.0004	20.1	0.0	1	2	1.4	1200.0	-0.7	0.0	20	29	43	52	30	54	0.65
LexA_DNA_bind	PF01726.16	65	MGHAHHLD_00005	-	129	0.0004	20.1	0.0	2	2	2.1000000000000002e-06	0.0019	18.0	0.0	15	56	59	99	56	103	0.94
HTH_36	PF13730.6	55	MGHAHHLD_00005	-	129	0.00053	19.9	0.0	1	1	9.6e-07	0.00086	19.2	0.0	20	55	65	99	57	99	0.88
HTH_Crp_2	PF13545.6	68	MGHAHHLD_00005	-	129	0.0015	18.5	0.0	1	2	3.6	3200.0	-1.8	0.0	34	49	52	67	40	70	0.69
HTH_Crp_2	PF13545.6	68	MGHAHHLD_00005	-	129	0.0015	18.5	0.0	2	2	4.9000000000000005e-06	0.0044	17.0	0.0	23	51	71	99	68	104	0.95
HTH_9	PF08221.11	62	MGHAHHLD_00005	-	129	0.0017	18.4	0.1	1	1	4e-06	0.0036	17.4	0.1	16	57	57	99	55	101	0.9
HTH_28	PF13518.6	52	MGHAHHLD_00005	-	129	0.0035	17.4	0.0	1	1	6e-06	0.0054	16.8	0.0	5	41	59	98	58	113	0.87
Rrf2	PF02082.20	83	MGHAHHLD_00005	-	129	0.0042	17.4	0.0	1	1	1.1e-05	0.0096	16.2	0.0	20	55	66	99	55	101	0.83
HTH_45	PF14947.6	77	MGHAHHLD_00005	-	129	0.0073	16.3	0.0	1	2	1.4	1200.0	-0.5	0.0	22	37	6	21	2	31	0.79
HTH_45	PF14947.6	77	MGHAHHLD_00005	-	129	0.0073	16.3	0.0	2	2	3.5e-05	0.031	14.2	0.0	4	49	55	99	54	113	0.85
DUF3489	PF11994.8	68	MGHAHHLD_00005	-	129	0.013999999999999999	15.4	0.0	1	1	2.5e-05	0.022000000000000002	14.8	0.0	5	60	52	108	49	115	0.87
FeoC	PF09012.10	69	MGHAHHLD_00005	-	129	0.015	15.4	0.0	1	1	2.6000000000000002e-05	0.023	14.7	0.0	13	47	68	102	57	113	0.84
HTH_5	PF01022.20	47	MGHAHHLD_00005	-	129	0.017	14.9	0.0	1	1	3.4e-05	0.03	14.2	0.0	18	45	72	99	54	101	0.85
Fe_dep_repress	PF01325.19	60	MGHAHHLD_00005	-	129	0.025	14.8	0.0	1	1	5.7999999999999994e-05	0.052000000000000005	13.7	0.0	17	52	64	99	55	101	0.89
TFIIE_alpha	PF02002.17	105	MGHAHHLD_00005	-	129	0.033	14.0	0.0	1	1	5.6000000000000006e-05	0.05	13.5	0.0	14	57	55	99	39	111	0.86
B-block_TFIIIC	PF04182.12	75	MGHAHHLD_00005	-	129	0.064	13.4	0.0	1	1	0.00011999999999999999	0.11	12.7	0.0	23	54	74	105	64	121	0.83
Rio2_N	PF09202.11	82	MGHAHHLD_00005	-	129	0.069	13.4	0.1	1	2	0.22	200.0	2.3	0.0	6	18	4	16	2	44	0.82
Rio2_N	PF09202.11	82	MGHAHHLD_00005	-	129	0.069	13.4	0.1	2	2	0.0018	1.6	9.0	0.0	14	56	59	101	54	112	0.89
HTH_27	PF13463.6	68	MGHAHHLD_00005	-	129	0.075	13.5	0.0	1	1	0.00016999999999999999	0.15	12.5	0.0	7	48	58	99	53	115	0.81
TrfA	PF07042.11	282	MGHAHHLD_00007	-	268	0.0032	16.5	4.5	1	4	0.054000000000000006	160.0	1.1	0.0	151	193	10	54	5	62	0.73
TrfA	PF07042.11	282	MGHAHHLD_00007	-	268	0.0032	16.5	4.5	2	4	0.00036	1.1	8.2	1.2	137	220	59	145	48	148	0.79
TrfA	PF07042.11	282	MGHAHHLD_00007	-	268	0.0032	16.5	4.5	3	4	0.0064	19.0	4.2	0.1	150	197	143	192	124	197	0.69
TrfA	PF07042.11	282	MGHAHHLD_00007	-	268	0.0032	16.5	4.5	4	4	0.01	30.0	3.5	0.0	143	185	199	238	183	254	0.79
Colipase_C	PF02740.14	44	MGHAHHLD_00007	-	268	0.0059	16.7	7.3	1	4	0.0038	11.0	6.2	0.1	6	27	30	51	26	58	0.79
Colipase_C	PF02740.14	44	MGHAHHLD_00007	-	268	0.0059	16.7	7.3	2	4	0.13	390.0	1.3	0.1	12	22	101	111	95	120	0.81
Colipase_C	PF02740.14	44	MGHAHHLD_00007	-	268	0.0059	16.7	7.3	3	4	0.0026	7.7	6.8	0.2	12	31	170	189	168	194	0.86
Colipase_C	PF02740.14	44	MGHAHHLD_00007	-	268	0.0059	16.7	7.3	4	4	0.032	97.0	3.3	0.0	12	21	230	239	220	255	0.85
CAP_GLY	PF01302.25	65	MGHAHHLD_00007	-	268	0.01	15.9	1.0	1	4	0.049	150.0	2.5	0.0	46	61	34	49	26	52	0.86
CAP_GLY	PF01302.25	65	MGHAHHLD_00007	-	268	0.01	15.9	1.0	2	4	0.58	1700.0	-0.9	0.0	44	57	97	110	96	115	0.86
CAP_GLY	PF01302.25	65	MGHAHHLD_00007	-	268	0.01	15.9	1.0	3	4	0.039	120.0	2.8	0.0	44	61	166	183	158	186	0.85
CAP_GLY	PF01302.25	65	MGHAHHLD_00007	-	268	0.01	15.9	1.0	4	4	0.005	15.0	5.7	0.1	44	57	226	239	225	244	0.9
Peptidase_S55	PF05580.12	210	MGHAHHLD_00007	-	268	0.075	13.0	0.0	1	4	0.023	69.0	3.3	0.0	45	72	40	67	30	86	0.8
Peptidase_S55	PF05580.12	210	MGHAHHLD_00007	-	268	0.075	13.0	0.0	2	4	0.39	1200.0	-0.7	0.0	48	77	108	137	100	150	0.8
Peptidase_S55	PF05580.12	210	MGHAHHLD_00007	-	268	0.075	13.0	0.0	3	4	0.0079	24.0	4.8	0.0	45	86	174	216	166	221	0.87
Peptidase_S55	PF05580.12	210	MGHAHHLD_00007	-	268	0.075	13.0	0.0	4	4	0.61	1800.0	-1.4	0.0	45	70	234	259	225	266	0.81
GTP_cyclohydro2	PF00925.20	163	MGHAHHLD_00007	-	268	0.9	9.1	3.9	1	4	0.45	1400.0	-1.2	0.1	52	71	36	55	18	86	0.72
GTP_cyclohydro2	PF00925.20	163	MGHAHHLD_00007	-	268	0.9	9.1	3.9	2	4	0.0022	6.7	6.3	0.1	46	65	95	114	87	150	0.87
GTP_cyclohydro2	PF00925.20	163	MGHAHHLD_00007	-	268	0.9	9.1	3.9	3	4	0.098	290.0	1.0	0.0	54	71	172	189	168	219	0.83
GTP_cyclohydro2	PF00925.20	163	MGHAHHLD_00007	-	268	0.9	9.1	3.9	4	4	0.17	510.0	0.2	0.0	49	65	227	243	222	257	0.77
Acetone_carb_G	PF08882.11	114	MGHAHHLD_00007	-	268	7.4	6.8	9.8	1	4	0.026000000000000002	77.0	3.5	0.3	20	34	32	46	21	77	0.75
Acetone_carb_G	PF08882.11	114	MGHAHHLD_00007	-	268	7.4	6.8	9.8	2	4	0.033	99.0	3.1	0.1	23	36	100	113	88	117	0.82
Acetone_carb_G	PF08882.11	114	MGHAHHLD_00007	-	268	7.4	6.8	9.8	3	4	0.078	230.0	1.9	0.0	24	34	170	180	160	186	0.8
Acetone_carb_G	PF08882.11	114	MGHAHHLD_00007	-	268	7.4	6.8	9.8	4	4	0.1	300.0	1.6	0.1	23	34	229	240	224	249	0.81
Ant_C	PF05586.11	93	MGHAHHLD_00008	-	149	0.12	13.0	0.0	1	1	1.1e-05	0.19	12.4	0.0	16	69	86	138	73	143	0.78
DNA_processg_A	PF02481.15	210	MGHAHHLD_00011	-	156	0.15	11.3	0.0	1	2	2.7000000000000002e-05	0.48	9.6	0.0	44	93	2	51	1	84	0.87
DNA_processg_A	PF02481.15	210	MGHAHHLD_00011	-	156	0.15	11.3	0.0	2	2	0.046	830.0	-0.9	0.0	163	182	107	126	106	135	0.83
GIY-YIG	PF01541.24	78	MGHAHHLD_00015	-	172	8.3e-13	48.4	1.1	1	1	1.6e-16	1.4999999999999999e-12	47.6	1.1	2	78	4	90	3	90	0.83
